
Initial statistics: 136 variables; iteration 0; function evaluation 0; phase 1
Function value 5.3246038e+03; maximum gradient component mag -2.6596e+02
 58 -0.00166  2.47165e-02 | 59 -0.00137  1.81330e-02 | 60 -0.00102  1.09390e-02
 61 -0.00057  3.10908e-03 | 62  0.00000 -5.39164e-03 | 63  0.00074 -1.46057e-02
 64  0.00167 -2.45459e-02 | 65  0.00284 -3.50844e-02 | 66  0.00427 -4.60356e-02
 67  0.00599 -5.71537e-02 | 68  0.00803 -6.91601e-02 | 69  0.01037 -8.54946e-02
 70  0.01299 -1.11461e-01 | 71  0.01585 -1.45572e-01 | 72  0.01895 -1.72960e-01
 73  0.02219 -1.94865e-01 | 74  0.02525 -2.39048e-01 | 75  0.02810 -2.67764e-01
 76  0.03059 -2.65124e-01 | 77  0.03202 -3.21692e-01 | 78  0.03234 -4.15960e-01
 79  0.03192 -4.79757e-01 | 80  0.03104 -4.86026e-01 | 81  0.02961 -4.68123e-01
 82  0.02740 -4.91176e-01 | 83  0.02444 -5.45967e-01 | 84  0.02104 -5.68311e-01
 85  0.01706 -5.79238e-01 | 86  0.01258 -6.00599e-01 | 87  0.00817 -5.91558e-01
 88  0.00413 -5.93368e-01 | 89  0.00088 -6.13047e-01 | 90 -0.00126 -6.23688e-01
 91 -0.00232 -6.16609e-01 | 92 -0.00259 -5.92370e-01 | 93 -0.00232 -5.59490e-01
 94 -0.00152 -5.32562e-01 | 95  0.00014 -5.17026e-01 | 96  0.00249 -5.39473e-01
 97  0.00449 -6.02117e-01 | 98  0.00577 -6.36380e-01 | 99  0.00662 -6.26484e-01
100  0.00730 -6.72105e-01 |101  0.00820 -6.46862e-01 |102  0.00765 -5.07219e-01
103  0.00703 -4.84498e-01 |104  0.00653 -3.51085e-01 |105  0.00634 -1.65783e-01
106  0.01637 -8.03221e-02 |107  0.02963  8.26558e-02 |108  0.02380  3.57971e-01
109  0.02465 -3.54489e-01 |110  0.04932  1.47500e+00 |111  0.05331  1.10567e+00
112 -0.00225  7.00488e-01 |113 -0.00164  1.62623e+00 |114  0.02116  6.56593e-01
115  0.02862  6.73307e-01 |116 -0.00639  1.42389e+00 |117 -0.05045  9.23039e-01
118 -0.05815 -8.09828e-02 |119 -0.05507 -1.02769e+00 |120 -0.01890  4.60079e-02
121  0.03087  1.23452e+00 |122  0.03774  7.94869e-01 |123 -0.00684  2.37879e-01
124 -0.02064  2.26045e-02 |125 -0.01002 -5.02838e-01 |126  0.01705 -5.81899e-01
127  0.02710 -4.88906e-01 |128  0.03261 -4.78648e-01 |129  0.04758  2.13641e-01
130  0.04217 -3.92767e-02 |131  0.03089  4.29937e-02 |132  0.01932  4.26193e-01
133  0.00938  1.41841e-01 |134 -0.01295  5.11562e-02 |135 -0.01604 -1.62052e-01
136 -0.01752 -1.83845e-01 |137 -0.01257 -3.84566e-02 |138 -0.01189 -4.43943e-01
139 -0.00272 -3.80212e-02 |140  0.00799  1.27100e-02 |141  0.00197  6.80298e-02
142 -0.00435 -5.24471e-02 |143 -0.00120 -1.39522e-04 |144 -0.00000  2.60890e-07
145  0.21897 -2.41375e+00 |146  0.13053 -8.90260e-01 |

Initial statistics: 176 variables; iteration 0; function evaluation 0; phase 3
Function value 5.2845070e+03; maximum gradient component mag -2.2337e+02
Var    Value     Gradient |Var    Value     Gradient |Var    Value     Gradient
  1 -0.42581  5.26437e-01 |  2  0.50986 -2.86583e+00 |  3 -0.09324 -2.04147e+00
  4 -0.14443 -1.66137e+00 |  5 -0.67122  4.43617e-01 |  6 -0.59944  5.40156e-01
  7  0.46623 -3.64246e+00 |  8 -0.17229  1.80978e-02 |  9 -0.06335 -1.13008e+00
 10 -0.49708 -1.03013e+00 | 11 -0.62793 -8.46821e+00 | 12 -0.05523 -7.50593e+00
 13 -0.00959  3.81922e-02 | 14 -0.00979  3.92252e-02 | 15 -0.00998  4.02725e-02
 16 -0.01017  4.13337e-02 | 17 -0.01036  4.24086e-02 | 18 -0.01054  4.34970e-02
 19 -0.01071  4.45987e-02 | 20 -0.01087  4.57134e-02 | 21 -0.01102  4.68406e-02
 22 -0.01116  4.79794e-02 | 23 -0.01128  4.91286e-02 | 24 -0.01139  5.02863e-02
 25 -0.01148  5.14488e-02 | 26 -0.01156  5.26109e-02 | 27 -0.01161  5.37667e-02
 28 -0.01164  5.49127e-02 | 29 -0.01165  5.60482e-02 | 30 -0.01163  5.71704e-02
 31 -0.01159  5.82700e-02 | 32 -0.01152  5.93347e-02 | 33 -0.01142  6.03523e-02
 34 -0.01128  6.13112e-02 | 35 -0.01111  6.22008e-02 | 36 -0.01091  6.30125e-02
 37 -0.01067  6.37387e-02 | 38 -0.01038  6.43719e-02 | 39 -0.01006  6.49007e-02
 40 -0.00969  6.53063e-02 | 41 -0.00928  6.55676e-02 | 42 -0.00883  6.56556e-02
 43 -0.00834  6.55417e-02 | 44 -0.00781  6.52033e-02 | 45 -0.00726  6.46228e-02
 46 -0.00669  6.37822e-02 | 47 -0.00611  6.26615e-02 | 48 -0.00554  6.12360e-02
 49 -0.00498  5.94789e-02 | 50 -0.00444  5.73691e-02 | 51 -0.00394  5.48956e-02
 52 -0.00349  5.20487e-02 | 53 -0.00309  4.88023e-02 | 54 -0.00274  4.51029e-02
 55 -0.00244  4.08823e-02 | 56 -0.00217  3.60883e-02 | 57 -0.00192  3.07002e-02
 58 -0.00166  2.47165e-02 | 59 -0.00137  1.81330e-02 | 60 -0.00102  1.09390e-02
 61 -0.00057  3.10908e-03 | 62  0.00000 -5.39164e-03 | 63  0.00074 -1.46057e-02
 64  0.00167 -2.45459e-02 | 65  0.00284 -3.50844e-02 | 66  0.00427 -4.60356e-02
 67  0.00599 -5.71537e-02 | 68  0.00803 -6.91601e-02 | 69  0.01037 -8.54946e-02
 70  0.01299 -1.11461e-01 | 71  0.01585 -1.45572e-01 | 72  0.01895 -1.72960e-01
 73  0.02219 -1.94865e-01 | 74  0.02525 -2.39048e-01 | 75  0.02810 -2.67764e-01
 76  0.03059 -2.65124e-01 | 77  0.03202 -3.21692e-01 | 78  0.03234 -4.15960e-01
 79  0.03192 -4.79757e-01 | 80  0.03104 -4.86026e-01 | 81  0.02961 -4.68123e-01
 82  0.02740 -4.91176e-01 | 83  0.02444 -5.45967e-01 | 84  0.02104 -5.68311e-01
 85  0.01706 -5.79238e-01 | 86  0.01258 -6.00599e-01 | 87  0.00817 -5.91558e-01
 88  0.00413 -5.93368e-01 | 89  0.00088 -6.13047e-01 | 90 -0.00126 -6.23688e-01
 91 -0.00232 -6.16609e-01 | 92 -0.00259 -5.92370e-01 | 93 -0.00232 -5.59490e-01
 94 -0.00152 -5.32562e-01 | 95  0.00014 -5.17026e-01 | 96  0.00249 -5.39473e-01
 97  0.00449 -6.02117e-01 | 98  0.00577 -6.36380e-01 | 99  0.00662 -6.26484e-01
100  0.00730 -6.72105e-01 |101  0.00820 -6.46862e-01 |102  0.00765 -5.07219e-01
103  0.00703 -4.84498e-01 |104  0.00653 -3.51085e-01 |105  0.00634 -1.65783e-01
106  0.01637 -8.03221e-02 |107  0.02963  8.26558e-02 |108  0.02380  3.57971e-01
109  0.02465 -3.54489e-01 |110  0.04932  1.47500e+00 |111  0.05331  1.10567e+00
112 -0.00225  7.00488e-01 |113 -0.00164  1.62623e+00 |114  0.02116  6.56593e-01
115  0.02862  6.73307e-01 |116 -0.00639  1.42389e+00 |117 -0.05045  9.23039e-01
118 -0.05815 -8.09828e-02 |119 -0.05507 -1.02769e+00 |120 -0.01890  4.60079e-02
121  0.03087  1.23452e+00 |122  0.03774  7.94869e-01 |123 -0.00684  2.37879e-01
124 -0.02064  2.26045e-02 |125 -0.01002 -5.02838e-01 |126  0.01705 -5.81899e-01
127  0.02710 -4.88906e-01 |128  0.03261 -4.78648e-01 |129  0.04758  2.13641e-01
130  0.04217 -3.92767e-02 |131  0.03089  4.29937e-02 |132  0.01932  4.26193e-01
133  0.00938  1.41841e-01 |134 -0.01295  5.11562e-02 |135 -0.01604 -1.62052e-01
136 -0.01752 -1.83845e-01 |137 -0.01257 -3.84566e-02 |138 -0.01189 -4.43943e-01
139 -0.00272 -3.80212e-02 |140  0.00799  1.27100e-02 |141  0.00197  6.80298e-02
142 -0.00435 -5.24471e-02 |143 -0.00120 -1.39522e-04 |144 -0.00000  2.60890e-07
145  0.21897 -2.41375e+00 |146  0.13053 -8.90260e-01 |147  0.04662 -6.02613e+01
148  0.29671  4.63709e+01 |149 -0.47544  6.43449e+00 |150  0.31377 -6.18891e+00
151  0.18255 -5.95820e+00 |152  0.25986 -8.31047e+00 |153  0.17459 -3.31327e+01
154  0.25418  3.48788e+01 |155  0.10351 -7.02397e+00 |156  0.29677  1.10868e+01
157  0.16893 -2.23103e+01 |158  0.24623  3.20968e+01 |159 -0.35197  6.96713e+00
160  0.24281 -2.21323e+01 |161  0.20265 -1.69244e+01 |162  0.31675  1.43267e+01
163 -0.38040 -2.13792e-03 |164  0.23607  1.22150e-03 |165  0.05118 -1.33766e+01
166  0.11969 -6.05015e+01 |167  0.32140  1.50822e+01 |168  0.27252  5.14436e+01
169  0.01343 -2.31309e+01 |170  0.39319  2.10720e+01 |171  0.09932 -2.23368e+02
172  0.16368 -1.96465e+02 |173  0.21870  1.31979e+02 |174  0.25726  1.96350e+02
175 -0.55411  2.67422e-01 |176  0.17113 -3.64475e+00 |

Intermediate statistics: 176 variables; iteration 20; function evaluation 23; phase 3
Function value 5.2792703e+03; maximum gradient component mag -1.0321e+02
Var    Value     Gradient |Var    Value     Gradient |Var    Value     Gradient
  1 -0.42350  1.96618e+01 |  2  0.53981  2.05162e+01 |  3 -0.08244  5.00811e+01
  4 -0.18213  4.63353e+01 |  5 -0.66236  1.01404e+01 |  6 -0.59103  5.96559e+01
  7  0.51144  5.11423e+00 |  8 -0.16561 -7.35887e+00 |  9 -0.11608  3.53658e+00
 10 -0.50458  5.58087e+00 | 11 -0.61767  6.01526e+01 | 12 -0.09263 -4.72414e+00
 13 -0.01093 -2.56973e-01 | 14 -0.01116 -2.64364e-01 | 15 -0.01140 -2.71967e-01
 16 -0.01163 -2.79790e-01 | 17 -0.01185 -2.87833e-01 | 18 -0.01207 -2.96107e-01
 19 -0.01228 -3.04616e-01 | 20 -0.01248 -3.13367e-01 | 21 -0.01267 -3.22363e-01
 22 -0.01285 -3.31608e-01 | 23 -0.01302 -3.41105e-01 | 24 -0.01317 -3.50856e-01
 25 -0.01331 -3.60863e-01 | 26 -0.01342 -3.71131e-01 | 27 -0.01352 -3.81662e-01
 28 -0.01360 -3.92463e-01 | 29 -0.01365 -4.03539e-01 | 30 -0.01368 -4.14890e-01
 31 -0.01369 -4.26508e-01 | 32 -0.01367 -4.38386e-01 | 33 -0.01361 -4.50519e-01
 34 -0.01353 -4.62907e-01 | 35 -0.01341 -4.75553e-01 | 36 -0.01325 -4.88457e-01
 37 -0.01306 -5.01617e-01 | 38 -0.01282 -5.15019e-01 | 39 -0.01255 -5.28638e-01
 40 -0.01222 -5.42430e-01 | 41 -0.01186 -5.56355e-01 | 42 -0.01145 -5.70363e-01
 43 -0.01100 -5.84404e-01 | 44 -0.01052 -5.98429e-01 | 45 -0.01001 -6.12380e-01
 46 -0.00947 -6.26177e-01 | 47 -0.00893 -6.39723e-01 | 48 -0.00838 -6.52888e-01
 49 -0.00784 -6.65522e-01 | 50 -0.00732 -6.77452e-01 | 51 -0.00683 -6.88477e-01
 52 -0.00638 -6.98349e-01 | 53 -0.00598 -7.06822e-01 | 54 -0.00562 -7.13640e-01
 55 -0.00531 -7.18581e-01 | 56 -0.00501 -7.21554e-01 | 57 -0.00473 -7.22575e-01
 58 -0.00443 -7.21658e-01 | 59 -0.00409 -7.18900e-01 | 60 -0.00368 -7.14344e-01
 61 -0.00317 -7.08081e-01 | 62 -0.00253 -7.00105e-01 | 63 -0.00171 -6.90460e-01
 64 -0.00069 -6.79233e-01 | 65  0.00056 -6.66331e-01 | 66  0.00209 -6.52256e-01
 67  0.00392 -6.36857e-01 | 68  0.00606 -6.19884e-01 | 69  0.00852 -6.00888e-01
 70  0.01131 -5.79067e-01 | 71  0.01439 -5.54572e-01 | 72  0.01767 -5.28616e-01
 73  0.02105 -5.00336e-01 | 74  0.02439 -4.66665e-01 | 75  0.02743 -4.29791e-01
 76  0.02995 -3.88684e-01 | 77  0.03174 -3.37341e-01 | 78  0.03266 -2.77195e-01
 79  0.03268 -2.10769e-01 | 80  0.03189 -1.39642e-01 | 81  0.03043 -6.36508e-02
 82  0.02839  1.91389e-02 | 83  0.02577  1.08054e-01 | 84  0.02249  1.98220e-01
 85  0.01856  2.88842e-01 | 86  0.01415  3.79927e-01 | 87  0.00962  4.66817e-01
 88  0.00548  5.54488e-01 | 89  0.00216  6.47080e-01 | 90 -0.00012  7.45503e-01
 91 -0.00144  8.52166e-01 | 92 -0.00205  9.69219e-01 | 93 -0.00217  1.09972e+00
 94 -0.00176  1.25106e+00 | 95 -0.00050  1.43303e+00 | 96  0.00161  1.64943e+00
 97  0.00368  1.88305e+00 | 98  0.00459  2.11297e+00 | 99  0.00480  2.35266e+00
100  0.00448  2.59266e+00 |101  0.00544  2.76038e+00 |102  0.00455  2.85154e+00
103  0.00417  2.91971e+00 |104  0.00544  2.75289e+00 |105  0.00297  2.50216e+00
106  0.00663  2.57958e+00 |107  0.02563  2.33831e+00 |108  0.02499  1.51806e+00
109  0.02549  8.49406e-01 |110  0.03479  7.52032e-01 |111  0.05424  6.13315e-01
112  0.02130 -1.35743e+00 |113 -0.00715 -2.25055e+00 |114  0.01344 -4.20001e+00
115  0.02285 -4.55314e+00 |116  0.00030 -1.01926e+00 |117 -0.03535  6.83048e-01
118 -0.05068  6.45907e-01 |119 -0.04705 -1.92251e-01 |120 -0.02712 -1.61354e+00
121  0.01772 -6.99864e-01 |122  0.05728  1.03871e+00 |123  0.01043  1.03021e+00
124 -0.01678  6.54155e-01 |125  0.00232  1.04579e+00 |126  0.03455  8.42944e-01
127  0.04257  9.66025e-01 |128  0.05058  7.04719e-01 |129  0.06450  4.99873e-01
130  0.05942  9.20939e-02 |131  0.04169  3.86995e-01 |132  0.02752  5.32873e-01
133  0.02340  8.31871e-01 |134 -0.00541  4.38574e-01 |135 -0.00877  2.44130e-01
136 -0.01307  9.44575e-03 |137 -0.01089  1.79250e-02 |138 -0.01007  3.58309e-02
139 -0.00573  4.33015e-02 |140  0.00532  1.35613e-01 |141  0.00402 -6.30442e-03
142 -0.00395 -5.47191e-02 |143 -0.00250  5.74008e-02 |144 -0.00000  4.86002e-08
145  0.26725 -7.23833e+00 |146  0.17393 -8.48293e+00 |147  0.06828  3.72211e+01
148  0.29398 -1.03210e+02 |149 -0.50714 -1.44105e+00 |150  0.35364 -1.78719e+00
151  0.20684  1.45375e+00 |152  0.26355 -9.49209e+00 |153  0.19233 -8.78437e+00
154  0.25537  7.28845e+00 |155  0.13673  7.30040e+00 |156  0.30128 -6.77571e+00
157  0.19277  1.24328e+01 |158  0.25019 -1.38439e+01 |159 -0.34174  2.66621e+00
160  0.27822 -4.34850e+00 |161  0.24608  5.02897e+00 |162  0.32137 -1.02117e+01
163 -0.38038 -2.13776e-03 |164  0.23606  1.22143e-03 |165  0.05988  4.16914e+00
166  0.14161  4.52520e+01 |167  0.31510 -1.10275e+01 |168  0.26878 -7.12074e+01
169  0.02531 -1.50742e+01 |170  0.37594  1.33842e+01 |171  0.10754 -7.21383e+01
172  0.17905 -6.84599e+01 |173  0.21876  2.33232e+01 |174  0.25773  9.49662e+01
175 -0.56395  7.31687e-02 |176  0.21729 -2.32636e+00 |
176 variables; iteration 40; function evaluation 43; phase 3
Function value 5.2785352e+03; maximum gradient component mag 9.9264e+01
Var    Value     Gradient |Var    Value     Gradient |Var    Value     Gradient
  1 -0.42294  3.53685e+01 |  2  0.54618  3.42151e+01 |  3 -0.07973  5.76766e+01
  4 -0.18912  4.89678e+01 |  5 -0.66437  7.41667e+00 |  6 -0.59002  5.56121e+01
  7  0.51939  6.52954e+00 |  8 -0.16345  8.98827e+00 |  9 -0.12434  4.07923e+00
 10 -0.50576  5.08772e+00 | 11 -0.61794  5.05001e+01 | 12 -0.11256 -3.43485e+01
 13 -0.01052 -1.81131e-01 | 14 -0.01075 -1.85892e-01 | 15 -0.01097 -1.90758e-01
 16 -0.01118 -1.95728e-01 | 17 -0.01139 -2.00801e-01 | 18 -0.01160 -2.05978e-01
 19 -0.01179 -2.11259e-01 | 20 -0.01198 -2.16643e-01 | 21 -0.01216 -2.22129e-01
 22 -0.01232 -2.27713e-01 | 23 -0.01247 -2.33392e-01 | 24 -0.01261 -2.39163e-01
 25 -0.01273 -2.45022e-01 | 26 -0.01283 -2.50963e-01 | 27 -0.01291 -2.56981e-01
 28 -0.01297 -2.63073e-01 | 29 -0.01301 -2.69235e-01 | 30 -0.01302 -2.75462e-01
 31 -0.01301 -2.81746e-01 | 32 -0.01297 -2.88076e-01 | 33 -0.01290 -2.94442e-01
 34 -0.01279 -3.00836e-01 | 35 -0.01266 -3.07251e-01 | 36 -0.01248 -3.13680e-01
 37 -0.01227 -3.20116e-01 | 38 -0.01201 -3.26549e-01 | 39 -0.01171 -3.32970e-01
 40 -0.01137 -3.39357e-01 | 41 -0.01099 -3.45704e-01 | 42 -0.01056 -3.51996e-01
 43 -0.01009 -3.58223e-01 | 44 -0.00959 -3.64378e-01 | 45 -0.00906 -3.70457e-01
 46 -0.00850 -3.76447e-01 | 47 -0.00794 -3.82340e-01 | 48 -0.00737 -3.88110e-01
 49 -0.00681 -3.93729e-01 | 50 -0.00627 -3.99160e-01 | 51 -0.00576 -4.04354e-01
 52 -0.00530 -4.09239e-01 | 53 -0.00488 -4.13761e-01 | 54 -0.00452 -4.17871e-01
 55 -0.00419 -4.21554e-01 | 56 -0.00389 -4.24888e-01 | 57 -0.00360 -4.28034e-01
 58 -0.00330 -4.31149e-01 | 59 -0.00296 -4.34465e-01 | 60 -0.00256 -4.38179e-01
 61 -0.00205 -4.42532e-01 | 62 -0.00140 -4.47683e-01 | 63 -0.00058 -4.53824e-01
 64  0.00044 -4.61172e-01 | 65  0.00171 -4.69705e-01 | 66  0.00325 -4.80042e-01
 67  0.00510 -4.92072e-01 | 68  0.00727 -5.05616e-01 | 69  0.00977 -5.20614e-01
 70  0.01260 -5.36727e-01 | 71  0.01574 -5.53973e-01 | 72  0.01911 -5.72106e-01
 73  0.02260 -5.91170e-01 | 74  0.02605 -6.13644e-01 | 75  0.02923 -6.38759e-01
 76  0.03191 -6.61896e-01 | 77  0.03377 -6.96266e-01 | 78  0.03468 -7.40764e-01
 79  0.03472 -7.76332e-01 | 80  0.03402 -7.94130e-01 | 81  0.03268 -8.02496e-01
 82  0.03070 -8.16060e-01 | 83  0.02810 -8.29925e-01 | 84  0.02488 -8.33350e-01
 85  0.02098 -8.32198e-01 | 86  0.01659 -8.31226e-01 | 87  0.01208 -8.32128e-01
 88  0.00795 -8.39159e-01 | 89  0.00465 -8.54175e-01 | 90  0.00241 -8.76679e-01
 91  0.00116 -9.06899e-01 | 92  0.00064 -9.43014e-01 | 93  0.00060 -9.82838e-01
 94  0.00109 -1.02498e+00 | 95  0.00237 -1.06906e+00 | 96  0.00441 -1.11742e+00
 97  0.00626 -1.17051e+00 | 98  0.00665 -1.20084e+00 | 99  0.00599 -1.19412e+00
100  0.00436 -1.15831e+00 |101  0.00482 -1.11804e+00 |102  0.00334 -9.65410e-01
103  0.00234 -7.26058e-01 |104  0.00475 -4.99154e-01 |105  0.00127 -8.64849e-02
106  0.00175  5.43387e-01 |107  0.02547  1.17378e+00 |108  0.02441  1.40671e+00
109  0.02078  1.11257e+00 |110  0.03192  1.13878e+00 |111  0.04968  2.20843e+00
112  0.01965 -5.64974e-01 |113 -0.00989 -7.00034e-01 |114  0.00977 -2.01458e+00
115  0.01796 -3.36768e+00 |116 -0.00679 -1.50669e+00 |117 -0.04072 -8.01629e-01
118 -0.05542  3.60478e-01 |119 -0.04827  2.24714e+00 |120 -0.03001  1.04330e+00
121  0.01056  1.46021e+00 |122  0.05117  3.85894e+00 |123  0.00750  2.79859e+00
124 -0.01998  2.39259e+00 |125 -0.00078  3.58730e+00 |126  0.03226  3.82978e+00
127  0.03772  3.05402e+00 |128  0.04533  2.01242e+00 |129  0.06009  1.33051e+00
130  0.05338 -1.15526e-01 |131  0.03637 -1.59270e-01 |132  0.02265 -1.65311e-01
133  0.01975  3.14307e-01 |134 -0.00778  1.26672e-01 |135 -0.01039  7.51281e-02
136 -0.01379 -5.08698e-02 |137 -0.01143 -1.63259e-02 |138 -0.01051 -3.76989e-02
139 -0.00650 -1.81571e-02 |140  0.00443  6.85826e-02 |141  0.00457 -2.70310e-02
142 -0.00365 -8.21854e-02 |143 -0.00293  2.23228e-02 |144 -0.00000  1.42742e-06
145  0.29412 -1.66368e+01 |146  0.22001 -2.08844e+00 |147  0.07190  2.24213e+01
148  0.29644 -5.76176e+01 |149 -0.49525  2.13156e-01 |150  0.47567 -2.02216e-01
151  0.20887 -4.55933e+00 |152  0.26410  5.63961e+00 |153  0.19398 -1.21362e+01
154  0.25615  1.44058e+01 |155  0.12496 -2.07979e+00 |156  0.29599 -5.53772e+00
157  0.18945  6.85560e+00 |158  0.24796 -1.07884e+01 |159 -0.34514  2.76956e+00
160  0.28055 -7.88265e+00 |161  0.24103 -7.84909e-01 |162  0.32086 -6.30752e+00
163 -0.37987 -2.13413e-03 |164  0.23577  1.21979e-03 |165  0.05976 -6.29438e+00
166  0.14277  2.75422e+01 |167  0.31811  8.58838e+00 |168  0.27105 -4.11154e+01
169  0.02869 -9.82937e+00 |170  0.37426  9.07597e+00 |171  0.10880 -7.80229e+01
172  0.17918 -8.51782e+01 |173  0.21976  4.14135e+01 |174  0.25710  9.92640e+01
175 -0.68338 -7.17834e-01 |176  0.24136 -5.38239e-01 |
176 variables; iteration 60; function evaluation 67; phase 3
Function value 5.2778474e+03; maximum gradient component mag 8.2435e+00
Var    Value     Gradient |Var    Value     Gradient |Var    Value     Gradient
  1 -0.42370  4.74689e+00 |  2  0.54611  1.71408e+00 |  3 -0.08053  3.83941e+00
  4 -0.18962  1.82764e+00 |  5 -0.66355 -1.20345e+00 |  6 -0.59153 -4.70078e+00
  7  0.52335  3.35942e+00 |  8 -0.16344  6.73490e+00 |  9 -0.12670  5.10258e+00
 10 -0.50621  6.16814e-01 | 11 -0.61987 -1.64831e+00 | 12 -0.12131 -4.71567e+00
 13 -0.01029 -3.27264e-03 | 14 -0.01051 -2.83435e-03 | 15 -0.01072 -2.40904e-03
 16 -0.01093 -2.00080e-03 | 17 -0.01113 -1.62291e-03 | 18 -0.01132 -1.27604e-03
 19 -0.01151 -9.66264e-04 | 20 -0.01169 -7.03939e-04 | 21 -0.01186 -5.00367e-04
 22 -0.01201 -3.68762e-04 | 23 -0.01216 -3.23059e-04 | 24 -0.01229 -3.77303e-04
 25 -0.01240 -5.45055e-04 | 26 -0.01249 -8.39089e-04 | 27 -0.01257 -1.27341e-03
 28 -0.01262 -1.86649e-03 | 29 -0.01265 -2.64519e-03 | 30 -0.01266 -3.64370e-03
 31 -0.01264 -4.90471e-03 | 32 -0.01260 -6.46565e-03 | 33 -0.01253 -8.36093e-03
 34 -0.01242 -1.06204e-02 | 35 -0.01229 -1.32714e-02 | 36 -0.01212 -1.63420e-02
 37 -0.01191 -1.98642e-02 | 38 -0.01166 -2.38794e-02 | 39 -0.01137 -2.84329e-02
 40 -0.01104 -3.35496e-02 | 41 -0.01067 -3.93035e-02 | 42 -0.01025 -4.56971e-02
 43 -0.00980 -5.27153e-02 | 44 -0.00932 -6.03143e-02 | 45 -0.00881 -6.84221e-02
 46 -0.00828 -7.69571e-02 | 47 -0.00774 -8.58476e-02 | 48 -0.00719 -9.50338e-02
 49 -0.00666 -1.04484e-01 | 50 -0.00614 -1.14193e-01 | 51 -0.00567 -1.24171e-01
 52 -0.00523 -1.34428e-01 | 53 -0.00484 -1.44959e-01 | 54 -0.00450 -1.55710e-01
 55 -0.00421 -1.66570e-01 | 56 -0.00394 -1.77407e-01 | 57 -0.00368 -1.88087e-01
 58 -0.00341 -1.98450e-01 | 59 -0.00310 -2.08397e-01 | 60 -0.00271 -2.17840e-01
 61 -0.00222 -2.26810e-01 | 62 -0.00158 -2.35329e-01 | 63 -0.00078 -2.43514e-01
 64  0.00024 -2.51494e-01 | 65  0.00151 -2.58369e-01 | 66  0.00306 -2.64501e-01
 67  0.00493 -2.66971e-01 | 68  0.00717 -2.60383e-01 | 69  0.00981 -2.39638e-01
 70  0.01286 -2.01337e-01 | 71  0.01628 -1.50793e-01 | 72  0.01998 -9.66783e-02
 73  0.02372 -6.31420e-02 | 74  0.02717 -8.37271e-02 | 75  0.03028 -1.21107e-01
 76  0.03292 -1.49932e-01 | 77  0.03482 -1.81542e-01 | 78  0.03591 -2.00957e-01
 79  0.03610 -2.17340e-01 | 80  0.03544 -2.38908e-01 | 81  0.03406 -2.65812e-01
 82  0.03203 -3.02350e-01 | 83  0.02930 -3.56253e-01 | 84  0.02599 -3.92722e-01
 85  0.02223 -3.85912e-01 | 86  0.01808 -3.50867e-01 | 87  0.01385 -3.06418e-01
 88  0.00972 -3.24598e-01 | 89  0.00619 -3.99630e-01 | 90  0.00370 -4.84748e-01
 91  0.00222 -5.65212e-01 | 92  0.00152 -6.32226e-01 | 93  0.00135 -6.81661e-01
 94  0.00176 -7.10838e-01 | 95  0.00307 -7.10721e-01 | 96  0.00519 -7.02163e-01
 97  0.00689 -7.54658e-01 | 98  0.00717 -7.92088e-01 | 99  0.00687 -7.09004e-01
100  0.00570 -5.94210e-01 |101  0.00585 -6.74133e-01 |102  0.00448 -5.89153e-01
103  0.00353 -4.85846e-01 |104  0.00539 -6.13652e-01 |105  0.00161 -5.58083e-01
106  0.00069 -6.08157e-01 |107  0.02164 -8.41042e-01 |108  0.02193 -5.89939e-01
109  0.02017 -4.48329e-01 |110  0.03177  7.03007e-01 |111  0.04657  2.04445e+00
112  0.02163  1.13372e+00 |113 -0.01004  1.48809e+00 |114  0.01183  1.97799e+00
115  0.01562  3.93523e-01 |116 -0.00659  7.98260e-01 |117 -0.04020  1.07735e+00
118 -0.05694  1.15204e+00 |119 -0.05129  1.25807e+00 |120 -0.03024  9.76609e-01
121  0.00766  6.62336e-01 |122  0.04998  1.00398e+00 |123  0.00520  5.19727e-01
124 -0.02031  1.55276e+00 |125 -0.00436  4.79676e-01 |126  0.02848  3.53404e-01
127  0.03256 -6.95752e-02 |128  0.04370  4.36212e-01 |129  0.05537  2.81689e-01
130  0.05584  6.42798e-01 |131  0.03301 -1.04302e-01 |132  0.01892 -3.86458e-01
133  0.01732  7.61225e-02 |134 -0.01008 -1.54591e-01 |135 -0.01147  7.20982e-02
136 -0.01379  1.57191e-01 |137 -0.01180  2.59535e-02 |138 -0.01072 -1.82032e-02
139 -0.00675 -1.95104e-02 |140  0.00414  5.04132e-02 |141  0.00450 -4.66466e-02
142 -0.00353 -6.88818e-02 |143 -0.00292  1.91688e-02 |144 -0.00000  4.91323e-06
145  0.31231  1.58572e-01 |146  0.22640  7.55700e-01 |147  0.07326 -4.94358e+00
148  0.29926  8.24352e+00 |149 -0.49320  5.40606e-01 |150  0.51966 -9.95458e-02
151  0.21023 -1.94116e+00 |152  0.26438  3.18450e+00 |153  0.19641 -6.01289e-01
154  0.25610 -1.52874e-01 |155  0.13234 -7.83890e-01 |156  0.29896  2.12825e+00
157  0.18929 -2.17431e+00 |158  0.24841  3.66887e+00 |159 -0.35045  3.41823e-01
160  0.29573 -1.26878e+00 |161  0.24695 -4.25854e-01 |162  0.32370  1.72613e+00
163 -0.37470 -2.09703e-03 |164  0.23281  1.20302e-03 |165  0.06276  1.06593e-01
