
Initial statistics: 136 variables; iteration 0; function evaluation 0; phase 1
Function value 7.3782814e+03; maximum gradient component mag -3.1050e+02
 55 -0.00381  5.80812e-02 | 56 -0.00352  7.87160e-02 | 57 -0.00323  1.00826e-01
 58 -0.00291  1.23303e-01 | 59 -0.00254  1.44426e-01 | 60 -0.00211  1.61339e-01
 61 -0.00160  1.69358e-01 | 62 -0.00101  1.61132e-01 | 63 -0.00033  1.26441e-01
 64  0.00040  5.36364e-02 | 65  0.00119 -6.47709e-02 | 66  0.00208 -2.21670e-01
 67  0.00325 -3.78813e-01 | 68  0.00505 -4.58079e-01 | 69  0.00789 -3.68152e-01
 70  0.01181 -1.07964e-01 | 71  0.01565  6.19800e-02 | 72  0.01708 -3.30876e-01
 73  0.01674 -1.08446e+00 | 74  0.02119 -8.31955e-01 | 75  0.02654 -3.74323e-01
 76  0.03054 -1.14418e-01 | 77  0.03279 -6.58477e-02 | 78  0.03420 -3.26809e-02
 79  0.03483  4.66421e-03 | 80  0.03476  4.25903e-02 | 81  0.03399  6.39234e-02
 82  0.03312  1.65936e-01 | 83  0.03158  2.54618e-01 | 84  0.02821  1.24978e-01
 85  0.02709  5.74251e-01 | 86  0.02091  1.25097e-01 | 87  0.01352 -5.94094e-01
 88  0.00803 -1.02153e+00 | 89  0.00991  3.15749e-02 | 90  0.00902  2.65838e-01
 91  0.00692  4.72577e-02 | 92  0.00485 -2.49774e-01 | 93  0.00321 -5.03795e-01
 94  0.00266 -6.69926e-01 | 95  0.00328 -7.47102e-01 | 96  0.00322 -9.00326e-01
 97  0.00429 -1.13664e+00 | 98  0.00702 -1.20515e+00 | 99  0.01159 -1.18322e+00
100  0.01119 -1.36532e+00 |101  0.00901 -1.61086e+00 |102  0.00776 -1.51411e+00
103  0.00028 -1.28502e+00 |104  0.00263 -8.21688e-01 |105  0.02629 -6.52172e-02
106  0.01391 -2.53880e+00 |107 -0.00841 -2.04671e+00 |108  0.00582 -2.22272e+00
109  0.08879  2.56066e+00 |110  0.02245  4.47551e-01 |111 -0.01784  4.05910e-01
112  0.00184  1.07371e+00 |113  0.01634  1.63292e+00 |114  0.03641  3.14001e+00
115 -0.00013  3.18616e+00 |116 -0.06166  4.05012e+00 |117 -0.07640  4.87186e+00
118 -0.07676  3.35736e+00 |119 -0.03804  1.21014e+00 |120  0.06696  2.86863e+00
121  0.02328  1.87325e+00 |122  0.00854 -1.62412e+00 |123 -0.03073 -1.16604e+00
124 -0.07070 -1.88603e+00 |125 -0.01411 -3.91800e+00 |126  0.00167 -1.92474e+00
127 -0.02772 -3.59949e-01 |128  0.02488 -1.01292e+00 |129  0.07030 -3.05305e-01
130  0.01139  8.43213e-01 |131  0.07929  1.82406e-01 |132  0.00796  1.66988e+00
133  0.13199  1.26383e+00 |134  0.00140  3.60695e+00 |135 -0.04521  5.96492e-01
136 -0.05771 -2.96613e-01 |137 -0.02108  4.15979e-01 |138  0.09602  1.25666e+00
139  0.03189  2.03383e-01 |140  0.01188 -1.82231e+00 |141 -0.02738  2.74225e-01
142 -0.01763 -5.44623e-03 |143 -0.00521  1.47446e-01 |144 -0.00037  8.56373e-03
145  0.28331  4.19025e+00 |146  0.19292  3.83802e+00 |147  0.04662 -4.37724e+00
148  0.29671  5.43292e+00 |149 -0.47544 -3.21431e-01 |150  0.31377  1.89270e-01
151  0.18255 -3.32204e+00 |152  0.25986  6.69373e+00 |153  0.17459 -1.49791e+00
154  0.25418  1.41346e+00 |155  0.10351 -2.12323e+00 |156  0.29677  4.29634e+00
157  0.16893 -2.09686e+00 |158  0.24623  2.75536e+00 |159 -0.35197  5.63577e-01
160  0.24281 -8.17864e-02 |161  0.20265 -8.91503e-01 |162  0.31675  1.77967e+00
163 -0.38040 -2.92478e-01 |164  0.23607  1.27584e+00 |165  0.05118 -1.22747e+00
166  0.11969 -3.00096e+00 |167  0.32140  1.88859e+00 |168  0.27252  3.24009e+00
169  0.01343 -5.83597e-01 |170  0.39319 -2.66733e-01 |171  0.09932 -1.08864e+01
172  0.16368 -6.77356e+00 |173  0.21870  6.89119e+00 |174  0.25726  3.87976e+00
175 -0.55411  1.04878e+00 |176  0.17113 -2.67990e-01 |

Intermediate statistics: 176 variables; iteration 20; function evaluation 22; phase 3
Function value 7.3335817e+03; maximum gradient component mag 2.6992e+01
Var    Value     Gradient |Var    Value     Gradient |Var    Value     Gradient
  1 -0.42357 -7.89167e-01 |  2  0.37151  2.10489e+01 |  3 -0.12657 -6.09511e+00
  4 -0.01333  6.02266e+00 |  5 -0.70971 -8.28529e-02 |  6 -0.60382  5.19756e+00
  7  0.37643  1.22463e+01 |  8 -0.18494  2.69921e+01 |  9  0.03370  1.43217e+01
 10 -0.60920  7.21531e-01 | 11 -0.62336  4.21309e+00 | 12 -0.09424  1.54725e+00
 13 -0.00950 -1.40016e-02 | 14 -0.00971 -1.44191e-02 | 15 -0.00991 -1.48257e-02
 16 -0.01010 -1.52193e-02 | 17 -0.01030 -1.55986e-02 | 18 -0.01048 -1.59610e-02
 19 -0.01066 -1.63050e-02 | 20 -0.01083 -1.66293e-02 | 21 -0.01098 -1.69331e-02
 22 -0.01113 -1.72163e-02 | 23 -0.01126 -1.74787e-02 | 24 -0.01138 -1.77204e-02
 25 -0.01148 -1.79410e-02 | 26 -0.01157 -1.81397e-02 | 27 -0.01164 -1.83150e-02
 28 -0.01169 -1.84653e-02 | 29 -0.01171 -1.85888e-02 | 30 -0.01172 -1.86837e-02
 31 -0.01170 -1.87487e-02 | 32 -0.01165 -1.87819e-02 | 33 -0.01158 -1.87808e-02
 34 -0.01148 -1.87425e-02 | 35 -0.01134 -1.86633e-02 | 36 -0.01118 -1.85400e-02
 37 -0.01098 -1.83709e-02 | 38 -0.01075 -1.81573e-02 | 39 -0.01047 -1.79050e-02
 40 -0.01016 -1.76232e-02 | 41 -0.00981 -1.73320e-02 | 42 -0.00943 -1.70520e-02
 43 -0.00901 -1.68070e-02 | 44 -0.00857 -1.66178e-02 | 45 -0.00810 -1.64931e-02
 46 -0.00762 -1.64208e-02 | 47 -0.00713 -1.63624e-02 | 48 -0.00664 -1.62496e-02
 49 -0.00617 -1.59912e-02 | 50 -0.00572 -1.54842e-02 | 51 -0.00531 -1.46245e-02
 52 -0.00494 -1.33158e-02 | 53 -0.00462 -1.14819e-02 | 54 -0.00435 -9.07374e-03
 55 -0.00412 -6.07886e-03 | 56 -0.00391 -2.52597e-03 | 57 -0.00370  1.52331e-03
 58 -0.00347  5.97118e-03 | 59 -0.00319  1.06471e-02 | 60 -0.00284  1.52444e-02
 61 -0.00237  1.92194e-02 | 62 -0.00176  2.16599e-02 | 63 -0.00098  2.11875e-02
 64 -0.00001  1.60341e-02 | 65  0.00118  4.63965e-03 | 66  0.00261 -1.29271e-02
 67  0.00434 -3.23233e-02 | 68  0.00642 -4.24513e-02 | 69  0.00893 -2.75262e-02
 70  0.01188  1.72385e-02 | 71  0.01507  5.06951e-02 | 72  0.01799 -2.19371e-02
 73  0.02058 -1.80321e-01 | 74  0.02409 -1.39889e-01 | 75  0.02768 -4.59067e-02
 76  0.03065  9.70926e-03 | 77  0.03273  1.42175e-02 | 78  0.03401  1.31214e-02
 79  0.03451  1.14349e-02 | 80  0.03430  8.46259e-03 | 81  0.03345  5.61664e-05
 82  0.03216  1.16669e-02 | 83  0.03025  1.83954e-02 | 84  0.02737 -2.73014e-02
 85  0.02443  5.72171e-02 | 86  0.01997 -5.24327e-02 | 87  0.01522 -1.94356e-01
 88  0.01119 -2.66094e-01 | 89  0.00899 -1.00536e-01 | 90  0.00707 -7.64612e-02
 91  0.00558 -1.20644e-01 | 92  0.00437 -1.74270e-01 | 93  0.00340 -2.20020e-01
 94  0.00314 -2.53854e-01 | 95  0.00370 -2.78537e-01 | 96  0.00381 -3.15046e-01
 97  0.00533 -3.66545e-01 | 98  0.00783 -3.98655e-01 | 99  0.01176 -4.24721e-01
100  0.01170 -4.79829e-01 |101  0.01023 -5.38103e-01 |102  0.00851 -5.46403e-01
103  0.00050 -5.15849e-01 |104  0.00130 -4.59446e-01 |105  0.02117 -2.52903e-01
106  0.01854 -4.22149e-01 |107 -0.00451 -6.47156e-02 |108  0.01276 -1.13849e-01
109  0.08202  9.60559e-01 |110  0.02509  2.96178e-01 |111 -0.01640  5.51052e-01
112  0.00210  8.57119e-01 |113  0.01681  1.14580e+00 |114  0.03620  1.81845e+00
115  0.00091  1.74157e+00 |116 -0.06369  1.50059e+00 |117 -0.08002  1.49666e+00
118 -0.07855  1.39456e+00 |119 -0.03592  1.54035e+00 |120  0.06740  1.69619e+00
121  0.02107 -2.62166e-02 |122  0.01075 -6.62829e-01 |123 -0.03073 -8.87413e-01
124 -0.06936 -5.04606e-01 |125 -0.00957 -1.24754e+00 |126  0.00152 -1.31413e+00
127 -0.02936 -7.43166e-01 |128  0.02603 -6.68352e-01 |129  0.07132 -5.72972e-01
130  0.00936 -6.55398e-02 |131  0.08101 -9.28709e-02 |132  0.00486 -7.79094e-02
133  0.13189  3.87275e-01 |134 -0.00617 -2.79107e-02 |135 -0.04703  1.15163e-01
136 -0.05718  6.59181e-03 |137 -0.02233  1.10110e-02 |138  0.09337 -8.10533e-02
139  0.03137 -3.09971e-02 |140  0.01648  8.37806e-02 |141 -0.02813  5.33629e-02
142 -0.01762 -3.41234e-02 |143 -0.00582  1.23969e-01 |144 -0.00039  2.03865e-03
145  0.28160  1.59069e+00 |146  0.19160  1.35164e+00 |147  0.04699  2.67700e+00
148  0.29640 -5.59460e+00 |149 -0.47522 -1.00411e-01 |150  0.31358  6.58335e-02
151  0.18349  3.21508e+00 |152  0.25976 -5.64651e+00 |153  0.17484 -5.69669e-02
154  0.25414 -1.65322e-01 |155  0.10442 -1.27459e-01 |156  0.29689  4.36490e-01
157  0.16938 -1.85935e-01 |158  0.24631  2.92854e-01 |159 -0.35211  1.78548e-01
160  0.24272 -1.08404e-01 |161  0.20304 -1.43346e-01 |162  0.31677  3.67696e-01
163 -0.38063 -6.56826e-02 |164  0.23587  3.51060e-01 |165  0.05118 -4.98028e-01
166  0.11981 -1.20557e+00 |167  0.32127  5.85688e-01 |168  0.27250  1.29511e+00
169  0.01343 -3.18220e-01 |170  0.39279 -3.31135e-01 |171  0.09934 -8.93675e+00
172  0.16392 -1.91166e+00 |173  0.21878  6.28839e+00 |174  0.25732  2.72110e+00
175 -0.55468  3.36494e-01 |176  0.17074 -1.40207e-01 |
176 variables; iteration 40; function evaluation 44; phase 3
Function value 7.3335695e+03; maximum gradient component mag 1.6453e+01
Var    Value     Gradient |Var    Value     Gradient |Var    Value     Gradient
  1 -0.42359 -2.73888e-01 |  2  0.37139  1.25254e+01 |  3 -0.12641 -3.45882e+00
  4 -0.01338  3.67944e+00 |  5 -0.70943 -7.76549e-02 |  6 -0.60394  2.67352e+00
  7  0.37648  7.23120e+00 |  8 -0.18504  1.64531e+01 |  9  0.03359  8.61736e+00
 10 -0.60905  4.81214e-01 | 11 -0.62340  2.53922e+00 | 12 -0.09258  7.35840e-01
 13 -0.00947  6.49977e-03 | 14 -0.00968  6.76227e-03 | 15 -0.00987  6.99694e-03
 16 -0.01007  7.19913e-03 | 17 -0.01026  7.36470e-03 | 18 -0.01044  7.48874e-03
 19 -0.01062  7.56681e-03 | 20 -0.01079  7.59478e-03 | 21 -0.01095  7.56873e-03
 22 -0.01109  7.48492e-03 | 23 -0.01123  7.33979e-03 | 24 -0.01135  7.13002e-03
 25 -0.01145  6.85263e-03 | 26 -0.01154  6.50531e-03 | 27 -0.01161  6.08585e-03
 28 -0.01166  5.59076e-03 | 29 -0.01169  5.01365e-03 | 30 -0.01169  4.34548e-03
 31 -0.01168  3.57582e-03 | 32 -0.01163  2.69354e-03 | 33 -0.01156  1.68738e-03
 34 -0.01147  5.47313e-04 | 35 -0.01134 -7.34221e-04 | 36 -0.01118 -2.16103e-03
 37 -0.01099 -3.73224e-03 | 38 -0.01076 -5.44189e-03 | 39 -0.01050 -7.27814e-03
 40 -0.01019 -9.22057e-03 | 41 -0.00985 -1.12497e-02 | 42 -0.00947 -1.33359e-02
 43 -0.00906 -1.54490e-02 | 44 -0.00863 -1.75655e-02 | 45 -0.00817 -1.96779e-02
 46 -0.00769 -2.18070e-02 | 47 -0.00720 -2.40094e-02 | 48 -0.00672 -2.63717e-02
 49 -0.00626 -2.89976e-02 | 50 -0.00582 -3.19845e-02 | 51 -0.00542 -3.54023e-02
 52 -0.00506 -3.92795e-02 | 53 -0.00476 -4.36082e-02 | 54 -0.00452 -4.83432e-02
 55 -0.00431 -5.34075e-02 | 56 -0.00413 -5.86994e-02 | 57 -0.00396 -6.40805e-02
 58 -0.00376 -6.93312e-02 | 59 -0.00352 -7.41277e-02 | 60 -0.00319 -7.79461e-02
 61 -0.00275 -7.99917e-02 | 62 -0.00214 -7.90984e-02 | 63 -0.00135 -7.38468e-02
 64 -0.00031 -6.29940e-02 | 65  0.00099 -4.65141e-02 | 66  0.00258 -2.71900e-02
 67  0.00446 -1.15038e-02 | 68  0.00660 -7.16001e-03 | 69  0.00901 -1.41807e-02
 70  0.01176 -1.56823e-02 | 71  0.01488  1.59150e-03 | 72  0.01801 -2.36229e-02
 73  0.02071 -1.61264e-01 | 74  0.02399 -1.67876e-01 | 75  0.02754 -8.09100e-02
 76  0.03057 -1.17806e-02 | 77  0.03263 -1.05667e-02 | 78  0.03386 -1.88879e-02
 79  0.03430 -2.83391e-02 | 80  0.03403 -3.92774e-02 | 81  0.03311 -5.77175e-02
 82  0.03183 -4.10684e-02 | 83  0.02990 -3.26578e-02 | 84  0.02691 -9.54258e-02
 85  0.02399 -9.63800e-04 | 86  0.01951 -1.06988e-01 | 87  0.01518 -1.53872e-01
 88  0.01160 -1.11017e-01 | 89  0.00864 -1.05429e-01 | 90  0.00648 -1.25251e-01
 91  0.00512 -1.23900e-01 | 92  0.00410 -1.16344e-01 | 93  0.00326 -1.13811e-01
 94  0.00302 -1.23710e-01 | 95  0.00349 -1.48461e-01 | 96  0.00359 -1.71545e-01
 97  0.00520 -1.85120e-01 | 98  0.00766 -2.09131e-01 | 99  0.01154 -2.21432e-01
100  0.01167 -2.21586e-01 |101  0.01055 -1.99438e-01 |102  0.00893 -1.90011e-01
103  0.00103 -1.90879e-01 |104  0.00152 -3.12107e-01 |105  0.02021 -4.00446e-01
106  0.01940 -2.61254e-01 |107 -0.00427 -2.06190e-01 |108  0.01352 -2.72065e-01
109  0.08095 -3.62542e-02 |110  0.02602 -8.08773e-02 |111 -0.01601  2.44798e-01
112  0.00197  3.20373e-01 |113  0.01735  7.27472e-01 |114  0.03657  1.24017e+00
115  0.00110  1.19850e+00 |116 -0.06374  9.79647e-01 |117 -0.08005  9.91982e-01
118 -0.07850  9.36189e-01 |119 -0.03602  9.84395e-01 |120  0.06782  1.44117e+00
121  0.02183  3.14508e-01 |122  0.01120 -3.44851e-01 |123 -0.02987 -3.48925e-01
124 -0.06890 -2.64045e-01 |125 -0.00886 -6.77171e-01 |126  0.00250 -6.02960e-01
127 -0.02883 -3.18967e-01 |128  0.02686 -1.16291e-01 |129  0.07189 -1.28963e-01
130  0.00983  1.22692e-01 |131  0.08127 -9.57210e-02 |132  0.00537  4.25862e-02
133  0.13193  4.31101e-02 |134 -0.00549  2.04391e-01 |135 -0.04670  1.49224e-01
136 -0.05711 -1.11650e-02 |137 -0.02224  1.37992e-02 |138  0.09405  1.62625e-01
139  0.03152 -8.58373e-05 |140  0.01607 -1.47718e-01 |141 -0.02797  8.03467e-02
142 -0.01768 -4.38682e-02 |143 -0.00572  1.16117e-01 |144 -0.00040 -6.46925e-05
145  0.27896  8.31324e-01 |146  0.18870  5.76880e-01 |147  0.04701  1.71920e+00
148  0.29651 -3.31417e+00 |149 -0.47548 -1.12512e-01 |150  0.31330  2.76871e-02
151  0.18332  1.98372e+00 |152  0.25979 -3.63037e+00 |153  0.17477 -1.65839e-01
154  0.25411 -4.17419e-02 |155  0.10406 -1.53668e-01 |156  0.29673  1.00671e-01
157  0.16925 -1.91189e-01 |158  0.24625  1.98976e-01 |159 -0.35183  3.07103e-01
160  0.24272 -4.92395e-01 |161  0.20298 -2.53397e-02 |162  0.31674  2.85360e-01
163 -0.38033 -3.33875e-02 |164  0.23598  3.71326e-01 |165  0.05106 -4.00134e-01
166  0.11988 -4.98527e-01 |167  0.32121  3.39403e-01 |168  0.27253  8.82507e-01
169  0.01342 -4.79778e-01 |170  0.39302  1.10342e-01 |171  0.09935 -5.48617e+00
172  0.16390 -1.12828e+00 |173  0.21875  4.00331e+00 |174  0.25728  1.71104e+00
175 -0.55103  3.51562e-01 |176  0.17256  5.45844e-02 |
176 variables; iteration 60; function evaluation 71; phase 3
Function value 7.3335615e+03; maximum gradient component mag 1.1622e+00
Var    Value     Gradient |Var    Value     Gradient |Var    Value     Gradient
  1 -0.42358  1.69789e-02 |  2  0.37123  9.61793e-01 |  3 -0.12620 -2.32348e-01
  4 -0.01350  2.78106e-01 |  5 -0.70937  2.10370e-03 |  6 -0.60401  1.85207e-01
  7  0.37656  5.03748e-01 |  8 -0.18522  1.16223e+00 |  9  0.03342  6.46980e-01
 10 -0.60880  1.08549e-01 | 11 -0.62345  1.62345e-01 | 12 -0.09350  4.48496e-02
 13 -0.00951 -1.72847e-03 | 14 -0.00972 -1.85295e-03 | 15 -0.00992 -1.95704e-03
 16 -0.01011 -2.03865e-03 | 17 -0.01031 -2.09556e-03 | 18 -0.01049 -2.12681e-03
 19 -0.01067 -2.13181e-03 | 20 -0.01084 -2.11029e-03 | 21 -0.01099 -2.06259e-03
 22 -0.01114 -1.98948e-03 | 23 -0.01127 -1.89220e-03 | 24 -0.01139 -1.77237e-03
 25 -0.01150 -1.63223e-03 | 26 -0.01158 -1.47482e-03 | 27 -0.01165 -1.30376e-03
 28 -0.01170 -1.12227e-03 | 29 -0.01173 -9.31741e-04 | 30 -0.01173 -7.31691e-04
 31 -0.01171 -5.20184e-04 | 32 -0.01167 -2.95692e-04 | 33 -0.01159 -5.65809e-05
 34 -0.01149  1.98196e-04 | 35 -0.01136  4.68556e-04 | 36 -0.01120  7.52911e-04
 37 -0.01100  1.04746e-03 | 38 -0.01077  1.34616e-03 | 39 -0.01050  1.63900e-03
 40 -0.01019  1.90816e-03 | 41 -0.00984  2.13954e-03 | 42 -0.00946  2.30705e-03
 43 -0.00905  2.38455e-03 | 44 -0.00860  2.35276e-03 | 45 -0.00814  2.20827e-03
 46 -0.00766  1.97565e-03 | 47 -0.00717  1.71477e-03 | 48 -0.00669  1.51853e-03
 49 -0.00622  1.50344e-03 | 50 -0.00577  1.79219e-03 | 51 -0.00536  2.49697e-03
 52 -0.00499  3.70567e-03 | 53 -0.00468  5.47270e-03 | 54 -0.00441  7.81106e-03
 55 -0.00418  1.06920e-02 | 56 -0.00397  1.40517e-02 | 57 -0.00376  1.77934e-02
 58 -0.00354  2.17614e-02 | 59 -0.00326  2.56948e-02 | 60 -0.00291  2.91437e-02
 61 -0.00245  3.13760e-02 | 62 -0.00185  3.12891e-02 | 63 -0.00109  2.74978e-02
 64 -0.00013  1.87759e-02 | 65  0.00104  5.15781e-03 | 66  0.00249 -1.05325e-02
 67  0.00425 -2.18264e-02 | 68  0.00636 -2.16371e-02 | 69  0.00885 -1.07821e-02
 70  0.01163 -2.95774e-03 | 71  0.01466 -4.27449e-03 | 72  0.01797  9.50679e-03
 73  0.02137  1.75527e-02 | 74  0.02457 -8.72176e-03 | 75  0.02772 -4.90033e-04
 76  0.03054  2.73318e-02 | 77  0.03259  2.87722e-02 | 78  0.03384  2.34396e-02
 79  0.03429  1.66239e-02 | 80  0.03404  8.60471e-03 | 81  0.03315 -3.76798e-03
 82  0.03181  3.33696e-03 | 83  0.02985  4.54533e-03 | 84  0.02704 -2.18466e-02
 85  0.02373 -4.33605e-03 | 86  0.01973 -1.23343e-02 | 87  0.01569  6.34946e-03
 88  0.01182 -1.39190e-02 | 89  0.00879 -2.07161e-02 | 90  0.00672 -1.59653e-02
 91  0.00529 -3.10776e-02 | 92  0.00414 -5.28056e-02 | 93  0.00321 -6.99672e-02
 94  0.00299 -7.48718e-02 | 95  0.00358 -6.58700e-02 | 96  0.00378 -5.71746e-02
 97  0.00540 -5.44492e-02 | 98  0.00793 -4.47841e-02 | 99  0.01177 -5.26595e-02
100  0.01178 -6.98941e-02 |101  0.01038 -1.02664e-01 |102  0.00858 -1.34599e-01
103  0.00055 -1.45326e-01 |104  0.00167 -4.86707e-02 |105  0.02085 -1.65210e-02
106  0.01895 -8.76093e-02 |107 -0.00442  3.26661e-02 |108  0.01416  4.66003e-02
109  0.08062  3.34766e-02 |110  0.02604 -2.78312e-03 |111 -0.01652 -3.49180e-02
112  0.00226  4.11605e-02 |113  0.01696 -2.14976e-02 |114  0.03615  3.08663e-02
115  0.00052  3.43502e-02 |116 -0.06447  2.52241e-02 |117 -0.08073  1.11078e-01
118 -0.07921  6.70389e-02 |119 -0.03643  5.21836e-02 |120  0.06714  6.46002e-02
121  0.02155  3.53729e-02 |122  0.01153  3.97035e-02 |123 -0.02988  2.79571e-02
124 -0.06888 -3.15366e-02 |125 -0.00835  3.86461e-02 |126  0.00263 -1.36304e-02
127 -0.02872 -1.85858e-02 |128  0.02635 -8.32994e-02 |129  0.07185 -1.19350e-01
130  0.00883 -1.61507e-01 |131  0.08118 -1.28214e-01 |132  0.00487 -2.65947e-02
133  0.13203  3.02389e-01 |134 -0.00591  1.11034e-01 |135 -0.04703 -4.22318e-03
136 -0.05717 -2.95844e-03 |137 -0.02234 -1.93284e-02 |138  0.09343 -7.48432e-02
139  0.03138 -2.03296e-02 |140  0.01651  2.04117e-02 |141 -0.02815  1.20905e-02
142 -0.01769 -4.83348e-03 |143 -0.00600 -1.55895e-02 |144 -0.00039  1.31196e-03
145  0.28013  2.62811e-02 |146  0.19065  4.20226e-02 |147  0.04701  8.84915e-02
148  0.29661 -2.53453e-01 |149 -0.47467  5.80736e-02 |150  0.31444  6.43586e-02
151  0.18349  3.67091e-01 |152  0.25999 -1.39410e-01 |153  0.17474 -1.66871e-01
154  0.25407 -1.07206e-01 |155  0.10434  3.55232e-03 |156  0.29681  1.25325e-02
157  0.16940  1.40973e-02 |158  0.24631  3.46901e-02 |159 -0.35187  7.43889e-02
160  0.24281 -3.03436e-02 |161  0.20305  2.20056e-02 |162  0.31680  3.91865e-02
163 -0.38114 -8.09558e-02 |164  0.23557 -1.06464e-02 |165  0.05129  2.83980e-02
166  0.11985 -9.16329e-02 |167  0.32125  3.52379e-02 |168  0.27248  2.92892e-02
169  0.01368  9.13240e-02 |170  0.39288 -6.92890e-02 |171  0.09944 -4.21555e-01
172  0.16389 -8.21106e-02 |173  0.21873  3.01976e-01 |174  0.25721  1.18362e-01
175 -0.55571 -9.10464e-02 |176  0.17035 -1.77105e-02 |

 - final statistics:
176 variables; iteration 64; function evaluation 76
Function value 7.3336e+03; maximum gradient component mag 5.8059e-01
Exit code = 1;  converg criter 1.0000e+00
Var    Value     Gradient |Var    Value     Gradient |Var    Value     Gradient
  1 -0.42359  1.28421e-02 |  2  0.37122  4.79907e-01 |  3 -0.12619 -1.15075e-01
  4 -0.01350  1.36939e-01 |  5 -0.70929  4.99075e-02 |  6 -0.60402  8.79276e-02
  7  0.37655  2.49171e-01 |  8 -0.18523  5.80591e-01 |  9  0.03344  3.24924e-01
 10 -0.60888  5.28533e-02 | 11 -0.62345  8.09341e-02 | 12 -0.09355  2.81095e-02
 13 -0.00951 -2.24309e-03 | 14 -0.00972 -2.32429e-03 | 15 -0.00992 -2.38728e-03
 16 -0.01011 -2.43115e-03 | 17 -0.01030 -2.45500e-03 | 18 -0.01049 -2.45888e-03
 19 -0.01067 -2.44312e-03 | 20 -0.01083 -2.40827e-03 | 21 -0.01099 -2.35523e-03
 22 -0.01114 -2.28511e-03 | 23 -0.01127 -2.19916e-03 | 24 -0.01139 -2.09875e-03
 25 -0.01150 -1.98536e-03 | 26 -0.01158 -1.86073e-03 | 27 -0.01165 -1.72666e-03
 28 -0.01170 -1.58460e-03 | 29 -0.01173 -1.43502e-03 | 30 -0.01173 -1.27732e-03
 31 -0.01171 -1.10990e-03 | 32 -0.01166 -9.31203e-04 | 33 -0.01159 -7.39422e-04
 34 -0.01149 -5.32866e-04 | 35 -0.01136 -3.10284e-04 | 36 -0.01120 -7.11585e-05
 37 -0.01100  1.83750e-04 | 38 -0.01077  4.52234e-04 | 39 -0.01050  7.29405e-04
 40 -0.01019  1.00499e-03 | 41 -0.00984  1.27036e-03 | 42 -0.00946  1.50817e-03
 43 -0.00904  1.69963e-03 | 44 -0.00860  1.82935e-03 | 45 -0.00814  1.89276e-03
 46 -0.00766  1.90712e-03 | 47 -0.00717  1.91979e-03 | 48 -0.00668  2.00864e-03
 49 -0.00621  2.27492e-03 | 50 -0.00577  2.82707e-03 | 51 -0.00536  3.76336e-03
 52 -0.00499  5.15776e-03 | 53 -0.00467  7.05265e-03 | 54 -0.00440  9.45464e-03
 55 -0.00417  1.23365e-02 | 56 -0.00396  1.56422e-02 | 57 -0.00376  1.92864e-02
 58 -0.00353  2.31297e-02 | 59 -0.00326  2.69390e-02 | 60 -0.00290  3.03079e-02
 61 -0.00244  3.25703e-02 | 62 -0.00184  3.27205e-02 | 63 -0.00108  2.95227e-02
 64 -0.00012  2.20133e-02 | 65  0.00107  1.06827e-02 | 66  0.00253 -1.06073e-03
 67  0.00431 -6.93786e-03 | 68  0.00645 -2.70641e-03 | 69  0.00893  5.63727e-03
 70  0.01169  6.33776e-03 | 71  0.01473  7.68266e-03 | 72  0.01803  1.75164e-02
 73  0.02128 -5.31946e-03 | 74  0.02463 -1.87230e-03 | 75  0.02783  1.36022e-02
 76  0.03039 -8.45050e-03 | 77  0.03238 -1.90936e-02 | 78  0.03367 -1.71330e-02
 79  0.03421 -8.89643e-03 | 80  0.03406  2.02948e-03 | 81  0.03332  1.72998e-02
 82  0.03184 -2.69053e-03 | 83  0.02982 -1.02263e-02 | 84  0.02718 -4.07903e-03
 85  0.02375 -8.91067e-03 | 86  0.01968 -3.10067e-02 | 87  0.01560 -1.83636e-02
 88  0.01189 -1.03511e-03 | 89  0.00877 -2.79205e-02 | 90  0.00667 -2.78380e-02
 91  0.00528 -3.18988e-02 | 92  0.00417 -4.19948e-02 | 93  0.00325 -5.12632e-02
 94  0.00303 -5.23165e-02 | 95  0.00361 -4.32621e-02 | 96  0.00379 -3.44493e-02
 97  0.00542 -2.62167e-02 | 98  0.00794 -1.66094e-02 | 99  0.01176 -2.37612e-02
100  0.01177 -3.46422e-02 |101  0.01042 -5.39395e-02 |102  0.00862 -7.94847e-02
103  0.00062 -8.57117e-02 |104  0.00179  1.55998e-02 |105  0.02074  2.75290e-03
106  0.01914 -1.29205e-02 |107 -0.00441  2.78483e-02 |108  0.01403 -3.68133e-03
109  0.08052 -3.33097e-02 |110  0.02605 -2.37409e-02 |111 -0.01636  1.62809e-02
112  0.00216  3.83386e-02 |113  0.01707  3.05649e-02 |114  0.03621  2.57935e-02
115  0.00033 -8.31479e-02 |116 -0.06449 -1.45185e-02 |117 -0.08072  1.07137e-01
118 -0.07915  8.82895e-02 |119 -0.03649  1.67233e-02 |120  0.06712  7.69711e-03
121  0.02150 -2.05941e-03 |122  0.01149  1.80760e-02 |123 -0.02981  6.57106e-02
124 -0.06882 -1.44515e-02 |125 -0.00842  4.70434e-03 |126  0.00255 -5.53480e-02
127 -0.02882 -4.90277e-02 |128  0.02639 -5.07501e-02 |129  0.07180 -5.89582e-02
130  0.00898 -7.80705e-02 |131  0.08114 -7.80142e-02 |132  0.00496  1.66129e-02
133  0.13183  1.18016e-01 |134 -0.00606  3.21506e-02 |135 -0.04693  3.82255e-02
