
Initial statistics: 136 variables; iteration 0; function evaluation 0; phase 1
Function value 7.2548272e+03; maximum gradient component mag 6.0819e+01
169  0.19670 -2.64574e+00 |170  0.31492  2.99750e+00 |171  0.07822 -1.14127e+01
172 -0.53184  1.36623e-04 |173 -0.38242 -1.18833e+01 |174  0.24083  2.96332e+01
175  0.07454 -6.10888e+00 |176 -0.11837 -1.72674e+01 |177  0.16450  8.41652e-01
178  0.21331  1.06821e+00 |179 -0.08136  4.04913e-02 |180  0.13680 -2.57570e-01
181 -0.00890  1.03649e+00 |182  0.00646  5.75120e-01 |183 -0.03182 -3.58650e+00
184 -0.12436  2.47333e-01 |185  0.01738  1.24116e+00 |186  0.39197 -6.81780e-01
187  0.01711  1.26283e+00 |188 -0.15146 -5.49068e-01 |189  0.10271  1.89907e+01
190  0.16735 -7.81294e+00 |191  0.22077  1.67353e+00 |192  0.25772  6.61954e+00
193  0.02246 -6.68649e-01 |194 -0.01173 -6.14522e+00 |195 -0.17335 -1.43428e+01
196 -0.11101 -4.42991e+01 |197 -0.55186  1.19416e-01 |198  0.17150 -9.78783e-01
199  0.09712 -3.18930e+00 |200 -0.25772 -1.88803e+00 |
200 variables; iteration 40; function evaluation 42; phase 4
Function value 7.2509639e+03; maximum gradient component mag -1.0281e+02
Var    Value     Gradient |Var    Value     Gradient |Var    Value     Gradient
  1 -0.42959  4.68704e+01 |  2  0.37228 -3.78618e+00 |  3 -0.12637  2.82571e+01
  4 -0.01627  1.02423e+01 |  5 -0.70142  1.78867e-01 |  6 -0.60553 -1.86314e+00
  7  0.37749  3.63114e+00 |  8 -0.19301 -3.04741e+01 |  9  0.03751  4.24954e+00
 10 -0.59522  7.88642e-01 | 11 -0.62732 -3.27652e+00 | 12 -0.15179 -1.02808e+02
 13 -0.00635 -2.60616e-01 | 14 -0.00647 -2.67755e-01 | 15 -0.00658 -2.75090e-01
 16 -0.00669 -2.82630e-01 | 17 -0.00679 -2.90382e-01 | 18 -0.00688 -2.98356e-01
 19 -0.00697 -3.06564e-01 | 20 -0.00704 -3.15021e-01 | 21 -0.00710 -3.23745e-01
 22 -0.00715 -3.32762e-01 | 23 -0.00719 -3.42100e-01 | 24 -0.00721 -3.51800e-01
 25 -0.00722 -3.61909e-01 | 26 -0.00721 -3.72482e-01 | 27 -0.00718 -3.83579e-01
 28 -0.00713 -3.95252e-01 | 29 -0.00706 -4.07543e-01 | 30 -0.00697 -4.20488e-01
 31 -0.00686 -4.34134e-01 | 32 -0.00672 -4.48546e-01 | 33 -0.00656 -4.63803e-01
 34 -0.00638 -4.79990e-01 | 35 -0.00616 -4.97184e-01 | 36 -0.00592 -5.15446e-01
 37 -0.00565 -5.34807e-01 | 38 -0.00535 -5.55278e-01 | 39 -0.00501 -5.76855e-01
 40 -0.00464 -5.99495e-01 | 41 -0.00424 -6.23363e-01 | 42 -0.00382 -6.48560e-01
 43 -0.00337 -6.75268e-01 | 44 -0.00290 -7.03700e-01 | 45 -0.00242 -7.34033e-01
 46 -0.00194 -7.66401e-01 | 47 -0.00146 -8.00953e-01 | 48 -0.00101 -8.37774e-01
 49 -0.00059 -8.76942e-01 | 50 -0.00021 -9.18471e-01 | 51  0.00011 -9.62213e-01
 52  0.00037 -1.00780e+00 | 53  0.00056 -1.05498e+00 | 54  0.00068 -1.10357e+00
 55  0.00074 -1.15366e+00 | 56  0.00075 -1.20571e+00 | 57  0.00075 -1.26030e+00
 58  0.00075 -1.31771e+00 | 59  0.00078 -1.37848e+00 | 60  0.00089 -1.44297e+00
 61  0.00109 -1.51181e+00 | 62  0.00144 -1.58531e+00 | 63  0.00196 -1.66425e+00
 64  0.00269 -1.74975e+00 | 65  0.00367 -1.84204e+00 | 66  0.00493 -1.94484e+00
 67  0.00649 -2.06064e+00 | 68  0.00834 -2.19716e+00 | 69  0.01047 -2.36025e+00
 70  0.01301 -2.52478e+00 | 71  0.01606 -2.66260e+00 | 72  0.01932 -2.82446e+00
 73  0.02253 -3.03205e+00 | 74  0.02532 -3.31689e+00 | 75  0.02872 -3.45892e+00
 76  0.03075 -3.74340e+00 | 77  0.03222 -3.98955e+00 | 78  0.03351 -4.11806e+00
 79  0.03332 -4.31894e+00 | 80  0.03218 -4.52714e+00 | 81  0.03136 -4.57533e+00
 82  0.03035 -4.54450e+00 | 83  0.02687 -4.77495e+00 | 84  0.02436 -4.71567e+00
 85  0.02027 -4.75526e+00 | 86  0.01665 -4.57403e+00 | 87  0.01171 -4.56059e+00
 88  0.00728 -4.48671e+00 | 89  0.00370 -4.37432e+00 | 90  0.00085 -4.27319e+00
 91 -0.00140 -4.16595e+00 | 92 -0.00338 -4.03666e+00 | 93 -0.00513 -3.87980e+00
 94 -0.00618 -3.71224e+00 | 95 -0.00640 -3.54545e+00 | 96 -0.00675 -3.35381e+00
 97 -0.00572 -3.18326e+00 | 98 -0.00385 -2.99013e+00 | 99 -0.00084 -2.72182e+00
100 -0.00105 -2.27098e+00 |101 -0.00240 -1.74233e+00 |102 -0.00414 -1.12474e+00
103 -0.01123 -4.19180e-01 |104 -0.01020  3.98218e-01 |105  0.00591  1.34992e+00
106  0.00444  2.17513e+00 |107 -0.01675  2.37498e+00 |108 -0.00007  3.38424e+00
109  0.05863  6.57377e+00 |110  0.01587  5.68584e+00 |111 -0.02625  4.36023e+00
112 -0.00720  6.26689e+00 |113  0.00851  8.40472e+00 |114  0.02795  1.00636e+01
115 -0.00485  7.36918e+00 |116 -0.06710  4.23470e+00 |117 -0.08365  2.72471e+00
118 -0.08167  2.28753e+00 |119 -0.03818  2.98199e+00 |120  0.06691  5.13494e+00
121  0.02049  2.56775e+00 |122  0.00815  1.75941e+00 |123 -0.03553  6.78295e-01
124 -0.07476 -4.20662e-02 |125 -0.01791 -3.68797e-01 |126 -0.00639 -4.71265e-02
127 -0.03552  2.68031e-01 |128  0.01589 -3.08625e-02 |129  0.06849  1.15190e+00
130  0.00188  3.04143e-01 |131  0.08300  7.80437e-01 |132  0.00642  4.47839e-01
133  0.13745  3.80137e+00 |134 -0.00670  2.91992e-01 |135 -0.04750  6.78073e-01
136 -0.05827  6.61432e-01 |137 -0.02077  1.08919e+00 |138  0.09516  6.63927e-01
139  0.03072  3.19546e-01 |140  0.01905  1.21851e+00 |141 -0.02847  4.33398e-01
142 -0.01659  5.45266e-01 |143 -0.00760  8.54907e-03 |144 -0.00043  5.50595e-02
145  0.35476 -2.64249e+01 |146  0.25699 -1.17755e+01 |147 -0.10997  1.09764e+00
148  0.22254  5.98669e-01 |149 -0.05434  6.23749e-01 |150 -0.31069  1.38871e+00
151 -0.47102 -9.08407e-01 |152  0.31340  4.43132e-01 |153  0.04588 -1.89611e+00
154 -0.23085 -4.79088e-01 |155  0.18802 -7.16788e+00 |156  0.25889  8.26624e+00
157  0.17320 -1.52375e+01 |158  0.25588  2.54923e+01 |159  0.00492  1.60789e+00
160 -0.08495  2.66081e+01 |161  0.10876 -2.75853e+00 |162  0.29471 -2.62363e+00
163  0.17377 -9.82409e+00 |164  0.24695  1.29985e+01 |165 -0.34565 -5.49993e+00
166  0.24590  6.63511e+00 |167  0.05156 -1.61634e+01 |168 -0.18528 -6.24635e+01
169  0.19780  2.10069e+00 |170  0.31582  5.00503e+00 |171  0.07983  2.39459e+01
172 -0.53190  2.79461e-03 |173 -0.37560 -1.27105e+01 |174  0.24419  3.45895e+01
175  0.07313 -3.60460e+00 |176 -0.11616 -1.89846e+01 |177  0.16152 -7.80885e+00
178  0.17124  2.16653e+00 |179 -0.07639  7.47171e-01 |180  0.14610 -6.16761e-01
181  0.06534 -2.20673e-01 |182 -0.02384  7.88818e-01 |183  0.01681 -1.81420e+00
184 -0.14625  1.53711e+00 |185  0.01909  4.00905e-01 |186  0.39177 -2.71310e-02
187  0.01567  1.18056e+00 |188 -0.14858  2.10005e+00 |189  0.10309 -1.31393e+01
190  0.16814 -1.19480e+01 |191  0.22121  2.67015e+01 |192  0.25764  8.00114e+00
193  0.02253 -2.17064e+01 |194 -0.01364 -1.41569e+01 |195 -0.17369 -3.57916e+01
196 -0.11116 -5.65052e+01 |197 -0.55204 -2.82507e-02 |198  0.17112 -2.05481e+00
199  0.09898 -1.12926e+01 |200 -0.25579 -4.77965e+00 |
200 variables; iteration 60; function evaluation 62; phase 4
Function value 7.2501504e+03; maximum gradient component mag -6.7654e+01
Var    Value     Gradient |Var    Value     Gradient |Var    Value     Gradient
  1 -0.42897  4.05402e+01 |  2  0.37261  5.58484e+00 |  3 -0.12657  2.21752e+01
  4 -0.01678  1.52535e+01 |  5 -0.69831  2.40980e+00 |  6 -0.60537  3.96364e-01
  7  0.37875  5.86920e+00 |  8 -0.19169 -1.17144e+00 |  9  0.03417  8.82804e+00
 10 -0.59476  6.23261e-01 | 11 -0.62690  3.08690e+00 | 12 -0.15927 -6.76540e+01
 13 -0.00607 -2.41763e-01 | 14 -0.00619 -2.49091e-01 | 15 -0.00630 -2.56742e-01
 16 -0.00641 -2.64731e-01 | 17 -0.00651 -2.73076e-01 | 18 -0.00660 -2.81776e-01
 19 -0.00668 -2.90830e-01 | 20 -0.00676 -3.00231e-01 | 21 -0.00682 -3.09968e-01
 22 -0.00688 -3.20023e-01 | 23 -0.00691 -3.30379e-01 | 24 -0.00694 -3.41005e-01
 25 -0.00695 -3.51873e-01 | 26 -0.00694 -3.62944e-01 | 27 -0.00691 -3.74172e-01
 28 -0.00686 -3.85502e-01 | 29 -0.00679 -3.96891e-01 | 30 -0.00670 -4.08296e-01
 31 -0.00658 -4.19701e-01 | 32 -0.00644 -4.31090e-01 | 33 -0.00627 -4.42458e-01
 34 -0.00608 -4.53805e-01 | 35 -0.00585 -4.65138e-01 | 36 -0.00560 -4.76464e-01
 37 -0.00531 -4.87801e-01 | 38 -0.00498 -4.99192e-01 | 39 -0.00462 -5.10707e-01
 40 -0.00423 -5.22399e-01 | 41 -0.00381 -5.34520e-01 | 42 -0.00336 -5.47226e-01
 43 -0.00289 -5.60712e-01 | 44 -0.00240 -5.75166e-01 | 45 -0.00190 -5.90722e-01
 46 -0.00139 -6.07463e-01 | 47 -0.00090 -6.25453e-01 | 48 -0.00042 -6.44693e-01
 49  0.00003 -6.65169e-01 | 50  0.00043 -6.86854e-01 | 51  0.00077 -7.09696e-01
 52  0.00106 -7.33642e-01 | 53  0.00127 -7.58792e-01 | 54  0.00140 -7.85335e-01
 55  0.00148 -8.13547e-01 | 56  0.00150 -8.43873e-01 | 57  0.00150 -8.76853e-01
 58  0.00151 -9.12943e-01 | 59  0.00154 -9.52836e-01 | 60  0.00164 -9.97181e-01
 61  0.00184 -1.04685e+00 | 62  0.00218 -1.10256e+00 | 63  0.00268 -1.16526e+00
 64  0.00339 -1.23595e+00 | 65  0.00434 -1.31478e+00 | 66  0.00557 -1.40374e+00
 67  0.00710 -1.50610e+00 | 68  0.00890 -1.63344e+00 | 69  0.01096 -1.79249e+00
 70  0.01349 -1.93753e+00 | 71  0.01670 -2.02351e+00 | 72  0.02008 -2.14353e+00
 73  0.02331 -2.33280e+00 | 74  0.02597 -2.62684e+00 | 75  0.02947 -2.74000e+00
 76  0.03135 -3.04152e+00 | 77  0.03270 -3.30419e+00 | 78  0.03396 -3.43803e+00
 79  0.03365 -3.66553e+00 | 80  0.03238 -3.90837e+00 | 81  0.03154 -3.97220e+00
 82  0.03058 -3.95134e+00 | 83  0.02692 -4.23909e+00 | 84  0.02447 -4.19246e+00
 85  0.02028 -4.27795e+00 | 86  0.01703 -4.05539e+00 | 87  0.01197 -4.08612e+00
 88  0.00755 -4.02728e+00 | 89  0.00415 -3.88302e+00 | 90  0.00142 -3.75172e+00
 91 -0.00075 -3.60891e+00 | 92 -0.00271 -3.44280e+00 | 93 -0.00448 -3.24398e+00
 94 -0.00558 -3.01764e+00 | 95 -0.00591 -2.77506e+00 | 96 -0.00641 -2.50040e+00
 97 -0.00554 -2.21237e+00 | 98 -0.00373 -1.86482e+00 | 99 -0.00050 -1.39997e+00
100 -0.00045 -8.09132e-01 |101 -0.00154 -1.61988e-01 |102 -0.00292  5.65417e-01
103 -0.00999  1.33907e+00 |104 -0.00991  2.09039e+00 |105  0.00606  3.28525e+00
106  0.00391  4.10816e+00 |107 -0.01838  4.00417e+00 |108  0.00023  6.11646e+00
109  0.05946  1.13085e+01 |110  0.01356  8.17087e+00 |111 -0.02578  6.53657e+00
112 -0.00817  7.53576e+00 |113  0.00550  7.94376e+00 |114  0.02399  7.76035e+00
115 -0.00922  4.47573e+00 |116 -0.07092  2.38416e+00 |117 -0.08360  2.90472e+00
118 -0.08292  1.65586e+00 |119 -0.04083  7.10618e-01 |120  0.06402 -5.67339e-01
121  0.02071 -4.08541e-02 |122  0.00692 -5.89670e-01 |123 -0.03720 -1.28666e+00
124 -0.07604 -1.35752e+00 |125 -0.02009 -2.39326e+00 |126 -0.00945 -2.08587e+00
127 -0.03751 -4.50800e-01 |128  0.01536  3.53840e-01 |129  0.06732  1.81408e+00
130  0.00276  1.69288e+00 |131  0.08408  2.57753e+00 |132  0.00723  1.24742e+00
133  0.13710  3.73574e+00 |134 -0.00733  2.31093e-01 |135 -0.04834  4.92918e-01
136 -0.05888  5.19559e-01 |137 -0.02326  1.66952e-01 |138  0.09326 -4.17770e-01
139  0.03015  2.58540e-01 |140  0.01715  5.32508e-01 |141 -0.02965  9.23886e-02
142 -0.01813 -5.75605e-02 |143 -0.00734  1.00106e-01 |144 -0.00042  2.07702e-02
145  0.36923 -1.56531e+01 |146  0.28222  9.23936e-01 |147 -0.17757 -4.99962e-01
148  0.01690  7.44515e-02 |149 -0.02888  1.83339e-02 |150 -0.41404  2.36733e-01
151 -0.47046 -4.49046e-02 |152  0.31127  1.02471e-01 |153  0.04704  1.89760e-01
154 -0.22946 -1.57437e-01 |155  0.18927 -3.28747e+00 |156  0.25833  1.42558e+00
157  0.17646 -4.67421e+00 |158  0.25424  7.60027e+00 |159  0.00373  6.35260e-01
160 -0.09105  9.07113e+00 |161  0.11630  1.38750e+00 |162  0.29700 -3.03845e+00
163  0.17657 -1.56509e-01 |164  0.24716 -5.84271e-02 |165 -0.34715 -4.92134e+00
166  0.24701  1.22809e+01 |167  0.05284 -3.60204e+00 |168 -0.18477 -3.75498e+01
169  0.19662 -1.71715e-01 |170  0.31568  3.99882e+00 |171  0.07972  7.05145e+00
172 -0.53243  1.42451e-03 |173 -0.38017 -7.17046e+00 |174  0.23890  1.69291e+01
175  0.07280 -3.26749e+00 |176 -0.11493 -1.40818e+01 |177  0.16248 -1.87755e+00
178  0.16295  1.80376e+00 |179 -0.08756  1.69003e-01 |180  0.11043 -4.39688e-01
181  0.19316 -3.55120e-02 |182 -0.11758  2.15944e-01 |183  0.04977 -2.25180e-01
184 -0.31416  1.67194e-01 |185  0.02145  1.60403e+00 |186  0.38968 -1.73159e+00
187  0.01497  7.85417e-01 |188 -0.15068 -9.98798e-01 |189  0.10275 -2.63098e+01
190  0.16776 -6.55628e+00 |191  0.22061  2.40544e+01 |192  0.25732  9.46236e+00
193  0.02250 -3.10276e+01 |194 -0.01200 -7.01265e+00 |195 -0.17259 -2.70414e+01
196 -0.11121 -4.01707e+01 |197 -0.56025  7.66197e-01 |198  0.16883 -3.28352e-01
199  0.09836  1.09116e+01 |200 -0.27096  5.33490e-02 |
200 variables; iteration 80; function evaluation 87; phase 4
Function value 7.2498235e+03; maximum gradient component mag -1.6495e+01
Var    Value     Gradient |Var    Value     Gradient |Var    Value     Gradient
  1 -0.42920  8.14550e+00 |  2  0.37294  5.55615e+00 |  3 -0.12660  6.74696e+00
  4 -0.01740  6.60782e+00 |  5 -0.70370 -1.04058e+00 |  6 -0.60468 -2.87505e-02
  7  0.37918  2.60168e+00 |  8 -0.19099  1.17618e+01 |  9  0.03264  7.04188e+00
 10 -0.59598  2.62732e-01 | 11 -0.62661  3.51876e+00 | 12 -0.16122 -1.64947e+01
 13 -0.00615 -1.42324e-01 | 14 -0.00627 -1.46186e-01 | 15 -0.00638 -1.49994e-01
 16 -0.00649 -1.53750e-01 | 17 -0.00658 -1.57467e-01 | 18 -0.00667 -1.61159e-01
 19 -0.00675 -1.64838e-01 | 20 -0.00682 -1.68527e-01 | 21 -0.00688 -1.72255e-01
 22 -0.00693 -1.76048e-01 | 23 -0.00696 -1.79931e-01 | 24 -0.00698 -1.83937e-01
 25 -0.00698 -1.88085e-01 | 26 -0.00696 -1.92390e-01 | 27 -0.00693 -1.96852e-01
 28 -0.00688 -2.01465e-01 | 29 -0.00680 -2.06231e-01 | 30 -0.00671 -2.11180e-01
 31 -0.00659 -2.16354e-01 | 32 -0.00645 -2.21791e-01 | 33 -0.00629 -2.27525e-01
 34 -0.00610 -2.33565e-01 | 35 -0.00589 -2.39889e-01 | 36 -0.00565 -2.46444e-01
 37 -0.00537 -2.53121e-01 | 38 -0.00506 -2.59762e-01 | 39 -0.00472 -2.66141e-01
 40 -0.00435 -2.71918e-01 | 41 -0.00394 -2.76748e-01 | 42 -0.00350 -2.80159e-01
 43 -0.00303 -2.81716e-01 | 44 -0.00253 -2.81109e-01 | 45 -0.00200 -2.78256e-01
 46 -0.00147 -2.73362e-01 | 47 -0.00094 -2.66907e-01 | 48 -0.00042 -2.59550e-01
 49  0.00006 -2.52008e-01 | 50  0.00050 -2.44918e-01 | 51  0.00088 -2.38714e-01
 52  0.00119 -2.33570e-01 | 53  0.00142 -2.29498e-01 | 54  0.00158 -2.26475e-01
 55  0.00166 -2.24627e-01 | 56  0.00169 -2.24347e-01 | 57  0.00169 -2.26255e-01
 58  0.00168 -2.31109e-01 | 59  0.00169 -2.39860e-01 | 60  0.00175 -2.53464e-01
 61  0.00188 -2.72771e-01 | 62  0.00213 -2.98161e-01 | 63  0.00253 -3.29455e-01
 64  0.00312 -3.65763e-01 | 65  0.00394 -4.04650e-01 | 66  0.00505 -4.42229e-01
 67  0.00650 -4.73630e-01 | 68  0.00825 -5.12171e-01 | 69  0.01020 -5.83297e-01
 70  0.01286 -5.70996e-01 | 71  0.01702 -3.10358e-01 | 72  0.02122 -1.08603e-01
 73  0.02461 -1.07435e-01 | 74  0.02719 -2.59296e-01 | 75  0.03026 -2.68322e-01
 76  0.03249 -3.42519e-01 | 77  0.03440 -3.50156e-01 | 78  0.03511 -4.23321e-01
 79  0.03550 -4.05353e-01 | 80  0.03530 -3.63904e-01 | 81  0.03370 -4.63033e-01
 82  0.03149 -5.76683e-01 | 83  0.02939 -5.67703e-01 | 84  0.02620 -6.31968e-01
 85  0.02192 -7.65388e-01 | 86  0.01957 -3.86565e-01 | 87  0.01430 -5.44934e-01
 88  0.00983 -5.89414e-01 | 89  0.00646 -5.35614e-01 | 90  0.00313 -6.52756e-01
 91  0.00011 -8.38760e-01 | 92 -0.00268 -1.02773e+00 | 93 -0.00508 -1.15673e+00
 94 -0.00651 -1.19533e+00 | 95 -0.00674 -1.11377e+00 | 96 -0.00671 -8.98721e-01
 97 -0.00506 -6.18616e-01 | 98 -0.00285 -4.00407e-01 | 99 -0.00029 -3.65236e-01
100 -0.00115 -3.44732e-01 |101 -0.00260 -1.98880e-01 |102 -0.00360  1.94818e-01
103 -0.01046  5.72637e-01 |104 -0.01164  3.99370e-01 |105  0.00419  7.92180e-01
106  0.00308  1.26329e+00 |107 -0.01746  1.40061e+00 |108 -0.00176  1.23910e+00
109  0.05434  1.88339e+00 |110  0.01251  1.65182e+00 |111 -0.02992  5.98781e-01
112 -0.01189  8.47999e-01 |113  0.00312  1.32153e+00 |114  0.02235  1.63744e+00
115 -0.01022  9.23630e-01 |116 -0.07289  4.63136e-02 |117 -0.08556  1.03197e+00
118 -0.08380  7.56223e-01 |119 -0.04128  1.27956e-01 |120  0.06469  3.40318e-01
121  0.01937  8.11760e-02 |122  0.00613 -3.58777e-01 |123 -0.03481  5.69571e-01
124 -0.07415  4.78004e-01 |125 -0.01671  6.22944e-01 |126 -0.00703  4.96944e-01
127 -0.03761  1.31577e-01 |128  0.01582  4.02942e-01 |129  0.06563  2.23688e-01
130  0.00129  2.48940e-01 |131  0.08125  2.47885e-01 |132  0.00582  2.15189e-01
133  0.13473  1.25388e+00 |134 -0.00824 -1.72189e-01 |135 -0.04994 -2.07996e-01
136 -0.06166 -5.68519e-01 |137 -0.02390 -8.58657e-02 |138  0.09386  1.48185e-01
139  0.03021 -2.83545e-02 |140  0.01589 -1.88433e-01 |141 -0.02700  5.98002e-01
142 -0.01621  3.15994e-01 |143 -0.00875 -3.80223e-01 |144 -0.00055 -2.76590e-02
145  0.37848 -1.24305e+00 |146  0.28500 -5.56034e+00 |147 -0.17428 -6.92767e-02
148  0.03462  8.07267e-02 |149 -0.05315  2.63381e-01 |150 -0.41180  2.88692e-01
151 -0.47245 -1.99310e-01 |152  0.31296  3.05024e-01 |153  0.04759  6.05965e-02
154 -0.22909 -2.22723e-01 |155  0.19256  6.40696e-01 |156  0.25966 -4.43178e-01
157  0.17799  6.01182e-01 |158  0.25335 -2.18325e+00 |159  0.00312 -3.34514e-01
160 -0.09427 -1.15215e+00 |161  0.11579 -3.22020e-01 |162  0.29692  6.59970e-01
163  0.17522  3.91424e-01 |164  0.24621 -2.45797e+00 |165 -0.35019  2.57801e-01
166  0.24239 -2.96628e+00 |167  0.05272  1.87563e-01 |168 -0.18502  8.29761e-01
169  0.19200 -1.18537e+00 |170  0.31388  5.79312e-01 |171  0.07964 -3.75080e+00
172 -0.53341  6.03683e-04 |173 -0.36923 -1.62944e-01 |174  0.23922 -1.85606e+00
175  0.07008 -3.28532e+00 |176 -0.11387 -4.87568e-01 |177  0.16233 -1.79905e+00
178  0.14738  3.45446e-01 |179 -0.08673  1.64184e-01 |180  0.02967  1.20415e-03
181  0.22207 -1.38286e-02 |182 -0.07640  2.47917e-01 |183  0.05000 -1.89653e-01
184 -0.28736  1.37678e-01 |185  0.02104 -8.79916e-01 |186  0.39047  1.48080e+00
187  0.01478 -6.93112e-01 |188 -0.15037 -1.29933e+00 |189  0.10168 -1.04458e+01
190  0.16757 -1.17300e+00 |191  0.21944  6.06604e+00 |192  0.25698  3.33567e+00
193  0.02305 -1.13035e+01 |194 -0.01126 -1.51999e+00 |195 -0.17200 -3.17110e+00
196 -0.11067 -6.68777e+00 |197 -0.55275 -7.18128e-01 |198  0.17227 -4.16190e-02
199  0.09626 -1.11897e+01 |200 -0.26601 -4.07497e+00 |
200 variables; iteration 100; function evaluation 110; phase 4
Function value 7.2497623e+03; maximum gradient component mag -3.1817e+00
Var    Value     Gradient |Var    Value     Gradient |Var    Value     Gradient
  1 -0.42912  1.86809e+00 |  2  0.37329 -5.33888e-01 |  3 -0.12653  3.16906e-01
  4 -0.01829 -1.01116e-01 |  5 -0.70152  2.44904e-01 |  6 -0.60462  2.00940e-01
  7  0.37996 -7.40754e-01 |  8 -0.19102  5.71859e-01 |  9  0.03126 -9.03591e-02
 10 -0.59470 -7.12422e-02 | 11 -0.62668  7.50539e-01 | 12 -0.16428 -1.25656e+00
 13 -0.00574 -1.67271e-02 | 14 -0.00585 -1.70153e-02 | 15 -0.00595 -1.72464e-02
 16 -0.00604 -1.74053e-02 | 17 -0.00613 -1.74805e-02 | 18 -0.00621 -1.74604e-02
 19 -0.00628 -1.73370e-02 | 20 -0.00634 -1.71067e-02 | 21 -0.00638 -1.67707e-02
 22 -0.00642 -1.63323e-02 | 23 -0.00644 -1.57972e-02 | 24 -0.00644 -1.51740e-02
 25 -0.00643 -1.44666e-02 | 26 -0.00641 -1.36752e-02 | 27 -0.00636 -1.27931e-02
 28 -0.00629 -1.18102e-02 | 29 -0.00620 -1.07168e-02 | 30 -0.00609 -9.50517e-03
 31 -0.00595 -8.15886e-03 | 32 -0.00579 -6.64487e-03 | 33 -0.00561 -4.91102e-03
 34 -0.00540 -2.88484e-03 | 35 -0.00516 -4.76172e-04 | 36 -0.00490  2.41398e-03
 37 -0.00459  5.87743e-03 | 38 -0.00425  9.97268e-03 | 39 -0.00388  1.46907e-02
 40 -0.00347  1.99125e-02 | 41 -0.00304  2.53500e-02 | 42 -0.00258  3.05251e-02
 43 -0.00209  3.47746e-02 | 44 -0.00160  3.73186e-02 | 45 -0.00110  3.74143e-02
 46 -0.00062  3.45298e-02 | 47 -0.00015  2.84848e-02 | 48  0.00028  1.95070e-02
 49  0.00067  8.15025e-03 | 50  0.00101 -4.87450e-03 | 51  0.00128 -1.88836e-02
 52  0.00149 -3.33527e-02 | 53  0.00163 -4.79875e-02 | 54  0.00169 -6.26293e-02
 55  0.00169 -7.71341e-02 | 56  0.00164 -9.12844e-02 | 57  0.00157 -1.04681e-01
 58  0.00152 -1.16603e-01 | 59  0.00151 -1.26046e-01 | 60  0.00158 -1.31572e-01
 61  0.00178 -1.31393e-01 | 62  0.00215 -1.23379e-01 | 63  0.00274 -1.05505e-01
 64  0.00358 -7.66167e-02 | 65  0.00471 -3.86040e-02 | 66  0.00614 -3.09398e-04
 67  0.00782  2.45265e-02 | 68  0.00982  4.36025e-02 | 69  0.01215  5.90368e-02
 70  0.01424 -5.59722e-02 | 71  0.01661 -1.74270e-01 | 72  0.02028 -6.62580e-02
 73  0.02373 -3.55298e-02 | 74  0.02689 -5.57399e-02 | 75  0.02931 -1.69023e-01
 76  0.03240 -6.18423e-02 | 77  0.03419 -6.97328e-02 | 78  0.03582  4.30972e-02
 79  0.03540 -5.78202e-02 | 80  0.03393 -2.14711e-01 | 81  0.03361 -5.81883e-02
 82  0.03234  2.84527e-02 | 83  0.02988  3.70488e-03 | 84  0.02658 -5.03987e-02
 85  0.02279 -5.70449e-02 | 86  0.01943  1.51510e-01 | 87  0.01469  1.30687e-01
 88  0.01003  6.93687e-02 | 89  0.00539 -1.46520e-01 | 90  0.00264 -1.03474e-01
 91  0.00081  2.55724e-02 | 92 -0.00098  1.09553e-01 | 93 -0.00296  1.03833e-01
 94 -0.00442  7.21470e-02 | 95 -0.00506  6.61057e-02 | 96 -0.00568  1.13797e-01
 97 -0.00500  1.47382e-01 | 98 -0.00360  1.41673e-01 | 99 -0.00074  1.97566e-01
100 -0.00108  2.38679e-01 |101 -0.00314  7.65818e-02 |102 -0.00547 -5.96896e-02
103 -0.01241  9.81559e-02 |104 -0.01233  8.28075e-02 |105  0.00295  2.35915e-02
106  0.00139  1.70474e-01 |107 -0.01995 -1.15234e-02 |108 -0.00232  1.12160e-01
109  0.05337  2.84166e-01 |110  0.01011  9.87420e-02 |111 -0.02993 -1.36477e-02
112 -0.01257 -8.59234e-02 |113  0.00127 -5.14566e-02 |114  0.02021  2.35489e-01
115 -0.01147  2.43049e-01 |116 -0.07335 -2.69573e-02 |117 -0.08834 -4.56974e-02
118 -0.08555  1.50154e-01 |119 -0.04191  2.07482e-01 |120  0.06382  4.21029e-01
121  0.01904  2.78121e-01 |122  0.00638  2.49126e-01 |123 -0.03613  3.30957e-01
124 -0.07527  1.25374e-01 |125 -0.01771  2.61895e-01 |126 -0.00792  7.95898e-02
127 -0.03881 -2.55673e-01 |128  0.01356 -2.61705e-01 |129  0.06551 -7.85270e-02
130 -0.00154 -3.71426e-01 |131  0.08083 -1.77032e-01 |132  0.00517 -6.71276e-02
133  0.13294 -3.09130e-01 |134 -0.00763  3.52523e-01 |135 -0.05019 -1.22806e-01
136 -0.05999  1.55675e-01 |137 -0.02422 -1.48637e-01 |138  0.09429  7.65181e-02
139  0.02984 -1.04435e-01 |140  0.01614 -1.22122e-01 |141 -0.02991 -3.08296e-01
142 -0.01668  1.86390e-01 |143 -0.00808 -1.02927e-01 |144 -0.00038  1.78593e-02
145  0.38490  4.45091e-01 |146  0.29289 -1.20387e+00 |147 -0.17599 -1.18219e-01
148  0.00275  1.03120e-02 |149 -0.07403  4.10267e-02 |150 -0.43010  2.31345e-01
