
Initial statistics: 136 variables; iteration 0; function evaluation 0; phase 1
Function value 7.3259025e+03; maximum gradient component mag -2.6141e+02
 28 -0.01253 -3.65485e-02 | 29 -0.01258 -3.63017e-02 | 30 -0.01260 -3.58943e-02
 31 -0.01259 -3.53218e-02 | 32 -0.01256 -3.45800e-02 | 33 -0.01250 -3.36663e-02
 34 -0.01242 -3.25818e-02 | 35 -0.01230 -3.13330e-02 | 36 -0.01215 -2.99345e-02
 37 -0.01196 -2.84106e-02 | 38 -0.01173 -2.67961e-02 | 39 -0.01147 -2.51358e-02
 40 -0.01117 -2.34841e-02 | 41 -0.01082 -2.18937e-02 | 42 -0.01045 -2.04206e-02
 43 -0.01004 -1.91132e-02 | 44 -0.00960 -1.80040e-02 | 45 -0.00914 -1.71021e-02
 46 -0.00866 -1.63825e-02 | 47 -0.00817 -1.57828e-02 | 48 -0.00769 -1.52115e-02
 49 -0.00722 -1.45611e-02 | 50 -0.00678 -1.37309e-02 | 51 -0.00637 -1.26489e-02
 52 -0.00600 -1.12886e-02 | 53 -0.00568 -9.66767e-03 | 54 -0.00540 -7.84829e-03
 55 -0.00516 -5.92207e-03 | 56 -0.00495 -3.99228e-03 | 57 -0.00474 -2.17130e-03
 58 -0.00450 -5.97662e-04 | 59 -0.00423  5.39028e-04 | 60 -0.00387  9.22176e-04
 61 -0.00342  1.59475e-05 | 62 -0.00283 -3.04230e-03 | 63 -0.00208 -9.41975e-03
 64 -0.00114 -2.02573e-02 | 65  0.00002 -3.57034e-02 | 66  0.00144 -5.32482e-02
 67  0.00316 -6.62163e-02 | 68  0.00526 -6.52661e-02 | 69  0.00775 -4.67451e-02
 70  0.01056 -2.39574e-02 | 71  0.01359 -1.84704e-02 | 72  0.01680 -1.93999e-02
 73  0.02026  8.15968e-03 | 74  0.02365  2.39997e-02 | 75  0.02667  1.02716e-02
 76  0.02964  6.85547e-02 | 77  0.03186  1.01362e-01 | 78  0.03305  8.45403e-02
 79  0.03357  8.42784e-02 | 80  0.03350  1.01944e-01 | 81  0.03287  1.24702e-01
 82  0.03169  1.44698e-01 | 83  0.02984  1.47190e-01 | 84  0.02731  1.47142e-01
 85  0.02423  1.79024e-01 | 86  0.02033  1.53627e-01 | 87  0.01669  2.16885e-01
 88  0.01274  1.35676e-01 | 89  0.00956  4.51638e-02 | 90  0.00766  4.03554e-02
 91  0.00660  6.58943e-02 | 92  0.00582  8.56080e-02 | 93  0.00513  8.76819e-02
 94  0.00495  6.40579e-02 | 95  0.00535  7.40620e-03 | 96  0.00560  2.77536e-02
 97  0.00707  2.48898e-02 | 98  0.00855 -1.41075e-01 | 99  0.01117 -2.98022e-01
100  0.01069 -2.71900e-01 |101  0.00921 -1.85247e-01 |102  0.00718 -2.43631e-01
103  0.00114 -4.12037e-02 |104  0.00505  1.62588e-01 |105  0.02745 -3.16101e-01
106  0.02996 -3.60385e-01 |107  0.00485  5.07593e-02 |108  0.01801  1.92840e-01
109  0.06999  1.43001e-01 |110  0.02676 -3.50219e-01 |111 -0.00987  1.90570e-01
112  0.00867  1.57827e-01 |113  0.02402 -3.95498e-01 |114  0.03643 -3.75293e-01
115 -0.01031 -5.50095e-01 |116 -0.05708 -1.71793e-02 |117 -0.08068  1.10139e-01
118 -0.07508 -2.95908e-02 |119 -0.03511 -2.56117e-01 |120  0.06959 -1.83436e-02
121  0.02297 -1.12728e-02 |122  0.01280  2.11310e-01 |123 -0.02722  9.20523e-01
124 -0.06815  7.73203e-02 |125 -0.00778  2.09814e-01 |126  0.00425  1.23186e-01
127 -0.02761  1.35183e-01 |128  0.02680 -1.32879e-01 |129  0.07278 -4.04674e-01
130  0.00914  3.37104e-02 |131  0.08310  3.91157e-01 |132  0.00575  1.08024e-01
133  0.13153 -1.06794e+00 |134 -0.00550  3.19175e-01 |135 -0.04665  1.13860e-01
136 -0.05729  6.66878e-02 |137 -0.02213 -3.47827e-02 |138  0.09357 -4.39440e-01
139  0.03119 -4.33418e-02 |140  0.01711  2.02066e-01 |141 -0.02812  7.02586e-02
142 -0.01814 -6.29261e-02 |143 -0.00578  7.34487e-02 |144 -0.00040  1.39375e-03
145  0.27818 -4.98768e-01 |146  0.18865 -4.42308e-01 |

Initial statistics: 176 variables; iteration 0; function evaluation 0; phase 3
Function value 7.2819780e+03; maximum gradient component mag 9.9057e+00
Var    Value     Gradient |Var    Value     Gradient |Var    Value     Gradient
  1 -0.42235 -1.02367e+00 |  2  0.37083  7.04789e+00 |  3 -0.12609  5.84950e+00
  4 -0.01260  5.90582e+00 |  5 -0.70519  4.94216e-01 |  6 -0.60462  5.83610e+00
  7  0.37769  9.90565e+00 |  8 -0.18513  2.41102e+00 |  9  0.03210  5.39861e+00
 10 -0.61005 -1.41487e-01 | 11 -0.62293 -4.25437e-01 | 12 -0.09366 -1.11466e+00
 13 -0.01007 -2.65579e-02 | 14 -0.01029 -2.76546e-02 | 15 -0.01051 -2.87371e-02
 16 -0.01072 -2.97955e-02 | 17 -0.01093 -3.08201e-02 | 18 -0.01114 -3.17985e-02
 19 -0.01133 -3.27188e-02 | 20 -0.01152 -3.35693e-02 | 21 -0.01170 -3.43383e-02
 22 -0.01186 -3.50144e-02 | 23 -0.01201 -3.55867e-02 | 24 -0.01215 -3.60451e-02
 25 -0.01228 -3.63796e-02 | 26 -0.01238 -3.65808e-02 | 27 -0.01247 -3.66396e-02
 28 -0.01253 -3.65485e-02 | 29 -0.01258 -3.63017e-02 | 30 -0.01260 -3.58943e-02
 31 -0.01259 -3.53218e-02 | 32 -0.01256 -3.45800e-02 | 33 -0.01250 -3.36663e-02
 34 -0.01242 -3.25818e-02 | 35 -0.01230 -3.13330e-02 | 36 -0.01215 -2.99345e-02
 37 -0.01196 -2.84106e-02 | 38 -0.01173 -2.67961e-02 | 39 -0.01147 -2.51358e-02
 40 -0.01117 -2.34841e-02 | 41 -0.01082 -2.18937e-02 | 42 -0.01045 -2.04206e-02
 43 -0.01004 -1.91132e-02 | 44 -0.00960 -1.80040e-02 | 45 -0.00914 -1.71021e-02
 46 -0.00866 -1.63825e-02 | 47 -0.00817 -1.57828e-02 | 48 -0.00769 -1.52115e-02
 49 -0.00722 -1.45611e-02 | 50 -0.00678 -1.37309e-02 | 51 -0.00637 -1.26489e-02
 52 -0.00600 -1.12886e-02 | 53 -0.00568 -9.66767e-03 | 54 -0.00540 -7.84829e-03
 55 -0.00516 -5.92207e-03 | 56 -0.00495 -3.99228e-03 | 57 -0.00474 -2.17130e-03
 58 -0.00450 -5.97662e-04 | 59 -0.00423  5.39028e-04 | 60 -0.00387  9.22176e-04
 61 -0.00342  1.59475e-05 | 62 -0.00283 -3.04230e-03 | 63 -0.00208 -9.41975e-03
 64 -0.00114 -2.02573e-02 | 65  0.00002 -3.57034e-02 | 66  0.00144 -5.32482e-02
 67  0.00316 -6.62163e-02 | 68  0.00526 -6.52661e-02 | 69  0.00775 -4.67451e-02
 70  0.01056 -2.39574e-02 | 71  0.01359 -1.84704e-02 | 72  0.01680 -1.93999e-02
 73  0.02026  8.15968e-03 | 74  0.02365  2.39997e-02 | 75  0.02667  1.02716e-02
 76  0.02964  6.85547e-02 | 77  0.03186  1.01362e-01 | 78  0.03305  8.45403e-02
 79  0.03357  8.42784e-02 | 80  0.03350  1.01944e-01 | 81  0.03287  1.24702e-01
 82  0.03169  1.44698e-01 | 83  0.02984  1.47190e-01 | 84  0.02731  1.47142e-01
 85  0.02423  1.79024e-01 | 86  0.02033  1.53627e-01 | 87  0.01669  2.16885e-01
 88  0.01274  1.35676e-01 | 89  0.00956  4.51638e-02 | 90  0.00766  4.03554e-02
 91  0.00660  6.58943e-02 | 92  0.00582  8.56080e-02 | 93  0.00513  8.76819e-02
 94  0.00495  6.40579e-02 | 95  0.00535  7.40620e-03 | 96  0.00560  2.77536e-02
 97  0.00707  2.48898e-02 | 98  0.00855 -1.41075e-01 | 99  0.01117 -2.98022e-01
100  0.01069 -2.71900e-01 |101  0.00921 -1.85247e-01 |102  0.00718 -2.43631e-01
103  0.00114 -4.12037e-02 |104  0.00505  1.62588e-01 |105  0.02745 -3.16101e-01
106  0.02996 -3.60385e-01 |107  0.00485  5.07593e-02 |108  0.01801  1.92840e-01
109  0.06999  1.43001e-01 |110  0.02676 -3.50219e-01 |111 -0.00987  1.90570e-01
112  0.00867  1.57827e-01 |113  0.02402 -3.95498e-01 |114  0.03643 -3.75293e-01
115 -0.01031 -5.50095e-01 |116 -0.05708 -1.71793e-02 |117 -0.08068  1.10139e-01
118 -0.07508 -2.95908e-02 |119 -0.03511 -2.56117e-01 |120  0.06959 -1.83436e-02
121  0.02297 -1.12728e-02 |122  0.01280  2.11310e-01 |123 -0.02722  9.20523e-01
124 -0.06815  7.73203e-02 |125 -0.00778  2.09814e-01 |126  0.00425  1.23186e-01
127 -0.02761  1.35183e-01 |128  0.02680 -1.32879e-01 |129  0.07278 -4.04674e-01
130  0.00914  3.37104e-02 |131  0.08310  3.91157e-01 |132  0.00575  1.08024e-01
133  0.13153 -1.06794e+00 |134 -0.00550  3.19175e-01 |135 -0.04665  1.13860e-01
136 -0.05729  6.66878e-02 |137 -0.02213 -3.47827e-02 |138  0.09357 -4.39440e-01
139  0.03119 -4.33418e-02 |140  0.01711  2.02066e-01 |141 -0.02812  7.02586e-02
142 -0.01814 -6.29261e-02 |143 -0.00578  7.34487e-02 |144 -0.00040  1.39375e-03
145  0.27818 -4.98768e-01 |146  0.18865 -4.42308e-01 |147  0.04662 -1.30165e+00
148  0.29671  1.63060e+00 |149 -0.47544 -2.14472e-02 |150  0.31377  2.51884e-02
151  0.18255 -9.15109e-01 |152  0.25986  1.49245e+00 |153  0.17459 -3.16296e-01
154  0.25418  3.24078e-01 |155  0.10351 -4.04187e-01 |156  0.29677  8.67080e-01
157  0.16893 -1.94509e-01 |158  0.24623  2.43355e-01 |159 -0.35197 -8.57158e-01
160  0.24281  7.68408e-01 |161  0.20265  2.06403e-02 |162  0.31675  8.51980e-02
163 -0.38040 -3.99499e-02 |164  0.23607  8.07244e-02 |165  0.05118 -3.27080e-01
166  0.11969  3.15970e-01 |167  0.32140 -4.99522e-01 |168  0.27252 -3.89619e-01
169  0.01343 -5.89744e-02 |170  0.39319  1.73244e-01 |171  0.09932 -1.39747e+00
172  0.16368 -2.31003e+00 |173  0.21870  1.80762e-01 |174  0.25726  2.77931e+00
175 -0.55411 -5.69512e-01 |176  0.17113  3.62811e-01 |

Intermediate statistics: 176 variables; iteration 20; function evaluation 23; phase 3
Function value 7.2819723e+03; maximum gradient component mag 7.2499e+00
Var    Value     Gradient |Var    Value     Gradient |Var    Value     Gradient
  1 -0.42217  2.42905e+00 |  2  0.37082  3.31247e+00 |  3 -0.12600  7.24990e+00
  4 -0.01276  4.16486e+00 |  5 -0.70512 -1.34333e-01 |  6 -0.60484 -2.39582e+00
  7  0.37752 -5.49720e+00 |  8 -0.18495  1.30414e-01 |  9  0.03176 -2.66219e+00
 10 -0.60979  1.33588e-01 | 11 -0.62289 -3.49587e-01 | 12 -0.09401 -2.08162e+00
 13 -0.01000 -1.53783e-02 | 14 -0.01022 -1.58255e-02 | 15 -0.01043 -1.62790e-02
 16 -0.01065 -1.67381e-02 | 17 -0.01085 -1.72024e-02 | 18 -0.01106 -1.76709e-02
 19 -0.01125 -1.81426e-02 | 20 -0.01143 -1.86170e-02 | 21 -0.01161 -1.90932e-02
 22 -0.01177 -1.95705e-02 | 23 -0.01193 -2.00485e-02 | 24 -0.01206 -2.05265e-02
 25 -0.01219 -2.10039e-02 | 26 -0.01229 -2.14805e-02 | 27 -0.01238 -2.19558e-02
 28 -0.01245 -2.24295e-02 | 29 -0.01249 -2.29013e-02 | 30 -0.01252 -2.33705e-02
 31 -0.01252 -2.38371e-02 | 32 -0.01249 -2.43010e-02 | 33 -0.01244 -2.47622e-02
 34 -0.01235 -2.52209e-02 | 35 -0.01224 -2.56776e-02 | 36 -0.01209 -2.61333e-02
 37 -0.01191 -2.65891e-02 | 38 -0.01170 -2.70471e-02 | 39 -0.01144 -2.75097e-02
 40 -0.01114 -2.79782e-02 | 41 -0.01081 -2.84589e-02 | 42 -0.01044 -2.89541e-02
 43 -0.01004 -2.94662e-02 | 44 -0.00960 -2.99957e-02 | 45 -0.00915 -3.05392e-02
 46 -0.00867 -3.10889e-02 | 47 -0.00819 -3.16330e-02 | 48 -0.00771 -3.21546e-02
 49 -0.00725 -3.26340e-02 | 50 -0.00681 -3.30504e-02 | 51 -0.00640 -3.33831e-02
 52 -0.00604 -3.36137e-02 | 53 -0.00572 -3.37320e-02 | 54 -0.00546 -3.37350e-02
 55 -0.00522 -3.36259e-02 | 56 -0.00502 -3.34133e-02 | 57 -0.00481 -3.31078e-02
 58 -0.00458 -3.27190e-02 | 59 -0.00431 -3.22687e-02 | 60 -0.00395 -3.17919e-02
 61 -0.00349 -3.13557e-02 | 62 -0.00289 -3.10668e-02 | 63 -0.00211 -3.10853e-02
 64 -0.00113 -3.15937e-02 | 65  0.00009 -3.26754e-02 | 66  0.00159 -3.41296e-02
 67  0.00337 -3.51493e-02 | 68  0.00548 -3.44175e-02 | 69  0.00792 -3.11744e-02
 70  0.01067 -2.71003e-02 | 71  0.01370 -2.56713e-02 | 72  0.01694 -2.55034e-02
 73  0.02033 -2.01838e-02 | 74  0.02369 -1.68779e-02 | 75  0.02681 -1.99340e-02
 76  0.02958 -7.07740e-03 | 77  0.03170  6.33089e-04 | 78  0.03301 -3.55565e-03
 79  0.03357 -3.82996e-03 | 80  0.03346  4.12469e-04 | 81  0.03277  5.97644e-03
 82  0.03154  1.08515e-02 | 83  0.02971  1.16118e-02 | 84  0.02719  1.19727e-02
 85  0.02400  1.90772e-02 | 86  0.02019  1.43249e-02 | 87  0.01630  2.58132e-02
 88  0.01265  1.16186e-02 | 89  0.00977 -2.78199e-03 | 90  0.00786 -3.89219e-03
 91  0.00665 -1.32029e-03 | 92  0.00574 -3.16363e-04 | 93  0.00497 -2.32651e-03
 94  0.00480 -8.16717e-03 | 95  0.00531 -1.84220e-02 | 96  0.00538 -1.73956e-02
 97  0.00675 -1.88454e-02 | 98  0.00872 -4.31124e-02 | 99  0.01180 -6.52484e-02
100  0.01111 -5.72846e-02 |101  0.00926 -3.95091e-02 |102  0.00743 -4.05540e-02
103  0.00072 -8.73552e-03 |104  0.00400  3.24496e-02 |105  0.02809  1.51755e-02
106  0.03068  4.59727e-02 |107  0.00457  1.00306e-01 |108  0.01738  1.79727e-01
109  0.06937  2.81030e-01 |110  0.02782  1.65426e-01 |111 -0.01048  1.43894e-01
112  0.00802  8.65112e-02 |113  0.02467 -2.31381e-02 |114  0.03602 -8.81848e-02
115 -0.00981 -1.31572e-01 |116 -0.05745 -5.61352e-02 |117 -0.08106 -3.13600e-02
118 -0.07512 -5.56647e-02 |119 -0.03459 -6.35523e-02 |120  0.06941 -8.46151e-02
121  0.02311  8.66664e-02 |122  0.01319  2.08391e-01 |123 -0.02847  1.85725e-01
124 -0.06775  6.07132e-02 |125 -0.00766  3.40745e-02 |126  0.00434  1.73946e-02
127 -0.02787 -4.21713e-02 |128  0.02704 -1.43291e-01 |129  0.07333 -1.53408e-01
130  0.00922 -3.02203e-02 |131  0.08303  2.11998e-01 |132  0.00571  6.90483e-02
133  0.13250 -4.11669e-01 |134 -0.00596 -3.65313e-02 |135 -0.04669  1.43731e-02
136 -0.05726 -2.64802e-03 |137 -0.02200  1.97349e-02 |138  0.09453  1.42228e-02
139  0.03133 -1.86355e-02 |140  0.01677  1.59012e-02 |141 -0.02823  4.75350e-03
142 -0.01788 -1.93116e-02 |143 -0.00595  8.06141e-03 |144 -0.00040  2.52628e-04
145  0.27859 -6.75631e-01 |146  0.18874 -8.70068e-01 |147  0.04678  6.16861e-01
148  0.29659 -1.13391e+00 |149 -0.47525  6.12154e-03 |150  0.31365  7.44389e-03
151  0.18284  1.94166e-01 |152  0.25985 -2.55387e-01 |153  0.17464 -6.49862e-01
154  0.25425  9.50559e-01 |155  0.10382  1.63040e-01 |156  0.29675 -2.10112e-01
157  0.16907  2.51508e-02 |158  0.24626  6.01404e-02 |159 -0.35094 -5.64610e-01
160  0.24326  1.19325e+00 |161  0.20252  2.11568e-02 |162  0.31621  8.39789e-02
163 -0.38043 -6.99468e-02 |164  0.23602  1.74248e-01 |165  0.05143  1.29430e-01
166  0.11971  9.51533e-02 |167  0.32144 -7.32773e-01 |168  0.27253 -1.03174e-01
169  0.01346 -2.42993e-02 |170  0.39300  5.99402e-02 |171  0.09933  3.38673e-02
172  0.16379  1.53746e+00 |173  0.21863 -1.66201e+00 |174  0.25720 -1.75924e+00
175 -0.55262 -4.42437e-01 |176  0.17157  1.45580e-01 |
176 variables; iteration 40; function evaluation 44; phase 3
Function value 7.2819695e+03; maximum gradient component mag 4.3286e+00
Var    Value     Gradient |Var    Value     Gradient |Var    Value     Gradient
  1 -0.42220  1.44542e+00 |  2  0.37082  1.97703e+00 |  3 -0.12605  4.32861e+00
  4 -0.01275  2.45412e+00 |  5 -0.70511 -1.56090e-01 |  6 -0.60481 -1.40926e+00
  7  0.37764 -3.22357e+00 |  8 -0.18495  1.23642e-01 |  9  0.03167 -1.70237e+00
 10 -0.60963  5.58216e-02 | 11 -0.62290 -2.49020e-01 | 12 -0.09330 -1.18008e+00
 13 -0.01003 -1.58213e-02 | 14 -0.01025 -1.64332e-02 | 15 -0.01046 -1.70496e-02
 16 -0.01068 -1.76656e-02 | 17 -0.01088 -1.82766e-02 | 18 -0.01109 -1.88760e-02
 19 -0.01128 -1.94572e-02 | 20 -0.01147 -2.00135e-02 | 21 -0.01164 -2.05375e-02
 22 -0.01181 -2.10221e-02 | 23 -0.01196 -2.14599e-02 | 24 -0.01210 -2.18436e-02
 25 -0.01222 -2.21661e-02 | 26 -0.01233 -2.24207e-02 | 27 -0.01242 -2.26007e-02
 28 -0.01249 -2.27000e-02 | 29 -0.01253 -2.27128e-02 | 30 -0.01255 -2.26335e-02
 31 -0.01255 -2.24572e-02 | 32 -0.01252 -2.21791e-02 | 33 -0.01247 -2.17955e-02
 34 -0.01238 -2.13042e-02 | 35 -0.01227 -2.07061e-02 | 36 -0.01212 -2.00051e-02
 37 -0.01193 -1.92096e-02 | 38 -0.01171 -1.83322e-02 | 39 -0.01145 -1.73888e-02
 40 -0.01115 -1.63989e-02 | 41 -0.01082 -1.53803e-02 | 42 -0.01044 -1.43510e-02
 43 -0.01004 -1.33254e-02 | 44 -0.00960 -1.23114e-02 | 45 -0.00914 -1.13093e-02
 46 -0.00866 -1.03102e-02 | 47 -0.00818 -9.29791e-03 | 48 -0.00769 -8.25432e-03
 49 -0.00723 -7.16491e-03 | 50 -0.00678 -6.02471e-03 | 51 -0.00637 -4.84194e-03
 52 -0.00601 -3.63827e-03 | 53 -0.00569 -2.44413e-03 | 54 -0.00542 -1.29685e-03
 55 -0.00519 -2.36982e-04 | 56 -0.00498  6.95274e-04 | 57 -0.00478  1.45877e-03
 58 -0.00455  2.00517e-03 | 59 -0.00428  2.28075e-03 | 60 -0.00393  2.22218e-03
 61 -0.00348  1.76846e-03 | 62 -0.00289  8.93414e-04 | 63 -0.00212 -2.94975e-04
 64 -0.00114 -1.39373e-03 | 65  0.00009 -1.55417e-03 | 66  0.00159  3.51000e-04
 67  0.00339  4.76986e-03 | 68  0.00552  9.84149e-03 | 69  0.00795  1.16634e-02
 70  0.01067  1.04719e-02 | 71  0.01371  1.56715e-02 | 72  0.01700  2.65461e-02
 73  0.02034  1.99601e-02 | 74  0.02368  2.04351e-02 | 75  0.02695  4.72244e-02
 76  0.02946  9.33700e-03 | 77  0.03145 -6.92403e-03 | 78  0.03296  2.45075e-02
 79  0.03361  3.94876e-02 | 80  0.03347  3.59678e-02 | 81  0.03271  2.60813e-02
 82  0.03143  1.70667e-02 | 83  0.02964  2.22378e-02 | 84  0.02716  2.60653e-02
 85  0.02381 -9.05515e-04 | 86  0.02013  1.47476e-02 | 87  0.01599 -3.15265e-02
 88  0.01257  1.81554e-03 | 89  0.00984  1.86581e-02 | 90  0.00786 -1.13162e-03
 91  0.00655 -2.49974e-02 | 92  0.00557 -4.29191e-02 | 93  0.00477 -5.42907e-02
 94  0.00460 -6.18530e-02 | 95  0.00514 -6.65124e-02 | 96  0.00513 -8.78706e-02
 97  0.00638 -1.18275e-01 | 98  0.00851 -1.12582e-01 | 99  0.01184 -7.84225e-02
100  0.01102 -9.71716e-02 |101  0.00909 -9.60533e-02 |102  0.00760 -1.06240e-02
103  0.00100  4.33204e-02 |104  0.00411  5.21387e-03 |105  0.02818 -2.57135e-02
106  0.03021 -1.47940e-01 |107  0.00488  5.13269e-02 |108  0.01793  2.15167e-01
109  0.06889  6.16514e-02 |110  0.02821  1.05620e-01 |111 -0.01032  1.36268e-01
112  0.00805  7.67270e-02 |113  0.02495  4.49123e-02 |114  0.03603 -5.69931e-02
115 -0.00973 -7.96698e-02 |116 -0.05717  7.70546e-02 |117 -0.08078  8.58852e-02
118 -0.07509 -5.23178e-02 |119 -0.03456 -4.82291e-02 |120  0.06981  1.07900e-01
121  0.02321  3.37358e-02 |122  0.01324  4.08004e-02 |123 -0.02853  5.20709e-03
124 -0.06767  2.26376e-03 |125 -0.00760 -6.65618e-02 |126  0.00441 -4.82335e-02
127 -0.02749  6.99804e-02 |128  0.02713 -9.17829e-03 |129  0.07396  1.44547e-01
130  0.00911  1.30346e-02 |131  0.08322  1.74580e-01 |132  0.00576  2.93712e-02
133  0.13276 -3.18333e-01 |134 -0.00600 -4.88731e-02 |135 -0.04669  2.52212e-03
136 -0.05733 -2.84652e-02 |137 -0.02198  7.99749e-03 |138  0.09465  3.08266e-02
139  0.03133 -2.03494e-02 |140  0.01673 -4.98212e-03 |141 -0.02823  7.78657e-03
142 -0.01802 -5.06755e-02 |143 -0.00604 -1.13251e-02 |144 -0.00040  4.20514e-04
145  0.27760 -5.29638e-01 |146  0.18733 -4.62673e-01 |147  0.04673  1.99279e-01
148  0.29658 -7.89088e-01 |149 -0.47541 -6.29225e-02 |150  0.31372  2.94634e-02
151  0.18281  1.38104e-01 |152  0.25984 -1.95431e-01 |153  0.17463 -4.74565e-01
154  0.25422  6.54767e-01 |155  0.10378  1.13073e-01 |156  0.29674 -1.36061e-01
157  0.16885 -3.07788e-02 |158  0.24612 -1.79288e-01 |159 -0.35080 -3.44625e-01
160  0.24322  7.75023e-01 |161  0.19287  4.69032e-02 |162  0.28319  4.97438e-03
163 -0.38048 -6.87722e-02 |164  0.23601  1.71927e-01 |165  0.05139 -1.06011e-01
166  0.11957 -1.99935e-01 |167  0.32152 -3.45824e-01 |168  0.27242 -3.42877e-01
169  0.01349 -4.92285e-02 |170  0.39313  1.75994e-01 |171  0.09935  5.17927e-02
172  0.16375  6.69208e-01 |173  0.21867 -9.45494e-01 |174  0.25719 -1.23685e+00
175 -0.54940 -1.18842e-01 |176  0.17290  1.23531e-01 |

 - final statistics:
176 variables; iteration 50; function evaluation 56
Function value 7.2820e+03; maximum gradient component mag 1.7052e-01
Exit code = 1;  converg criter 1.0000e+00
Var    Value     Gradient |Var    Value     Gradient |Var    Value     Gradient
  1 -0.42223 -6.04775e-02 |  2  0.37084 -8.22235e-02 |  3 -0.12612 -1.70225e-01
  4 -0.01279 -1.34225e-01 |  5 -0.70498  6.91682e-02 |  6 -0.60475  5.07299e-02
  7  0.37768  1.40418e-01 |  8 -0.18502 -8.78135e-04 |  9  0.03173  1.68426e-02
 10 -0.60979  2.80347e-03 | 11 -0.62287  8.49991e-03 | 12 -0.09407  5.59266e-02
 13 -0.00998  2.73069e-03 | 14 -0.01020  2.73644e-03 | 15 -0.01042  2.74303e-03
 16 -0.01063  2.75142e-03 | 17 -0.01083  2.76256e-03 | 18 -0.01104  2.77745e-03
 19 -0.01123  2.79705e-03 | 20 -0.01141  2.82221e-03 | 21 -0.01159  2.85370e-03
 22 -0.01175  2.89217e-03 | 23 -0.01190  2.93808e-03 | 24 -0.01204  2.99171e-03
 25 -0.01217  3.05318e-03 | 26 -0.01227  3.12248e-03 | 27 -0.01236  3.19948e-03
 28 -0.01243  3.28388e-03 | 29 -0.01247  3.37516e-03 | 30 -0.01250  3.47263e-03
 31 -0.01249  3.57572e-03 | 32 -0.01247  3.68385e-03 | 33 -0.01241  3.79647e-03
 34 -0.01233  3.91286e-03 | 35 -0.01222  4.03203e-03 | 36 -0.01207  4.15256e-03
 37 -0.01189  4.27240e-03 | 38 -0.01167  4.38884e-03 | 39 -0.01142  4.49844e-03
 40 -0.01112  4.59663e-03 | 41 -0.01079  4.68062e-03 | 42 -0.01042  4.74660e-03
 43 -0.01002  4.79216e-03 | 44 -0.00958  4.81673e-03 | 45 -0.00913  4.82159e-03
 46 -0.00865  4.81012e-03 | 47 -0.00817  4.78720e-03 | 48 -0.00769  4.75706e-03
 49 -0.00723  4.72182e-03 | 50 -0.00679  4.67972e-03 | 51 -0.00638  4.62444e-03
 52 -0.00602  4.54566e-03 | 53 -0.00571  4.43173e-03 | 54 -0.00544  4.27093e-03
 55 -0.00521  4.05268e-03 | 56 -0.00501  3.76788e-03 | 57 -0.00481  3.40678e-03
 58 -0.00458  2.95629e-03 | 59 -0.00431  2.40053e-03 | 60 -0.00396  1.72188e-03
 61 -0.00350  9.12129e-04 | 62 -0.00290  3.74139e-07 | 63 -0.00213 -8.85171e-04
 64 -0.00114 -1.43028e-03 | 65  0.00009 -1.09494e-03 | 66  0.00160  6.47197e-04
 67  0.00341  3.52155e-03 | 68  0.00553  5.47408e-03 | 69  0.00795  3.82557e-03
 70  0.01068  2.96648e-04 | 71  0.01371  5.84956e-04 | 72  0.01696 -7.04181e-05
 73  0.02032 -3.73963e-03 | 74  0.02367 -5.42501e-03 | 75  0.02665 -3.89536e-02
 76  0.02966  1.69224e-02 | 77  0.03202  6.45030e-02 | 78  0.03296 -1.12857e-02
 79  0.03329 -5.74345e-02 | 80  0.03322 -4.95098e-02 | 81  0.03266 -2.45632e-02
 82  0.03152 -8.11537e-03 | 83  0.02960 -2.64828e-02 | 84  0.02705 -3.58309e-02
 85  0.02394 -1.48123e-02 | 86  0.02010 -2.67659e-02 | 87  0.01613 -3.32786e-02
 88  0.01258 -2.21696e-02 | 89  0.00984 -2.92217e-03 | 90  0.00790 -6.51389e-03
 91  0.00663 -1.58365e-02 | 92  0.00566 -2.15309e-02 | 93  0.00487 -2.17013e-02
 94  0.00471 -1.67417e-02 | 95  0.00527 -7.53261e-03 | 96  0.00527 -1.70876e-02
 97  0.00656 -2.96858e-02 | 98  0.00871 -1.15869e-02 | 99  0.01197  1.20236e-02
100  0.01115 -7.71620e-03 |101  0.00915 -2.95874e-02 |102  0.00750  7.16452e-03
103  0.00077  1.60423e-02 |104  0.00399  6.63400e-03 |105  0.02819  1.40433e-02
106  0.03064 -2.77845e-02 |107  0.00473 -2.90427e-03 |108  0.01724 -4.39625e-03
109  0.06900 -3.38905e-02 |110  0.02795 -4.24069e-02 |111 -0.01047  3.45890e-02
112  0.00791 -1.09610e-02 |113  0.02485 -5.78113e-03 |114  0.03591 -1.99597e-02
115 -0.00971  1.72993e-02 |116 -0.05745  3.81537e-02 |117 -0.08101  6.39400e-02
118 -0.07503  7.47364e-02 |119 -0.03444  6.07182e-02 |120  0.06942 -8.81050e-02
121  0.02309 -4.59397e-02 |122  0.01303 -1.36052e-03 |123 -0.02859  4.53095e-02
124 -0.06780  1.42013e-02 |125 -0.00764  3.50764e-02 |126  0.00440  2.31731e-02
127 -0.02787 -6.95443e-03 |128  0.02715 -1.39976e-02 |129  0.07351 -5.62702e-02
130  0.00916 -4.82038e-03 |131  0.08293  1.74850e-02 |132  0.00571  2.25022e-02
