
Initial statistics: 136 variables; iteration 0; function evaluation 0; phase 1
Function value 6.7802356e+03; maximum gradient component mag -1.5345e+02
Var    Value     Gradient |Var    Value     Gradient |Var    Value     Gradient
  1 -0.42250 -1.53452e+02 |  2 -0.08598 -1.53075e+02 |  3  0.00000  4.87328e+00
  4  0.00000  5.00070e+00 |  5  0.00000  5.12933e+00 |  6  0.00000  5.25891e+00
  7  0.00000  5.38927e+00 |  8  0.00000  5.52000e+00 |  9  0.00000  5.65071e+00
 10  0.00000  5.78101e+00 | 11  0.00000  5.91053e+00 | 12  0.00000  6.03886e+00
 13  0.00000  6.16561e+00 | 14  0.00000  6.29036e+00 | 15  0.00000  6.41266e+00
 16  0.00000  6.53196e+00 | 17  0.00000  6.64763e+00 | 18  0.00000  6.75896e+00
 19  0.00000  6.86527e+00 | 20  0.00000  6.96593e+00 | 21  0.00000  7.06051e+00
 22  0.00000  7.14845e+00 | 23  0.00000  7.22908e+00 | 24  0.00000  7.30165e+00
 25  0.00000  7.36517e+00 | 26  0.00000  7.41855e+00 | 27  0.00000  7.46057e+00
 28  0.00000  7.49015e+00 | 29  0.00000  7.50630e+00 | 30  0.00000  7.50774e+00
 31  0.00000  7.49519e+00 | 32  0.00000  7.46836e+00 | 33  0.00000  7.42758e+00
 34  0.00000  7.37371e+00 | 35  0.00000  7.30776e+00 | 36  0.00000  7.23110e+00
 37  0.00000  7.14561e+00 | 38  0.00000  7.05306e+00 | 39  0.00000  6.95527e+00
 40  0.00000  6.85366e+00 | 41  0.00000  6.74865e+00 | 42  0.00000  6.63908e+00
 43  0.00000  6.52240e+00 | 44  0.00000  6.39361e+00 | 45  0.00000  6.24524e+00
 46  0.00000  6.06831e+00 | 47  0.00000  5.85262e+00 | 48  0.00000  5.58651e+00
 49  0.00000  5.25886e+00 | 50  0.00000  4.85840e+00 | 51  0.00000  4.37511e+00
 52  0.00000  3.79965e+00 | 53  0.00000  3.12512e+00 | 54  0.00000  2.34714e+00
 55  0.00000  1.46363e+00 | 56  0.00000  4.76693e-01 | 57  0.00000 -6.10444e-01
 58  0.00000 -1.79030e+00 | 59  0.00000 -3.05192e+00 | 60  0.00000 -4.37968e+00
 61  0.00000 -5.75355e+00 | 62  0.00000 -7.14731e+00 | 63  0.00000 -8.52968e+00
 64  0.00000 -9.86475e+00 | 65  0.00000 -1.11133e+01 | 66  0.00000 -1.22366e+01
 67  0.00000 -1.32032e+01 | 68  0.00000 -1.39933e+01 | 69  0.00000 -1.45992e+01
 70  0.00000 -1.50250e+01 | 71  0.00000 -1.52738e+01 | 72  0.00000 -1.53399e+01
 73  0.00000 -1.52015e+01 | 74  0.00000 -1.48271e+01 | 75  0.00000 -1.41966e+01
 76  0.00000 -1.33282e+01 | 77  0.00000 -1.23030e+01 | 78  0.00000 -1.12564e+01
 79  0.00000 -1.03411e+01 | 80  0.00000 -9.65464e+00 | 81  0.00000 -9.21016e+00
 82  0.00000 -8.95922e+00 | 83  0.00000 -8.90643e+00 | 84  0.00000 -9.19754e+00
 85  0.00000 -9.88515e+00 | 86  0.00000 -1.07183e+01 | 87  0.00000 -1.21593e+01
 88  0.00000 -1.41018e+01 | 89  0.00000 -1.66600e+01 | 90  0.00000 -1.88260e+01
 91  0.00000 -2.11049e+01 | 92  0.00000 -2.37726e+01 | 93  0.00000 -2.57465e+01
 94  0.00000 -3.09554e+01 | 95  0.00000 -4.15304e+01 | 96  0.00000 -4.83640e+01
 97  0.00000 -4.95847e+01 | 98  0.00000 -6.32938e+01 | 99  0.00000 -8.10074e+01
100  0.00000 -6.49813e+01 |101  0.00000 -3.53380e+01 |102  0.00000 -2.65072e+01
103  0.00000 -1.95413e+01 |104  0.00000 -5.59860e+00 |105  0.00000  3.65155e+01
106  0.00000  1.07257e+02 |107  0.00000  1.39379e+02 |108  0.00000  1.30266e+02
109  0.00000  6.66983e+01 |110  0.00000 -1.27119e+01 |111  0.00000 -4.64198e+00
112  0.00000  1.56142e+01 |113  0.00000  3.97349e+01 |114  0.00000  5.70451e+01
115  0.00000  2.19918e+01 |116  0.00000  4.25786e+00 |117  0.00000 -1.33446e+00
118  0.00000 -3.91110e+01 |119  0.00000 -6.33524e+01 |120  0.00000 -4.75739e+01
121  0.00000 -6.24788e+01 |122  0.00000 -2.75452e+01 |123  0.00000 -9.38051e+01
124  0.00000  1.06289e-01 |125  0.00000  2.26284e+01 |126  0.00000  2.56205e+01
127  0.00000  6.86850e+00 |128  0.00000 -3.06195e+01 |129  0.00000 -9.59992e-01
130  0.00000 -3.68270e+00 |131  0.00000  4.51605e+00 |132  0.00000  3.17345e+00
133  0.00000  2.57389e-01 |134  0.00000 -1.98250e-16 |135  0.26793 -3.56838e+01
136  0.17955 -5.61754e+01 |

Intermediate statistics: 136 variables; iteration 20; function evaluation 25; phase 1
Function value 6.7439159e+03; maximum gradient component mag -2.2843e+02
Var    Value     Gradient |Var    Value     Gradient |Var    Value     Gradient
  1 -0.41565  1.37036e+02 |  2 -0.11035 -2.28427e+02 |  3 -0.00853  2.61255e-01
  4 -0.00868  2.77492e-01 |  5 -0.00883  2.94973e-01 |  6 -0.00896  3.13790e-01
  7 -0.00908  3.34057e-01 |  8 -0.00920  3.55860e-01 |  9 -0.00929  3.79295e-01
 10 -0.00938  4.04459e-01 | 11 -0.00945  4.31451e-01 | 12 -0.00950  4.60370e-01
 13 -0.00953  4.91318e-01 | 14 -0.00954  5.24397e-01 | 15 -0.00952  5.59717e-01
 16 -0.00948  5.97388e-01 | 17 -0.00941  6.37510e-01 | 18 -0.00932  6.80153e-01
 19 -0.00919  7.25335e-01 | 20 -0.00902  7.73033e-01 | 21 -0.00883  8.23251e-01
 22 -0.00859  8.75982e-01 | 23 -0.00832  9.31216e-01 | 24 -0.00801  9.88904e-01
 25 -0.00765  1.04893e+00 | 26 -0.00725  1.11103e+00 | 27 -0.00680  1.17481e+00
 28 -0.00630  1.23964e+00 | 29 -0.00576  1.30468e+00 | 30 -0.00518  1.36866e+00
 31 -0.00456  1.43051e+00 | 32 -0.00391  1.48850e+00 | 33 -0.00324  1.54065e+00
 34 -0.00256  1.58456e+00 | 35 -0.00189  1.61735e+00 | 36 -0.00125  1.63569e+00
 37 -0.00066  1.63604e+00 | 38 -0.00015  1.61461e+00 | 39  0.00025  1.56772e+00
 40  0.00052  1.49192e+00 | 41  0.00064  1.38416e+00 | 42  0.00060  1.24184e+00
 43  0.00038  1.06291e+00 | 44 -0.00001  8.45654e-01 | 45 -0.00056  5.88678e-01
 46 -0.00123  2.91238e-01 | 47 -0.00200 -4.65843e-02 | 48 -0.00282 -4.23512e-01
 49 -0.00365 -8.36707e-01 | 50 -0.00442 -1.28114e+00 | 51 -0.00508 -1.74931e+00
 52 -0.00555 -2.23022e+00 | 53 -0.00574 -2.70954e+00 | 54 -0.00554 -3.16967e+00
 55 -0.00484 -3.58928e+00 | 56 -0.00351 -3.94968e+00 | 57 -0.00141 -4.23197e+00
 58  0.00155 -4.42744e+00 | 59  0.00540 -4.54692e+00 | 60  0.01004 -4.63003e+00
 61  0.01511 -4.75396e+00 | 62  0.01997 -5.02917e+00 | 63  0.02366 -5.57541e+00
 64  0.02514 -6.47342e+00 | 65  0.02382 -7.70585e+00 | 66  0.02017 -9.11757e+00
 67  0.01582 -1.04483e+01 | 68  0.01255 -1.14583e+01 | 69  0.01104 -1.20736e+01
 70  0.01086 -1.23751e+01 | 71  0.01158 -1.24353e+01 | 72  0.01324 -1.22498e+01
 73  0.01627 -1.17517e+01 | 74  0.02073 -1.09053e+01 | 75  0.02521 -9.85506e+00
 76  0.02702 -8.93669e+00 | 77  0.02454 -8.47150e+00 | 78  0.01886 -8.54620e+00
 79  0.01237 -9.01412e+00 | 80  0.00671 -9.66846e+00 | 81  0.00241 -1.03558e+01
 82 -0.00028 -1.09175e+01 | 83 -0.00107 -1.12534e+01 | 84 -0.00060 -1.15553e+01
 85  0.00062 -1.19099e+01 | 86  0.00554 -1.15859e+01 | 87  0.00909 -1.17822e+01
 88  0.01027 -1.24429e+01 | 89  0.00143 -1.45144e+01 | 90  0.00636 -1.38617e+01
 91  0.01112 -1.26646e+01 | 92  0.00804 -1.21278e+01 | 93  0.00678 -9.90618e+00
 94  0.01771 -8.13448e+00 | 95 -0.00114 -1.49011e+01 | 96  0.04064 -9.14790e+00
 97 -0.04668 -1.89642e+01 | 98 -0.03121 -1.80541e+01 | 99  0.11720 -1.33498e+01
100 -0.02673 -1.89699e+01 |101 -0.03963 -1.27595e+01 |102  0.00764 -3.83232e+00
103 -0.02589 -7.70856e+00 |104  0.05214  3.07880e+01 |105 -0.01429  2.87180e+01
106 -0.03010  6.06029e+01 |107 -0.01087  9.91183e+01 |108 -0.03877  6.38878e+01
109 -0.02346  3.29280e+01 |110  0.03957 -1.22279e-01 |111  0.00179 -7.69600e+00
112 -0.00073 -1.00275e+00 |113 -0.01930  1.06503e+01 |114 -0.04796  1.40912e+01
115  0.00002  9.49591e+00 |116  0.01463  4.95890e+00 |117 -0.03152 -4.95608e+00
118  0.01848 -1.31007e+01 |119  0.08590 -1.93554e+01 |120 -0.02605 -1.82921e+01
121  0.11336 -3.75954e+00 |122 -0.00210 -6.62918e+00 |123  0.14478 -2.50386e+00
124  0.00066 -6.03295e-01 |125 -0.03817  1.73051e+00 |126 -0.05024  1.66552e+00
127 -0.01527  5.43933e-01 |128  0.08208  1.47967e-02 |129  0.00700  5.37092e-01
130  0.01778  6.20202e-01 |131 -0.01345  9.34097e-02 |132 -0.01417 -5.98728e-01
133 -0.00147 -7.39172e-02 |134 -0.00000 -2.36997e-16 |135  0.29775 -3.68403e+01
136  0.20172 -6.66964e+01 |
136 variables; iteration 40; function evaluation 55; phase 1
Function value 6.7337221e+03; maximum gradient component mag -2.2518e+01
Var    Value     Gradient |Var    Value     Gradient |Var    Value     Gradient
  1 -0.41967 -2.25179e+01 |  2 -0.12145  1.06939e+01 |  3 -0.00944  2.33232e-01
  4 -0.00964  2.40543e-01 |  5 -0.00984  2.48045e-01 |  6 -0.01003  2.55730e-01
  7 -0.01022  2.63592e-01 |  8 -0.01040  2.71620e-01 |  9 -0.01058  2.79802e-01
 10 -0.01074  2.88121e-01 | 11 -0.01090  2.96565e-01 | 12 -0.01104  3.05115e-01
 13 -0.01117  3.13758e-01 | 14 -0.01128  3.22478e-01 | 15 -0.01139  3.31267e-01
 16 -0.01147  3.40118e-01 | 17 -0.01154  3.49029e-01 | 18 -0.01158  3.57999e-01
 19 -0.01160  3.67024e-01 | 20 -0.01160  3.76102e-01 | 21 -0.01157  3.85245e-01
 22 -0.01152  3.94481e-01 | 23 -0.01144  4.03851e-01 | 24 -0.01133  4.13411e-01
 25 -0.01119  4.23227e-01 | 26 -0.01101  4.33369e-01 | 27 -0.01079  4.43903e-01
 28 -0.01053  4.54889e-01 | 29 -0.01023  4.66374e-01 | 30 -0.00989  4.78374e-01
 31 -0.00951  4.90944e-01 | 32 -0.00910  5.04067e-01 | 33 -0.00865  5.17696e-01
 34 -0.00818  5.31714e-01 | 35 -0.00768  5.45917e-01 | 36 -0.00719  5.60019e-01
 37 -0.00670  5.73690e-01 | 38 -0.00623  5.86564e-01 | 39 -0.00580  5.98272e-01
 40 -0.00542  6.08444e-01 | 41 -0.00510  6.16679e-01 | 42 -0.00486  6.22547e-01
 43 -0.00470  6.25699e-01 | 44 -0.00461  6.25881e-01 | 45 -0.00457  6.22973e-01
 46 -0.00455  6.17002e-01 | 47 -0.00453  6.08056e-01 | 48 -0.00446  5.96210e-01
 49 -0.00432  5.81730e-01 | 50 -0.00406  5.65034e-01 | 51 -0.00365  5.46851e-01
 52 -0.00305  5.28062e-01 | 53 -0.00223  5.09597e-01 | 54 -0.00116  4.91722e-01
 55  0.00017  4.72462e-01 | 56  0.00176  4.46456e-01 | 57  0.00357  4.01853e-01
 58  0.00552  3.21442e-01 | 59  0.00755  1.89596e-01 | 60  0.00963  9.51991e-03
 61  0.01190 -1.75534e-01 | 62  0.01465 -2.92740e-01 | 63  0.01796 -3.08658e-01
 64  0.02148 -2.79085e-01 | 65  0.02503 -2.10294e-01 | 66  0.02958  1.15454e-01
 67  0.03392  4.85879e-01 | 68  0.03545  4.60845e-01 | 69  0.03410  5.13204e-02
 70  0.03163 -4.32454e-01 | 71  0.03013 -6.35236e-01 | 72  0.03004 -4.76407e-01
 73  0.02998 -1.91296e-01 | 74  0.02794 -1.33566e-01 | 75  0.02410 -2.83104e-01
