
 - final statistics:
136 variables; iteration 0; function evaluation 0
Function value 7.3339e+03; maximum gradient component mag -8.9398e-04
Exit code = 0;  converg criter 1.0000e+01
Var    Value     Gradient |Var    Value     Gradient |Var    Value     Gradient
 85  0.02380 -1.90773e-04 | 86  0.01999 -2.66963e-04 | 87  0.01602 -1.72955e-04
 88  0.01239 -2.48857e-05 | 89  0.00955  4.30833e-05 | 90  0.00761  2.81865e-05
 91  0.00637 -1.30858e-05 | 92  0.00544 -2.13132e-05 | 93  0.00468 -3.49698e-05
 94  0.00458 -1.64787e-05 | 95  0.00522  1.82658e-05 | 96  0.00545  9.88317e-05
 97  0.00713  1.38754e-04 | 98  0.00970  1.09721e-04 | 99  0.01366  3.18350e-05
100  0.01376 -1.50088e-04 |101  0.01250 -3.07906e-04 |102  0.01081 -3.56576e-04
103  0.00275 -2.10738e-04 |104  0.00360  1.22805e-04 |105  0.02294  2.46820e-04
106  0.02140  2.18153e-04 |107 -0.00268 -2.85022e-04 |108  0.01577 -1.85737e-04
109  0.08374  3.62073e-04 |110  0.02820  1.59675e-05 |111 -0.01452 -7.73192e-05
112  0.00430 -3.92145e-04 |113  0.01938  8.43721e-05 |114  0.03866  3.71267e-04
115  0.00285 -6.72724e-05 |116 -0.06248  5.65269e-05 |117 -0.07893 -8.93977e-04
118 -0.07730  8.79329e-04 |119 -0.03457 -1.28565e-04 |120  0.06971 -1.31279e-04
121  0.02361  2.55427e-04 |122  0.01375 -5.24821e-04 |123 -0.02797  6.85291e-04
124 -0.06716  6.67420e-04 |125 -0.00654  1.58351e-04 |126  0.00456 -4.44017e-04
127 -0.02731 -3.26885e-04 |128  0.02817  5.21086e-06 |129  0.07344  3.74190e-04
130  0.01038  1.89617e-04 |131  0.08254 -1.46156e-04 |132  0.00575 -4.20524e-04
133  0.13287  1.67393e-04 |134 -0.00532 -1.54194e-04 |135 -0.04646  3.32487e-04
136 -0.05671  1.20902e-04 |137 -0.02192  2.26019e-05 |138  0.09420 -2.07907e-04
139  0.03190  1.11375e-05 |140  0.01685  1.99918e-04 |141 -0.02798 -1.08237e-04
