
Initial statistics: 136 variables; iteration 0; function evaluation 0; phase 1
Function value 7.2873100e+03; maximum gradient component mag -1.1507e+01
121  0.02456 -8.89460e-03 |122  0.01442 -2.47860e-01 |123 -0.02681 -6.66674e-03
124 -0.06635 -6.27722e-03 |125 -0.00591 -2.64825e-02 |126  0.00588  1.28657e-02
127 -0.02637  1.40434e-01 |128  0.02831  6.70985e-02 |129  0.07385  7.75167e-02
130  0.00973 -1.52281e-02 |131  0.08311 -1.00189e-01 |132  0.00596  1.23714e-02
133  0.13340  8.23734e-02 |134 -0.00489  4.11383e-02 |135 -0.04626  1.25115e-03
136 -0.05692 -3.96875e-03 |137 -0.02217 -3.73646e-02 |138  0.09483 -1.86737e-03
139  0.03168 -2.21827e-02 |140  0.01677 -4.72720e-02 |141 -0.02851 -2.28142e-02
142 -0.01777 -1.07449e-02 |143 -0.00576 -3.75103e-02 |144 -0.00040 -5.79169e-05
145  0.27229 -1.03257e-01 |146  0.18365 -5.64829e-02 |147  0.04584 -1.77652e-01
148  0.29648  4.23241e-01 |149  0.01638  1.09340e+00 |150 -0.11477 -6.09908e+00
151 -0.47579  5.26684e-03 |152  0.31389 -1.23189e-02 |153  0.04878 -4.68080e-02
154 -0.23502  4.92688e-02 |155  0.18235 -8.87509e-02 |156  0.25991 -5.90592e-02
157  0.17973  5.30823e-02 |158  0.21624  1.09875e-03 |159  0.00587  5.67995e-02
160 -0.09827  4.54355e-01 |161  0.10366  5.99716e-03 |162  0.29690 -2.54710e-02
163  0.16872  1.72228e-02 |164  0.24620 -1.15007e-01 |165 -0.35154 -3.59768e-02
166  0.24291  7.58499e-03 |167  0.05275 -4.23087e-01 |168 -0.18762  9.18082e-01
169  0.20134  1.67335e-01 |170  0.31649 -2.77622e-02 |171  0.07774  4.56320e-01
172 -0.53183  9.22797e-05 |173 -0.38032 -6.32160e-03 |174  0.23617  1.92309e-02
175  0.07820 -4.26370e-01 |176 -0.12196  1.49399e+00 |177  0.05069  2.35015e-03
178  0.11866  3.36210e-02 |179  0.32147 -1.01984e-01 |180  0.27212 -6.27010e-02
181  0.00546 -4.54990e-02 |182  0.00907  1.11631e+00 |183 -0.15012  8.17051e-01
184 -0.12571 -1.76526e+00 |185  0.01272 -1.37075e-01 |186  0.39287  1.24202e-01
187  0.01863 -1.80515e-02 |188 -0.15435 -2.01488e-01 |189  0.09874 -1.08454e-01
190  0.16304  8.40458e-02 |191  0.21844  4.41229e-01 |192  0.25698  5.43463e-01
193  0.02453  2.89579e+00 |194 -0.00648  3.34639e+00 |195 -0.17628 -4.71384e+00
196 -0.11429 -1.34918e+01 |197 -0.55435 -2.97168e-02 |198  0.17097 -4.43469e-02
199  0.09511 -2.50645e-01 |200 -0.25343 -7.57500e-02 |

Intermediate statistics: 200 variables; iteration 20; function evaluation 23; phase 4
Function value 7.2871108e+03; maximum gradient component mag -1.3321e+01
Var    Value     Gradient |Var    Value     Gradient |Var    Value     Gradient
  1 -0.42228 -9.22398e-01 |  2  0.36960  4.18128e-02 |  3 -0.12999 -4.06271e+00
  4 -0.00773 -2.07636e+00 |  5 -0.70189  4.30442e-02 |  6 -0.60707  1.43218e+00
  7  0.37589 -9.18503e+00 |  8 -0.18618 -1.33213e+01 |  9  0.03523 -9.51373e+00
 10 -0.60656 -6.70697e-01 | 11 -0.62465 -2.31625e+00 | 12 -0.09069 -4.60963e-01
 13 -0.01014  3.20616e-03 | 14 -0.01036  3.27606e-03 | 15 -0.01058  3.34566e-03
 16 -0.01080  3.41462e-03 | 17 -0.01101  3.48323e-03 | 18 -0.01121  3.55095e-03
 19 -0.01141  3.61730e-03 | 20 -0.01160  3.68211e-03 | 21 -0.01178  3.74535e-03
 22 -0.01195  3.80695e-03 | 23 -0.01211  3.86693e-03 | 24 -0.01225  3.92560e-03
 25 -0.01238  3.98283e-03 | 26 -0.01249  4.03840e-03 | 27 -0.01258  4.09166e-03
 28 -0.01265  4.14191e-03 | 29 -0.01270  4.18856e-03 | 30 -0.01273  4.23159e-03
 31 -0.01273  4.27176e-03 | 32 -0.01271  4.30977e-03 | 33 -0.01267  4.34658e-03
 34 -0.01259  4.38291e-03 | 35 -0.01248  4.41906e-03 | 36 -0.01234  4.45514e-03
 37 -0.01216  4.49066e-03 | 38 -0.01195  4.52531e-03 | 39 -0.01170  4.55855e-03
 40 -0.01141  4.58815e-03 | 41 -0.01108  4.61764e-03 | 42 -0.01071  4.64608e-03
 43 -0.01032  4.67397e-03 | 44 -0.00989  4.70185e-03 | 45 -0.00943  4.72955e-03
 46 -0.00896  4.75706e-03 | 47 -0.00848  4.78536e-03 | 48 -0.00801  4.81664e-03
 49 -0.00755  4.85563e-03 | 50 -0.00711  4.90988e-03 | 51 -0.00671  4.98742e-03
 52 -0.00635  5.09336e-03 | 53 -0.00603  5.22984e-03 | 54 -0.00577  5.39460e-03
 55 -0.00554  5.58419e-03 | 56 -0.00533  5.79930e-03 | 57 -0.00512  6.04396e-03
 58 -0.00489  6.31998e-03 | 59 -0.00462  6.63045e-03 | 60 -0.00426  6.97705e-03
 61 -0.00380  7.36233e-03 | 62 -0.00320  7.78550e-03 | 63 -0.00242  8.24931e-03
 64 -0.00143  8.75850e-03 | 65 -0.00020  9.31667e-03 | 66  0.00130  9.93792e-03
 67  0.00310  1.06243e-02 | 68  0.00521  1.13766e-02 | 69  0.00763  1.21883e-02
 70  0.01037  1.30407e-02 | 71  0.01339  1.39133e-02 | 72  0.01664  1.48127e-02
 73  0.02000  1.57833e-02 | 74  0.02334  1.68399e-02 | 75  0.02648  1.78377e-02
 76  0.02918  1.85738e-02 | 77  0.03125  1.89483e-02 | 78  0.03258  1.89549e-02
 79  0.03313  1.87294e-02 | 80  0.03300  1.82585e-02 | 81  0.03227  1.77077e-02
 82  0.03101  1.71608e-02 | 83  0.02916  1.67235e-02 | 84  0.02664  1.62771e-02
 85  0.02341  1.55303e-02 | 86  0.01962  1.44174e-02 | 87  0.01568  1.32555e-02
 88  0.01209  1.23476e-02 | 89  0.00927  1.18201e-02 | 90  0.00737  1.17979e-02
 91  0.00617  1.23388e-02 | 92  0.00529  1.32869e-02 | 93  0.00459  1.41969e-02
 94  0.00453  1.45117e-02 | 95  0.00523  1.39509e-02 | 96  0.00555  1.18536e-02
 97  0.00726  7.32160e-03 | 98  0.00991  2.30891e-03 | 99  0.01398 -2.61540e-03
100  0.01421 -5.45483e-03 |101  0.01299 -1.20246e-02 |102  0.01129 -2.11017e-02
103  0.00323 -3.21213e-02 |104  0.00402 -5.09139e-02 |105  0.02330 -7.78122e-02
106  0.02159 -1.00669e-01 |107 -0.00259 -1.06977e-01 |108  0.01552 -1.35006e-01
109  0.08324 -2.71106e-01 |110  0.02851 -1.56286e-01 |111 -0.01457 -1.37883e-01
112  0.00392 -1.88254e-01 |113  0.01938 -2.16940e-01 |114  0.03883 -2.20315e-01
115  0.00376 -1.41493e-01 |116 -0.06166 -7.45941e-02 |117 -0.07817 -7.01505e-02
118 -0.07651 -4.70150e-02 |119 -0.03475 -1.10073e-01 |120  0.07126 -2.78597e-01
121  0.02464 -1.23493e-02 |122  0.01509  1.13757e-01 |123 -0.02663  1.22345e-01
124 -0.06611  1.13281e-01 |125 -0.00554  2.03094e-01 |126  0.00625  2.24405e-01
127 -0.02645  1.28434e-01 |128  0.02867  1.35320e-01 |129  0.07404  1.92793e-01
130  0.01009  2.46124e-02 |131  0.08341  8.39185e-02 |132  0.00595 -2.08133e-03
133  0.13336 -5.80742e-02 |134 -0.00483 -3.56729e-02 |135 -0.04621 -7.68661e-03
136 -0.05689 -2.60034e-02 |137 -0.02210 -8.59153e-03 |138  0.09470 -2.68673e-02
139  0.03171 -2.28188e-02 |140  0.01688 -1.92037e-03 |141 -0.02847 -1.36617e-02
142 -0.01774 -1.80375e-02 |143 -0.00557  7.33270e-03 |144 -0.00040  1.86593e-04
145  0.27388 -1.68557e+00 |146  0.18457  1.04087e+00 |147  0.04673  8.89091e-01
148  0.29680 -4.52908e-01 |149  0.01455  3.71648e-01 |150 -0.11335 -1.18299e+00
151 -0.47590  5.18061e-03 |152  0.31395  2.81537e-03 |153  0.04882 -1.46986e-02
154 -0.23507 -3.81721e-02 |155  0.18325 -6.74116e-01 |156  0.26024  1.48789e+00
157  0.17940  5.36838e-02 |158  0.21622  4.57874e-03 |159  0.00552  6.28096e-02
160 -0.10105  4.75808e-01 |161  0.10501 -1.68269e-02 |162  0.29726  7.11893e-02
163  0.16965  2.60987e-02 |164  0.24655  1.28490e-01 |165 -0.35173 -2.65670e-01
166  0.24285  2.94973e-01 |167  0.05279 -8.84536e-01 |168 -0.18773 -4.27862e+00
169  0.20090 -1.64055e-01 |170  0.31638  1.15021e-01 |171  0.07780 -1.16644e+00
172 -0.53183  2.71044e-05 |173 -0.38062 -1.21560e-01 |174  0.23609  3.84559e-01
175  0.07813 -6.53938e-02 |176 -0.12193 -1.80760e-02 |177  0.05069  1.13479e-01
178  0.11960 -9.52366e-01 |179  0.32136 -1.86480e-01 |180  0.27262  1.49611e+00
181  0.00555  6.50184e-02 |182  0.00750 -6.53501e-01 |183 -0.15011 -1.37430e-01
184 -0.12499 -1.62060e+00 |185  0.01312 -1.01748e-02 |186  0.39280 -2.35894e-02
187  0.01828  1.52734e-02 |188 -0.15377 -2.75909e-02 |189  0.09916 -4.74240e-01
190  0.16369 -8.28703e+00 |191  0.21864 -1.00866e+00 |192  0.25752  1.20073e+01
193  0.02402 -2.57898e+00 |194 -0.00819 -3.06537e-01 |195 -0.17548 -2.27661e+00
196 -0.11316  3.46067e-01 |197 -0.55424  2.48529e-01 |198  0.17113 -1.56356e-02
199  0.09529  3.26050e+00 |200 -0.25308  9.72187e-01 |
200 variables; iteration 40; function evaluation 44; phase 4
Function value 7.2870738e+03; maximum gradient component mag 1.2769e+01
Var    Value     Gradient |Var    Value     Gradient |Var    Value     Gradient
  1 -0.42192  1.66489e+00 |  2  0.36961  1.91572e+00 |  3 -0.13038 -2.18516e+00
  4 -0.00764  1.16418e+00 |  5 -0.70280  1.97242e-01 |  6 -0.60667  5.16900e+00
  7  0.37630 -5.27604e+00 |  8 -0.18640 -6.86728e+00 |  9  0.03467 -6.39842e+00
 10 -0.60619 -3.98428e-01 | 11 -0.62460 -1.58926e+00 | 12 -0.10381 -5.62202e+00
 13 -0.01002 -9.52539e-03 | 14 -0.01024 -9.95149e-03 | 15 -0.01046 -1.04006e-02
 16 -0.01067 -1.08667e-02 | 17 -0.01088 -1.13525e-02 | 18 -0.01108 -1.18636e-02
 19 -0.01128 -1.23918e-02 | 20 -0.01147 -1.29345e-02 | 21 -0.01164 -1.34978e-02
 22 -0.01181 -1.40737e-02 | 23 -0.01196 -1.46546e-02 | 24 -0.01211 -1.52507e-02
 25 -0.01223 -1.58506e-02 | 26 -0.01234 -1.64544e-02 | 27 -0.01243 -1.70589e-02
 28 -0.01250 -1.76655e-02 | 29 -0.01255 -1.82606e-02 | 30 -0.01258 -1.88402e-02
 31 -0.01258 -1.93933e-02 | 32 -0.01255 -1.99098e-02 | 33 -0.01250 -2.03877e-02
 34 -0.01243 -2.08205e-02 | 35 -0.01232 -2.11985e-02 | 36 -0.01217 -2.15276e-02
 37 -0.01200 -2.17951e-02 | 38 -0.01178 -2.19968e-02 | 39 -0.01153 -2.21180e-02
 40 -0.01124 -2.21306e-02 | 41 -0.01091 -2.20375e-02 | 42 -0.01054 -2.18070e-02
 43 -0.01014 -2.14268e-02 | 44 -0.00971 -2.08733e-02 | 45 -0.00926 -2.01179e-02
 46 -0.00878 -1.91349e-02 | 47 -0.00830 -1.78863e-02 | 48 -0.00782 -1.63446e-02
 49 -0.00736 -1.44856e-02 | 50 -0.00692 -1.23094e-02 | 51 -0.00651 -9.83220e-03
 52 -0.00614 -7.06534e-03 | 53 -0.00583 -4.02442e-03 | 54 -0.00555 -7.01956e-04
 55 -0.00532  2.93387e-03 | 56 -0.00511  6.90105e-03 | 57 -0.00489  1.11861e-02
 58 -0.00466  1.57796e-02 | 59 -0.00437  2.06570e-02 | 60 -0.00401  2.57672e-02
 61 -0.00354  3.10501e-02 | 62 -0.00292  3.64512e-02 | 63 -0.00212  4.18743e-02
 64 -0.00111  4.72289e-02 | 65  0.00014  5.23941e-02 | 66  0.00166  5.73253e-02
 67  0.00348  6.19620e-02 | 68  0.00562  6.63117e-02 | 69  0.00807  7.04802e-02
 70  0.01085  7.45704e-02 | 71  0.01391  7.85636e-02 | 72  0.01720  8.20787e-02
 73  0.02061  8.44916e-02 | 74  0.02400  8.54673e-02 | 75  0.02719  8.55584e-02
 76  0.02996  8.53393e-02 | 77  0.03212  8.47303e-02 | 78  0.03354  8.33077e-02
 79  0.03419  8.00918e-02 | 80  0.03415  7.51308e-02 | 81  0.03351  6.75229e-02
 82  0.03232  5.67930e-02 | 83  0.03053  4.22672e-02 | 84  0.02805  2.45689e-02
 85  0.02485  5.71120e-03 | 86  0.02111 -1.29302e-02 | 87  0.01720 -3.21159e-02
 88  0.01365 -5.29551e-02 | 89  0.01088 -7.54447e-02 | 90  0.00903 -9.97533e-02
 91  0.00788 -1.26586e-01 | 92  0.00703 -1.56537e-01 | 93  0.00633 -1.89837e-01
 94  0.00625 -2.26347e-01 | 95  0.00688 -2.65467e-01 | 96  0.00704 -3.05813e-01
 97  0.00860 -3.45631e-01 | 98  0.01106 -3.87424e-01 | 99  0.01497 -4.30932e-01
100  0.01500 -4.59041e-01 |101  0.01360 -4.75446e-01 |102  0.01167 -4.84362e-01
103  0.00330 -4.62246e-01 |104  0.00390 -4.58666e-01 |105  0.02288 -4.68760e-01
106  0.02097 -3.27223e-01 |107 -0.00288 -1.14267e-01 |108  0.01456 -1.40080e-01
109  0.08203  2.50068e-01 |110  0.02717  2.36762e-01 |111 -0.01543  2.68485e-01
112  0.00227  8.39076e-02 |113  0.01771  2.42664e-02 |114  0.03663 -2.24876e-01
115  0.00150 -3.09538e-01 |116 -0.06333 -9.72055e-02 |117 -0.08011 -1.80105e-01
118 -0.07856 -1.22264e-01 |119 -0.03635  7.24909e-02 |120  0.06882  1.60080e-01
121  0.02234  9.42223e-02 |122  0.01251  9.28112e-02 |123 -0.02899  4.26144e-02
124 -0.06793  9.26600e-02 |125 -0.00824 -6.97743e-02 |126  0.00362  2.68749e-02
127 -0.02858 -1.20448e-02 |128  0.02670  2.02034e-01 |129  0.07140  7.31735e-02
130  0.00910  2.23346e-01 |131  0.08158  1.21489e-01 |132  0.00509  6.58009e-02
133  0.13146 -4.94012e-01 |134 -0.00528  2.24632e-01 |135 -0.04629  1.82784e-01
136 -0.05699  1.14156e-01 |137 -0.02208  1.06303e-01 |138  0.09430  7.60319e-02
139  0.03152  7.23520e-02 |140  0.01668  6.54455e-02 |141 -0.02848  3.56372e-02
142 -0.01789 -3.23935e-03 |143 -0.00530  6.23654e-02 |144 -0.00039 -1.23663e-04
145  0.29345 -1.80365e+00 |146  0.20262  9.16761e-01 |147  0.04783 -6.85938e-01
148  0.29688  9.86049e-01 |149  0.01319 -1.91023e+00 |150 -0.11267 -1.90314e+00
151 -0.47658 -1.40341e-02 |152  0.31296 -2.32480e-02 |153  0.04909  1.20004e-01
154 -0.23405  1.84676e-01 |155  0.18473 -1.68621e+00 |156  0.26046  3.83365e+00
157  0.16402  1.35462e-01 |158  0.21466  1.57025e-01 |159 -0.01355  3.24110e-01
160 -0.21801  2.38483e-01 |161  0.10963  1.98563e+00 |162  0.29846 -1.45616e+00
163  0.16993 -1.64604e+00 |164  0.24642  1.75097e+00 |165 -0.35253 -6.83626e-01
166  0.24283  1.52768e+00 |167  0.05284 -5.85321e-01 |168 -0.18794 -7.89192e+00
169  0.19938  2.16065e-01 |170  0.31659  1.87259e+00 |171  0.07853  6.28688e+00
172 -0.53186  7.06589e-04 |173 -0.38352 -9.32461e-02 |174  0.23477 -6.24572e-01
175  0.07814 -3.00110e-01 |176 -0.12139 -1.58653e+00 |177  0.05230 -3.86301e-01
178  0.11932 -1.67628e+00 |179  0.32172 -2.42193e-01 |180  0.27213 -1.16630e-01
181  0.00369 -4.83394e-01 |182  0.00785 -7.98143e-01 |183 -0.14812 -2.52241e-01
184 -0.12461 -2.06333e+00 |185  0.01451 -2.15684e-01 |186  0.39313  4.57248e-02
187  0.01731 -8.43745e-01 |188 -0.15363 -1.00724e+00 |189  0.09954 -3.88649e+00
190  0.16427 -9.57187e+00 |191  0.21886  2.04415e+00 |192  0.25755  1.27686e+01
193  0.02396 -4.08844e+00 |194 -0.00877 -1.66749e+00 |195 -0.17502 -3.45598e+00
196 -0.11281 -2.73043e+00 |197 -0.55206  1.51002e-01 |198  0.17177 -6.36736e-02
199  0.09401  1.04786e-01 |200 -0.25256  2.13153e-01 |
200 variables; iteration 60; function evaluation 66; phase 4
Function value 7.2870502e+03; maximum gradient component mag 8.4971e+00
Var    Value     Gradient |Var    Value     Gradient |Var    Value     Gradient
  1 -0.42184  2.81206e+00 |  2  0.36962  2.04056e+00 |  3 -0.13039  1.26392e-01
  4 -0.00771  1.87378e+00 |  5 -0.70274  2.52207e-01 |  6 -0.60670  2.73998e+00
  7  0.37620 -9.13722e-01 |  8 -0.18652 -8.39927e-01 |  9  0.03498 -2.00774e+00
 10 -0.60717 -6.01314e-01 | 11 -0.62449 -7.35299e-01 | 12 -0.10656 -6.58345e+00
 13 -0.00992  1.28739e-02 | 14 -0.01014  1.33591e-02 | 15 -0.01035  1.38685e-02
 16 -0.01056  1.43991e-02 | 17 -0.01076  1.49482e-02 | 18 -0.01096  1.55220e-02
 19 -0.01115  1.61157e-02 | 20 -0.01134  1.67255e-02 | 21 -0.01151  1.73531e-02
 22 -0.01167  1.79903e-02 | 23 -0.01182  1.86276e-02 | 24 -0.01196  1.92681e-02
 25 -0.01208  1.99010e-02 | 26 -0.01218  2.05257e-02 | 27 -0.01227  2.11415e-02
 28 -0.01233  2.17502e-02 | 29 -0.01238  2.23386e-02 | 30 -0.01240  2.28965e-02
 31 -0.01240  2.34050e-02 | 32 -0.01237  2.38515e-02 | 33 -0.01231  2.42312e-02
 34 -0.01223  2.45398e-02 | 35 -0.01212  2.47731e-02 | 36 -0.01198  2.49384e-02
 37 -0.01180  2.50276e-02 | 38 -0.01158  2.50319e-02 | 39 -0.01133  2.49327e-02
 40 -0.01103  2.47153e-02 | 41 -0.01070  2.43476e-02 | 42 -0.01034  2.38151e-02
 43 -0.00994  2.31138e-02 | 44 -0.00951  2.22350e-02 | 45 -0.00906  2.11730e-02
 46 -0.00859  1.99262e-02 | 47 -0.00812  1.84861e-02 | 48 -0.00765  1.68539e-02
 49 -0.00719  1.50255e-02 | 50 -0.00676  1.29899e-02 | 51 -0.00636  1.07202e-02
 52 -0.00600  8.17574e-03 | 53 -0.00570  5.31678e-03 | 54 -0.00544  2.13152e-03
 55 -0.00522 -1.35654e-03 | 56 -0.00503 -5.10953e-03 | 57 -0.00483 -9.09248e-03
 58 -0.00462 -1.32634e-02 | 59 -0.00435 -1.75852e-02 | 60 -0.00400 -2.20082e-02
 61 -0.00355 -2.64873e-02 | 62 -0.00294 -3.09586e-02 | 63 -0.00216 -3.53833e-02
 64 -0.00116 -3.97552e-02 | 65  0.00008 -4.41058e-02 | 66  0.00160 -4.86002e-02
 67  0.00342 -5.34002e-02 | 68  0.00555 -5.86679e-02 | 69  0.00801 -6.43798e-02
 70  0.01079 -7.01507e-02 | 71  0.01386 -7.55816e-02 | 72  0.01716 -8.15175e-02
 73  0.02058 -9.08189e-02 | 74  0.02396 -1.05616e-01 | 75  0.02713 -1.21993e-01
 76  0.02990 -1.34220e-01 | 77  0.03209 -1.40844e-01 | 78  0.03356 -1.42940e-01
 79  0.03427 -1.44607e-01 | 80  0.03429 -1.44636e-01 | 81  0.03370 -1.47116e-01
 82  0.03255 -1.54343e-01 | 83  0.03075 -1.70069e-01 | 84  0.02824 -1.90933e-01
 85  0.02503 -2.06038e-01 | 86  0.02132 -2.10088e-01 | 87  0.01745 -2.11524e-01
 88  0.01391 -2.17149e-01 | 89  0.01116 -2.25373e-01 | 90  0.00933 -2.34507e-01
 91  0.00820 -2.44592e-01 | 92  0.00737 -2.55373e-01 | 93  0.00670 -2.65530e-01
 94  0.00666 -2.71848e-01 | 95  0.00735 -2.74696e-01 | 96  0.00753 -2.83578e-01
 97  0.00915 -2.80089e-01 | 98  0.01165 -2.83297e-01 | 99  0.01559 -2.87923e-01
100  0.01546 -3.18037e-01 |101  0.01390 -3.42722e-01 |102  0.01182 -3.58920e-01
103  0.00349 -3.13077e-01 |104  0.00427 -2.59027e-01 |105  0.02304 -2.90938e-01
106  0.02094 -2.31953e-01 |107 -0.00320 -1.58489e-01 |108  0.01329 -3.52872e-01
109  0.08329  5.27140e-01 |110  0.02501 -2.60331e-01 |111 -0.01595  1.88110e-01
112  0.00254  4.25114e-01 |113  0.01774  5.03554e-01 |114  0.03648  4.48654e-01
115  0.00154  3.51359e-01 |116 -0.06347  2.82642e-01 |117 -0.07973  3.19206e-01
118 -0.07923 -1.73594e-01 |119 -0.03706 -1.15289e-02 |120  0.06845  5.96268e-01
121  0.02194  4.06683e-01 |122  0.01177  1.54908e-01 |123 -0.02890  3.85975e-01
124 -0.06836  1.13726e-01 |125 -0.00883 -5.94151e-03 |126  0.00280 -1.87867e-02
127 -0.02875  9.89376e-02 |128  0.02653  2.35105e-01 |129  0.06995 -2.94310e-01
130  0.00910  1.45800e-01 |131  0.08031 -2.49972e-01 |132  0.00464 -3.93998e-03
133  0.13102 -3.19511e-01 |134 -0.00657 -2.49740e-01 |135 -0.04683  5.51418e-02
136 -0.05762 -6.11449e-02 |137 -0.02291 -1.31787e-01 |138  0.09384  1.20303e-02
139  0.03098 -2.38389e-02 |140  0.01569 -2.41280e-01 |141 -0.02878 -2.66080e-02
142 -0.01769  7.31082e-02 |143 -0.00510  1.14083e-01 |144 -0.00037  4.01871e-03
145  0.29795 -8.11222e-01 |146  0.20549  6.26841e-01 |147  0.04753 -1.61191e+00
148  0.29678  1.78316e+00 |149  0.01385 -1.23021e+00 |150 -0.11267 -1.90595e+00
151 -0.47680 -3.19025e-02 |152  0.31366  5.69667e-02 |153  0.04923  2.32742e-01
154 -0.23392  2.17099e-01 |155  0.18495 -1.36895e+00 |156  0.26046  3.04961e+00
157  0.14654 -1.87487e-01 |158  0.16134  1.68737e-01 |159 -0.06852  7.53274e-02
160 -0.26477  1.61900e-01 |161  0.10831  6.01456e-01 |162  0.29795 -1.05084e-01
163  0.17119 -7.20355e-01 |164  0.24704  1.67556e+00 |165 -0.35288 -5.28363e-01
166  0.24252  8.96123e-01 |167  0.05277 -6.07034e-01 |168 -0.18799 -6.44606e+00
169  0.19972 -5.07353e-02 |170  0.31629  3.96113e-01 |171  0.07835  2.04607e+00
172 -0.53191  3.47967e-04 |173 -0.38461 -1.49290e-01 |174  0.23445 -5.06931e-01
175  0.07834  2.36018e-02 |176 -0.12126 -1.07897e+00 |177  0.05348 -4.26506e-02
178  0.11984 -1.24432e+00 |179  0.32221  4.46353e-01 |180  0.27238  2.64487e-01
181  0.00299 -1.56544e-01 |182  0.00751 -6.66763e-01 |183 -0.14812 -1.54702e+00
184 -0.12437 -1.44538e+00 |185  0.01575  1.69837e-01 |186  0.39390  2.71671e-01
187  0.01628 -6.29675e-01 |188 -0.15263 -1.40108e-02 |189  0.09966 -4.35137e+00
190  0.16456 -6.54525e+00 |191  0.21891  2.53234e+00 |192  0.25754  8.49706e+00
193  0.02392 -4.09020e+00 |194 -0.00907 -1.66964e+00 |195 -0.17480 -2.69770e+00
196 -0.11272 -3.15127e+00 |197 -0.55067  1.20238e-01 |198  0.17269  1.21021e-01
199  0.09371 -6.76824e-01 |200 -0.25160  7.09761e-02 |
200 variables; iteration 80; function evaluation 86; phase 4
Function value 7.2870175e+03; maximum gradient component mag 6.2633e+00
Var    Value     Gradient |Var    Value     Gradient |Var    Value     Gradient
  1 -0.42195  9.50595e-01 |  2  0.36973 -9.77005e-02 |  3 -0.13012  2.43952e+00
  4 -0.00807  4.99487e-01 |  5 -0.70267 -2.94551e-01 |  6 -0.60687 -2.54611e+00
  7  0.37615  4.57101e+00 |  8 -0.18653  6.26334e+00 |  9  0.03530  5.50892e+00
 10 -0.60601  5.43171e-01 | 11 -0.62455  8.65144e-01 | 12 -0.10292 -6.97126e-01
 13 -0.01007 -1.73021e-02 | 14 -0.01029 -1.78365e-02 | 15 -0.01051 -1.83875e-02
 16 -0.01072 -1.89564e-02 | 17 -0.01093 -1.95457e-02 | 18 -0.01113 -2.01542e-02
 19 -0.01133 -2.07835e-02 | 20 -0.01152 -2.14354e-02 | 21 -0.01170 -2.21106e-02
 22 -0.01186 -2.28124e-02 | 23 -0.01202 -2.35442e-02 | 24 -0.01216 -2.43072e-02
 25 -0.01229 -2.51054e-02 | 26 -0.01240 -2.59405e-02 | 27 -0.01249 -2.68133e-02
 28 -0.01256 -2.77229e-02 | 29 -0.01261 -2.86714e-02 | 30 -0.01264 -2.96607e-02
 31 -0.01264 -3.06973e-02 | 32 -0.01262 -3.17867e-02 | 33 -0.01257 -3.29328e-02
 34 -0.01249 -3.41388e-02 | 35 -0.01238 -3.54064e-02 | 36 -0.01224 -3.67319e-02
 37 -0.01207 -3.81126e-02 | 38 -0.01186 -3.95441e-02 | 39 -0.01161 -4.10229e-02
 40 -0.01132 -4.25385e-02 | 41 -0.01099 -4.41016e-02 | 42 -0.01063 -4.57058e-02
 43 -0.01023 -4.73457e-02 | 44 -0.00980 -4.90152e-02 | 45 -0.00935 -5.07034e-02
 46 -0.00889 -5.23966e-02 | 47 -0.00841 -5.40843e-02 | 48 -0.00794 -5.57532e-02
 49 -0.00748 -5.73937e-02 | 50 -0.00704 -5.89970e-02 | 51 -0.00664 -6.05496e-02
 52 -0.00628 -6.20269e-02 | 53 -0.00597 -6.34049e-02 | 54 -0.00571 -6.46544e-02
 55 -0.00548 -6.57475e-02 | 56 -0.00527 -6.66703e-02 | 57 -0.00507 -6.74164e-02
 58 -0.00484 -6.79660e-02 | 59 -0.00457 -6.83149e-02 | 60 -0.00421 -6.84538e-02
 61 -0.00374 -6.83865e-02 | 62 -0.00313 -6.81025e-02 | 63 -0.00234 -6.76165e-02
 64 -0.00134 -6.69608e-02 | 65 -0.00009 -6.61608e-02 | 66  0.00143 -6.53291e-02
 67  0.00325 -6.44911e-02 | 68  0.00538 -6.36569e-02 | 69  0.00784 -6.28115e-02
 70  0.01061 -6.19759e-02 | 71  0.01367 -6.13722e-02 | 72  0.01695 -6.11224e-02
 73  0.02036 -6.01950e-02 | 74  0.02377 -5.66833e-02 | 75  0.02697 -5.14985e-02
 76  0.02975 -4.76677e-02 | 77  0.03190 -4.58225e-02 | 78  0.03329 -4.48127e-02
 79  0.03392 -4.26132e-02 | 80  0.03385 -4.01299e-02 | 81  0.03320 -3.60144e-02
 82  0.03202 -2.92467e-02 | 83  0.03027 -1.75770e-02 | 84  0.02785 -2.24033e-03
 85  0.02470  1.08085e-02 | 86  0.02096  1.88630e-02 | 87  0.01705  2.64597e-02
 88  0.01351  3.54441e-02 | 89  0.01074  4.47461e-02 | 90  0.00890  5.44495e-02
 91  0.00776  6.49448e-02 | 92  0.00692  7.61238e-02 | 93  0.00625  8.75581e-02
 94  0.00620  9.86475e-02 | 95  0.00688  1.09617e-01 | 96  0.00712  1.23422e-01
 97  0.00873  1.34782e-01 | 98  0.01125  1.48230e-01 | 99  0.01519  1.61581e-01
100  0.01534  1.86642e-01 |101  0.01402  2.08019e-01 |102  0.01218  2.21225e-01
103  0.00378  1.98966e-01 |104  0.00433  2.04242e-01 |105  0.02340  2.42152e-01
106  0.02125  1.97795e-01 |107 -0.00303  1.50628e-01 |108  0.01571  3.04701e-01
