
Initial statistics: 136 variables; iteration 0; function evaluation 0; phase 1
Function value 6.8696781e+03; maximum gradient component mag -2.5468e+01
109  0.08124  5.29913e-01 |110  0.01787  7.34716e-01 |111 -0.02058  4.46739e-01
112  0.00025  4.05992e-01 |113  0.01973  1.04339e+00 |114  0.03095  1.89760e+00
115 -0.01508  2.08103e+00 |116 -0.07800  7.59652e-01 |117 -0.08936  1.36015e+00
118 -0.08539  7.45995e-01 |119 -0.03909 -1.56222e-01 |120  0.06139  2.09745e+00
121  0.01543  2.67136e+00 |122  0.00752  1.57962e+00 |123 -0.02899  1.36751e+00
124 -0.06669 -1.25147e+00 |125 -0.00263 -7.46364e-01 |126 -0.00102 -7.43126e-01
127 -0.02294 -6.87025e-02 |128  0.03896 -4.38825e-01 |129  0.07774 -1.86326e+00
130  0.03195  5.34007e-01 |131  0.08501 -1.84368e-01 |132  0.00791  4.97736e-01
133  0.13621  4.71222e-02 |134 -0.00099 -9.90858e-01 |135 -0.04379 -1.19049e+00
136 -0.05421 -1.96205e-01 |137 -0.01941  1.06950e-01 |138  0.09015  5.55856e-02
139  0.03437  3.65513e-01 |140  0.01714 -1.60140e-01 |141 -0.02442  2.82406e-01
142 -0.01675  1.54105e-01 |143 -0.00274 -8.58131e-02 |144 -0.00038  1.17511e-03
