
Initial statistics: 136 variables; iteration 0; function evaluation 0; phase 1
Function value 7.3096801e+03; maximum gradient component mag -2.6498e+02
 52 -0.00622  6.51629e-03 | 53 -0.00586  1.62504e-02 | 54 -0.00555  2.60130e-02
 55 -0.00528  3.55864e-02 | 56 -0.00503  4.47095e-02 | 57 -0.00479  5.30697e-02
 58 -0.00453  6.02884e-02 | 59 -0.00423  6.59814e-02 | 60 -0.00386  6.97958e-02
 61 -0.00339  7.15571e-02 | 62 -0.00279  7.14117e-02 | 63 -0.00202  7.00431e-02
 64 -0.00104  6.86719e-02 | 65  0.00018  6.85969e-02 | 66  0.00168  7.03802e-02
 67  0.00347  7.31546e-02 | 68  0.00558  7.64811e-02 | 69  0.00802  8.33153e-02
 70  0.01079  9.23438e-02 | 71  0.01371  7.47447e-02 | 72  0.01659  5.85015e-04
 73  0.01967 -5.19539e-02 | 74  0.02319 -7.51496e-03 | 75  0.02690  1.11582e-01
 76  0.03023  2.35516e-01 | 77  0.03198  1.75867e-01 | 78  0.03364  2.38031e-01
 79  0.03374  1.57891e-01 | 80  0.03202 -1.30788e-01 | 81  0.03081 -2.19954e-01
 82  0.03059 -2.91572e-02 | 83  0.02995  1.94219e-01 | 84  0.02770  2.47322e-01
 85  0.02388  1.28882e-01 | 86  0.01954  8.16424e-03 | 87  0.01546 -3.05003e-02
 88  0.01195 -2.61864e-02 | 89  0.00940  2.07123e-02 | 90  0.00753  1.47499e-02
 91  0.00625 -2.31756e-02 | 92  0.00526 -7.41345e-02 | 93  0.00445 -1.33973e-01
 94  0.00426 -2.05589e-01 | 95  0.00479 -2.93265e-01 | 96  0.00488 -3.99351e-01
 97  0.00632 -5.18134e-01 | 98  0.00861 -6.39285e-01 | 99  0.01254 -6.86841e-01
100  0.01241 -7.66851e-01 |101  0.01121 -7.35608e-01 |102  0.00994 -5.79577e-01
103  0.00258 -3.26850e-01 |104  0.00424  9.58438e-03 |105  0.02363  1.07117e-01
106  0.02096 -1.62940e-01 |107 -0.00352 -3.27262e-01 |108  0.01531 -1.41871e-01
109  0.08473  2.66355e-01 |110  0.02871 -2.88881e-01 |111 -0.01457 -3.75229e-01
112  0.00506 -1.48529e-01 |113  0.02090  1.32975e-01 |114  0.04207  6.53932e-01
115  0.00781  9.89701e-01 |116 -0.05779  8.35055e-01 |117 -0.07707  6.28257e-01
118 -0.08091  8.70601e-01 |119 -0.04628  4.16515e-01 |120  0.06556  1.28935e+00
121  0.03164  7.79428e-01 |122  0.01552  2.46099e-01 |123 -0.02825  5.08906e-01
124 -0.06585 -1.45232e-01 |125  0.00236  5.22461e-02 |126 -0.00185 -4.09151e-01
127 -0.00728  6.90141e-03 |128  0.02729  2.48077e-01 |129  0.08519  5.43452e-01
130  0.01380  5.38436e-01 |131  0.09419  8.09144e-01 |132  0.01445  1.96358e-01
133  0.13808 -6.86093e-01 |134 -0.00449  8.48620e-03 |135 -0.03551  4.15094e-02
136 -0.04845 -1.13085e-01 |137 -0.01168  1.96814e-01 |138  0.07990 -4.71579e-01
139  0.00987 -1.26997e-03 |140  0.00025 -1.17491e-01 |141 -0.03591  2.43631e-01
142 -0.01973  1.64756e-01 |143 -0.00749 -1.03857e-01 |144  0.00000 -1.35772e-10
145  0.26774  4.58021e-01 |146  0.18024  9.47192e-01 |

Initial statistics: 176 variables; iteration 0; function evaluation 0; phase 3
Function value 7.2676509e+03; maximum gradient component mag 2.0270e+01
Var    Value     Gradient |Var    Value     Gradient |Var    Value     Gradient
  1 -0.42459  4.31868e-01 |  2  0.37184  4.92465e+00 |  3 -0.12551 -1.20600e+00
  4 -0.01452  2.08601e+00 |  5 -0.70496  1.13546e-02 |  6 -0.60462  2.50547e+00
  7  0.37771  7.73068e+00 |  8 -0.18453  6.61447e+00 |  9  0.03145  5.99815e+00
 10 -0.60171 -6.28084e-01 | 11 -0.62485  1.55083e+00 | 12 -0.08683  7.70011e-01
 13 -0.01035 -3.45011e-02 | 14 -0.01058 -3.60835e-02 | 15 -0.01080 -3.78260e-02
 16 -0.01102 -3.97344e-02 | 17 -0.01124 -4.18106e-02 | 18 -0.01146 -4.40519e-02
 19 -0.01166 -4.64504e-02 | 20 -0.01186 -4.89924e-02 | 21 -0.01205 -5.16576e-02
 22 -0.01222 -5.44198e-02 | 23 -0.01239 -5.72470e-02 | 24 -0.01254 -6.01015e-02
 25 -0.01267 -6.29417e-02 | 26 -0.01279 -6.57229e-02 | 27 -0.01289 -6.83971e-02
 28 -0.01297 -7.09106e-02 | 29 -0.01303 -7.32029e-02 | 30 -0.01306 -7.52080e-02
 31 -0.01306 -7.68628e-02 | 32 -0.01304 -7.81094e-02 | 33 -0.01299 -7.88987e-02
 34 -0.01291 -7.91931e-02 | 35 -0.01280 -7.89688e-02 | 36 -0.01265 -7.82153e-02
 37 -0.01246 -7.69340e-02 | 38 -0.01224 -7.51351e-02 | 39 -0.01197 -7.28318e-02
 40 -0.01166 -7.00380e-02 | 41 -0.01131 -6.67646e-02 | 42 -0.01093 -6.30129e-02
 43 -0.01050 -5.87725e-02 | 44 -0.01005 -5.40143e-02 | 45 -0.00957 -4.86907e-02
 46 -0.00907 -4.27439e-02 | 47 -0.00856 -3.61218e-02 | 48 -0.00805 -2.87984e-02
 49 -0.00755 -2.07886e-02 | 50 -0.00707 -1.21552e-02 | 51 -0.00662 -3.00598e-03
 52 -0.00622  6.51629e-03 | 53 -0.00586  1.62504e-02 | 54 -0.00555  2.60130e-02
 55 -0.00528  3.55864e-02 | 56 -0.00503  4.47095e-02 | 57 -0.00479  5.30697e-02
 58 -0.00453  6.02884e-02 | 59 -0.00423  6.59814e-02 | 60 -0.00386  6.97958e-02
 61 -0.00339  7.15571e-02 | 62 -0.00279  7.14117e-02 | 63 -0.00202  7.00431e-02
 64 -0.00104  6.86719e-02 | 65  0.00018  6.85969e-02 | 66  0.00168  7.03802e-02
 67  0.00347  7.31546e-02 | 68  0.00558  7.64811e-02 | 69  0.00802  8.33153e-02
 70  0.01079  9.23438e-02 | 71  0.01371  7.47447e-02 | 72  0.01659  5.85015e-04
 73  0.01967 -5.19539e-02 | 74  0.02319 -7.51496e-03 | 75  0.02690  1.11582e-01
 76  0.03023  2.35516e-01 | 77  0.03198  1.75867e-01 | 78  0.03364  2.38031e-01
 79  0.03374  1.57891e-01 | 80  0.03202 -1.30788e-01 | 81  0.03081 -2.19954e-01
 82  0.03059 -2.91572e-02 | 83  0.02995  1.94219e-01 | 84  0.02770  2.47322e-01
 85  0.02388  1.28882e-01 | 86  0.01954  8.16424e-03 | 87  0.01546 -3.05003e-02
 88  0.01195 -2.61864e-02 | 89  0.00940  2.07123e-02 | 90  0.00753  1.47499e-02
 91  0.00625 -2.31756e-02 | 92  0.00526 -7.41345e-02 | 93  0.00445 -1.33973e-01
 94  0.00426 -2.05589e-01 | 95  0.00479 -2.93265e-01 | 96  0.00488 -3.99351e-01
 97  0.00632 -5.18134e-01 | 98  0.00861 -6.39285e-01 | 99  0.01254 -6.86841e-01
100  0.01241 -7.66851e-01 |101  0.01121 -7.35608e-01 |102  0.00994 -5.79577e-01
103  0.00258 -3.26850e-01 |104  0.00424  9.58438e-03 |105  0.02363  1.07117e-01
106  0.02096 -1.62940e-01 |107 -0.00352 -3.27262e-01 |108  0.01531 -1.41871e-01
109  0.08473  2.66355e-01 |110  0.02871 -2.88881e-01 |111 -0.01457 -3.75229e-01
112  0.00506 -1.48529e-01 |113  0.02090  1.32975e-01 |114  0.04207  6.53932e-01
115  0.00781  9.89701e-01 |116 -0.05779  8.35055e-01 |117 -0.07707  6.28257e-01
118 -0.08091  8.70601e-01 |119 -0.04628  4.16515e-01 |120  0.06556  1.28935e+00
121  0.03164  7.79428e-01 |122  0.01552  2.46099e-01 |123 -0.02825  5.08906e-01
124 -0.06585 -1.45232e-01 |125  0.00236  5.22461e-02 |126 -0.00185 -4.09151e-01
127 -0.00728  6.90141e-03 |128  0.02729  2.48077e-01 |129  0.08519  5.43452e-01
130  0.01380  5.38436e-01 |131  0.09419  8.09144e-01 |132  0.01445  1.96358e-01
133  0.13808 -6.86093e-01 |134 -0.00449  8.48620e-03 |135 -0.03551  4.15094e-02
136 -0.04845 -1.13085e-01 |137 -0.01168  1.96814e-01 |138  0.07990 -4.71579e-01
139  0.00987 -1.26997e-03 |140  0.00025 -1.17491e-01 |141 -0.03591  2.43631e-01
142 -0.01973  1.64756e-01 |143 -0.00749 -1.03857e-01 |144  0.00000 -1.35772e-10
145  0.26774  4.58021e-01 |146  0.18024  9.47192e-01 |147  0.04662 -6.59970e+00
148  0.29671  1.53093e+01 |149 -0.47544 -2.94395e-01 |150  0.31377  1.07192e-01
151  0.18255 -1.04226e+01 |152  0.25986  2.02702e+01 |153  0.17459  8.18374e-01
154  0.25418  1.02879e+00 |155  0.10351 -2.38010e+00 |156  0.29677  6.72418e+00
157  0.16893  6.12260e-01 |158  0.24623  2.06373e-01 |159 -0.35197  2.18377e-01
160  0.24281 -8.26231e-01 |161  0.20265 -7.12793e-01 |162  0.31675  2.35063e+00
163 -0.38040 -2.13792e-03 |164  0.23607  1.22150e-03 |165  0.05118 -2.14933e-02
166  0.11969  1.26806e+00 |167  0.32140  7.49751e-01 |168  0.27252 -1.75367e+00
169  0.01343  3.60045e-01 |170  0.39319  6.45717e-01 |171  0.09932  5.50476e+00
172  0.16368  7.95109e+00 |173  0.21870 -1.77098e-01 |174  0.25726  1.65069e+00
175 -0.55411  8.80493e-02 |176  0.17113  3.50364e-02 |

Intermediate statistics: 176 variables; iteration 20; function evaluation 23; phase 3
Function value 7.2676149e+03; maximum gradient component mag 1.1644e+01
Var    Value     Gradient |Var    Value     Gradient |Var    Value     Gradient
  1 -0.42446 -1.32197e+00 |  2  0.37211  6.73085e+00 |  3 -0.12556 -7.81488e+00
  4 -0.01499 -1.38085e+00 |  5 -0.70423 -6.12472e-01 |  6 -0.60480 -4.59097e+00
  7  0.37829  8.07594e+00 |  8 -0.18425  1.16444e+01 |  9  0.03032  7.13850e+00
 10 -0.59953  1.56835e-01 | 11 -0.62504  7.71815e-01 | 12 -0.08880  1.76552e+00
 13 -0.01032 -4.69144e-03 | 14 -0.01055 -4.88543e-03 | 15 -0.01077 -5.09479e-03
 16 -0.01099 -5.32009e-03 | 17 -0.01120 -5.56102e-03 | 18 -0.01141 -5.81803e-03
 19 -0.01161 -6.09093e-03 | 20 -0.01180 -6.37889e-03 | 21 -0.01198 -6.68074e-03
 22 -0.01215 -6.99488e-03 | 23 -0.01231 -7.31943e-03 | 24 -0.01245 -7.65232e-03
 25 -0.01258 -7.99155e-03 | 26 -0.01269 -8.33533e-03 | 27 -0.01279 -8.68199e-03
 28 -0.01286 -9.02940e-03 | 29 -0.01291 -9.37424e-03 | 30 -0.01294 -9.71231e-03
 31 -0.01294 -1.00392e-02 | 32 -0.01292 -1.03518e-02 | 33 -0.01287 -1.06483e-02
 34 -0.01279 -1.09278e-02 | 35 -0.01268 -1.11907e-02 | 36 -0.01254 -1.14378e-02
 37 -0.01236 -1.16697e-02 | 38 -0.01214 -1.18857e-02 | 39 -0.01188 -1.20840e-02
 40 -0.01159 -1.22639e-02 | 41 -0.01125 -1.24190e-02 | 42 -0.01088 -1.25471e-02
 43 -0.01047 -1.26450e-02 | 44 -0.01003 -1.27078e-02 | 45 -0.00957 -1.27287e-02
 46 -0.00909 -1.26986e-02 | 47 -0.00860 -1.26071e-02 | 48 -0.00812 -1.24450e-02
 49 -0.00764 -1.22054e-02 | 50 -0.00719 -1.18833e-02 | 51 -0.00678 -1.14741e-02
 52 -0.00640 -1.09710e-02 | 53 -0.00607 -1.03641e-02 | 54 -0.00579 -9.64655e-03
 55 -0.00555 -8.82069e-03 | 56 -0.00532 -7.89989e-03 | 57 -0.00510 -6.90425e-03
 58 -0.00486 -5.85704e-03 | 59 -0.00457 -4.78082e-03 | 60 -0.00420 -3.69770e-03
 61 -0.00373 -2.61916e-03 | 62 -0.00311 -1.53550e-03 | 63 -0.00232 -3.96452e-04
 64 -0.00132  8.94285e-04 | 65 -0.00008  2.44719e-03 | 66  0.00143  4.30933e-03
 67  0.00323  6.38677e-03 | 68  0.00535  8.61437e-03 | 69  0.00779  1.13200e-02
 70  0.01054  1.43747e-02 | 71  0.01355  1.37223e-02 | 72  0.01675  3.78151e-03
 73  0.02007 -4.82584e-03 | 74  0.02344  2.02434e-03 | 75  0.02669  2.39059e-02
 76  0.02952  4.91753e-02 | 77  0.03154  3.67145e-02 | 78  0.03294  4.92755e-02
 79  0.03339  2.94643e-02 | 80  0.03289 -3.73482e-02 | 81  0.03206 -5.94700e-02
 82  0.03101 -2.17246e-02 | 83  0.02939  1.97392e-02 | 84  0.02689  2.30809e-02
 85  0.02351 -6.75403e-03 | 86  0.01960 -3.42397e-02 | 87  0.01561 -4.66092e-02
 88  0.01199 -5.29012e-02 | 89  0.00917 -5.46745e-02 | 90  0.00722 -6.37025e-02
 91  0.00597 -7.61126e-02 | 92  0.00503 -8.89952e-02 | 93  0.00429 -1.01399e-01
 94  0.00421 -1.13364e-01 | 95  0.00487 -1.25766e-01 | 96  0.00517 -1.39135e-01
 97  0.00684 -1.51567e-01 | 98  0.00938 -1.62995e-01 | 99  0.01327 -1.64262e-01
100  0.01335 -1.70492e-01 |101  0.01203 -1.60569e-01 |102  0.01028 -1.38117e-01
103  0.00233 -1.02648e-01 |104  0.00313 -4.45899e-02 |105  0.02217  2.84557e-02
106  0.02075  5.61734e-02 |107 -0.00281  1.12087e-01 |108  0.01558  1.84877e-01
109  0.08295  4.59601e-01 |110  0.02905  1.45219e-01 |111 -0.01417  1.19729e-01
112  0.00467  1.30872e-01 |113  0.02024  1.70385e-01 |114  0.04138  2.93170e-01
115  0.00675  3.06181e-01 |116 -0.05875  2.37306e-01 |117 -0.07769  1.79990e-01
118 -0.08232  1.43622e-01 |119 -0.04644  1.60971e-01 |120  0.06468  8.63923e-02
121  0.03096 -1.25594e-01 |122  0.01530 -7.61088e-02 |123 -0.02944 -9.70054e-02
124 -0.06553  4.13214e-02 |125  0.00191 -1.01248e-01 |126 -0.00078 -1.05224e-01
127 -0.00730 -2.14107e-02 |128  0.02724  9.74630e-02 |129  0.08630  1.00303e-01
130  0.01354  2.82461e-01 |131  0.09581  3.33455e-01 |132  0.01554  1.04570e-01
133  0.14107  1.24911e-01 |134 -0.00366  1.18015e-01 |135 -0.03508  1.14902e-01
136 -0.04778  2.50171e-02 |137 -0.01206 -2.11548e-02 |138  0.08168 -9.52753e-02
139  0.01008  1.34214e-03 |140  0.00077  2.98606e-02 |141 -0.03669  3.97785e-02
142 -0.02032 -9.31336e-03 |143 -0.00714  7.07205e-02 |144  0.00000 -4.87639e-10
145  0.27070  4.01646e-01 |146  0.18251  8.50211e-01 |147  0.04672 -2.40702e+00
148  0.29605  6.62784e+00 |149 -0.47425 -5.27907e-02 |150  0.31336  2.30259e-02
151  0.18363 -5.37641e-01 |152  0.25914  1.13168e+00 |153  0.17415  4.64217e-01
154  0.25375  5.89855e-01 |155  0.10303 -2.55627e-01 |156  0.29584  6.39271e-01
157  0.16831  2.36273e-02 |158  0.24576  1.67901e-01 |159 -0.35152  2.80379e-01
160  0.24309 -3.92750e-01 |161  0.20282 -1.64893e-01 |162  0.31648  4.15970e-01
163 -0.38038 -2.13782e-03 |164  0.23606  1.22145e-03 |165  0.05093 -2.25253e-01
166  0.11965  3.60542e-01 |167  0.32124  5.46008e-01 |168  0.27260 -5.17477e-01
169  0.01304  2.02003e-01 |170  0.39205 -4.58930e-02 |171  0.09904 -4.40333e+00
172  0.16324  1.59223e+00 |173  0.21856  3.75342e+00 |174  0.25689  1.43917e+00
175 -0.55347  1.21170e-01 |176  0.17136  2.27311e-02 |
176 variables; iteration 40; function evaluation 45; phase 3
Function value 7.2676118e+03; maximum gradient component mag 9.7542e+00
Var    Value     Gradient |Var    Value     Gradient |Var    Value     Gradient
  1 -0.42442 -7.44375e-01 |  2  0.37216  5.81257e+00 |  3 -0.12544 -5.91231e+00
  4 -0.01523 -1.41116e+00 |  5 -0.70430 -5.10344e-01 |  6 -0.60472 -3.72184e+00
  7  0.37837  6.82540e+00 |  8 -0.18425  9.75416e+00 |  9  0.03013  5.75268e+00
 10 -0.59961 -2.51191e-02 | 11 -0.62502  8.97406e-01 | 12 -0.09158  9.10855e-01
 13 -0.01029 -6.03730e-03 | 14 -0.01052 -6.34184e-03 | 15 -0.01074 -6.68423e-03
 16 -0.01096 -7.06641e-03 | 17 -0.01117 -7.48954e-03 | 18 -0.01138 -7.95375e-03
 19 -0.01158 -8.45814e-03 | 20 -0.01177 -9.00047e-03 | 21 -0.01195 -9.57713e-03
 22 -0.01212 -1.01832e-02 | 23 -0.01228 -1.08127e-02 | 24 -0.01242 -1.14581e-02
 25 -0.01255 -1.21115e-02 | 26 -0.01266 -1.27640e-02 | 27 -0.01276 -1.34059e-02
 28 -0.01283 -1.40261e-02 | 29 -0.01288 -1.46117e-02 | 30 -0.01291 -1.51486e-02
 31 -0.01291 -1.56240e-02 | 32 -0.01289 -1.60263e-02 | 33 -0.01284 -1.63461e-02
 34 -0.01276 -1.65763e-02 | 35 -0.01265 -1.67124e-02 | 36 -0.01250 -1.67517e-02
 37 -0.01232 -1.66931e-02 | 38 -0.01210 -1.65362e-02 | 39 -0.01185 -1.62801e-02
 40 -0.01155 -1.59228e-02 | 41 -0.01121 -1.54621e-02 | 42 -0.01084 -1.48922e-02
 43 -0.01043 -1.42045e-02 | 44 -0.00999 -1.33850e-02 | 45 -0.00952 -1.24144e-02
 46 -0.00904 -1.12707e-02 | 47 -0.00855 -9.93264e-03 | 48 -0.00806 -8.38484e-03
 49 -0.00758 -6.62066e-03 | 50 -0.00712 -4.64296e-03 | 51 -0.00670 -2.46180e-03
 52 -0.00632 -9.16296e-05 | 53 -0.00599  2.45128e-03 | 54 -0.00571  5.14670e-03
 55 -0.00546  7.96584e-03 | 56 -0.00523  1.08690e-02 | 57 -0.00500  1.38053e-02
 58 -0.00476  1.67101e-02 | 59 -0.00446  1.95168e-02 | 60 -0.00409  2.21631e-02
 61 -0.00362  2.46217e-02 | 62 -0.00300  2.69259e-02 | 63 -0.00221  2.92128e-02
 64 -0.00121  3.17152e-02 | 65  0.00004  3.46518e-02 | 66  0.00155  3.80883e-02
 67  0.00336  4.17826e-02 | 68  0.00548  4.55784e-02 | 69  0.00792  4.98988e-02
 70  0.01068  5.43904e-02 | 71  0.01370  5.47724e-02 | 72  0.01691  4.76373e-02
 73  0.02026  4.40425e-02 | 74  0.02364  5.25944e-02 | 75  0.02687  7.01998e-02
 76  0.02968  8.90514e-02 | 77  0.03173  8.22940e-02 | 78  0.03313  9.21222e-02
 79  0.03363  7.88956e-02 | 80  0.03326  3.21857e-02 | 81  0.03248  1.59435e-02
 82  0.03137  3.98175e-02 | 83  0.02969  6.46496e-02 | 84  0.02719  6.29369e-02
 85  0.02386  3.79826e-02 | 86  0.01998  1.22533e-02 | 87  0.01599 -4.15806e-03
 88  0.01237 -1.53855e-02 | 89  0.00956 -1.98805e-02 | 90  0.00763 -3.22299e-02
 91  0.00638 -4.97823e-02 | 92  0.00545 -6.92382e-02 | 93  0.00470 -8.96322e-02
 94  0.00460 -1.11569e-01 | 95  0.00524 -1.36022e-01 | 96  0.00549 -1.62309e-01
 97  0.00711 -1.90238e-01 | 98  0.00957 -2.16304e-01 | 99  0.01341 -2.27360e-01
100  0.01344 -2.34233e-01 |101  0.01211 -2.16302e-01 |102  0.01041 -1.71196e-01
103  0.00248 -1.01019e-01 |104  0.00327 -1.08625e-02 |105  0.02229  3.82446e-02
106  0.02058  2.63984e-06 |107 -0.00333 -1.75998e-02 |108  0.01540  9.16341e-02
109  0.08247  2.79599e-01 |110  0.02866  8.42893e-02 |111 -0.01457  7.40007e-02
112  0.00449  2.09191e-01 |113  0.02000  2.85471e-01 |114  0.04091  3.27189e-01
115  0.00617  2.56520e-01 |116 -0.05916  2.26263e-01 |117 -0.07802  2.10677e-01
118 -0.08277  1.14620e-01 |119 -0.04687  1.08848e-01 |120  0.06401 -4.17118e-03
121  0.03045 -1.28318e-01 |122  0.01474 -8.27964e-02 |123 -0.03003 -1.55276e-01
124 -0.06595  1.00572e-02 |125  0.00151 -8.42259e-02 |126 -0.00136 -1.51977e-01
127 -0.00761 -1.84948e-02 |128  0.02665  2.03658e-03 |129  0.08584 -5.05197e-03
130  0.01293  1.23805e-01 |131  0.09536  1.88181e-01 |132  0.01517  1.30374e-02
133  0.14091  1.39733e-01 |134 -0.00392  6.38344e-02 |135 -0.03532  5.17872e-02
136 -0.04806 -4.52747e-02 |137 -0.01204 -6.69439e-03 |138  0.08143 -1.71382e-01
139  0.01009  1.50658e-02 |140  0.00071 -1.40963e-03 |141 -0.03653  8.07830e-02
142 -0.02023  1.13662e-02 |143 -0.00730  2.91907e-02 |144  0.00000 -2.93621e-10
145  0.27464  2.26937e-01 |146  0.18638  8.58777e-01 |147  0.04685 -1.81965e+00
148  0.29598  5.48137e+00 |149 -0.47440 -9.45340e-02 |150  0.31316  2.76587e-02
151  0.18394 -4.30690e-01 |152  0.25920  1.21305e+00 |153  0.17389  2.45269e-01
154  0.25347 -1.41901e-02 |155  0.10323 -2.07283e-01 |156  0.29583  5.27818e-01
157  0.16843 -2.09841e-01 |158  0.24581  5.89756e-01 |159 -0.35177 -1.62718e-01
160  0.24320  5.04580e-01 |161  0.20308 -1.20531e-01 |162  0.31657  5.25110e-01
163 -0.37998 -2.13490e-03 |164  0.23583  1.22014e-03 |165  0.05104 -1.78376e-01
166  0.11968  2.66965e-01 |167  0.32123  5.74604e-01 |168  0.27257 -6.66262e-01
169  0.01308  1.78034e-01 |170  0.39197 -1.01895e-01 |171  0.09909 -4.03830e+00
172  0.16329  1.18000e+00 |173  0.21854  2.95813e+00 |174  0.25687  1.51993e+00
175 -0.55623 -4.03778e-02 |176  0.17011 -3.26914e-02 |

 - final statistics:
176 variables; iteration 56; function evaluation 65
Function value 7.2676e+03; maximum gradient component mag 8.9061e-01
Exit code = 1;  converg criter 1.0000e+00
Var    Value     Gradient |Var    Value     Gradient |Var    Value     Gradient
  1 -0.42442 -4.56706e-02 |  2  0.37201  5.26670e-01 |  3 -0.12534 -4.96463e-01
  4 -0.01517 -1.08276e-01 |  5 -0.70437 -1.45679e-01 |  6 -0.60462 -3.20932e-01
  7  0.37838  6.26844e-01 |  8 -0.18436  8.90614e-01 |  9  0.03003  5.17223e-01
 10 -0.59915  7.74420e-02 | 11 -0.62508  7.52761e-02 | 12 -0.09221  3.47959e-02
 13 -0.01029 -3.87283e-03 | 14 -0.01051 -4.07952e-03 | 15 -0.01073 -4.29647e-03
 16 -0.01095 -4.52300e-03 | 17 -0.01116 -4.75843e-03 | 18 -0.01137 -5.00162e-03
 19 -0.01157 -5.25136e-03 | 20 -0.01176 -5.50643e-03 | 21 -0.01194 -5.76555e-03
 22 -0.01211 -6.02749e-03 | 23 -0.01227 -6.29113e-03 | 24 -0.01241 -6.55548e-03
 25 -0.01254 -6.81978e-03 | 26 -0.01265 -7.08348e-03 | 27 -0.01274 -7.34613e-03
 28 -0.01281 -7.60728e-03 | 29 -0.01286 -7.86635e-03 | 30 -0.01289 -8.12271e-03
 31 -0.01289 -8.37615e-03 | 32 -0.01286 -8.62665e-03 | 33 -0.01281 -8.87446e-03
 34 -0.01273 -9.12009e-03 | 35 -0.01262 -9.36423e-03 | 36 -0.01248 -9.60771e-03
 37 -0.01230 -9.85148e-03 | 38 -0.01208 -1.00967e-02 | 39 -0.01182 -1.03445e-02
 40 -0.01152 -1.05961e-02 | 41 -0.01119 -1.08544e-02 | 42 -0.01082 -1.11211e-02
 43 -0.01041 -1.13981e-02 | 44 -0.00997 -1.16856e-02 | 45 -0.00951 -1.19815e-02
 46 -0.00903 -1.22812e-02 | 47 -0.00854 -1.25785e-02 | 48 -0.00805 -1.28665e-02
 49 -0.00758 -1.31393e-02 | 50 -0.00713 -1.33923e-02 | 51 -0.00672 -1.36214e-02
 52 -0.00634 -1.38229e-02 | 53 -0.00602 -1.39942e-02 | 54 -0.00574 -1.41355e-02
 55 -0.00549 -1.42505e-02 | 56 -0.00527 -1.43475e-02 | 57 -0.00505 -1.44366e-02
 58 -0.00481 -1.45275e-02 | 59 -0.00452 -1.46318e-02 | 60 -0.00416 -1.47570e-02
 61 -0.00368 -1.49012e-02 | 62 -0.00307 -1.50367e-02 | 63 -0.00228 -1.50958e-02
 64 -0.00128 -1.49641e-02 | 65 -0.00004 -1.45128e-02 | 66  0.00147 -1.37149e-02
 67  0.00328 -1.26891e-02 | 68  0.00540 -1.15760e-02 | 69  0.00784 -1.03981e-02
 70  0.01059 -9.53837e-03 | 71  0.01362 -8.79802e-03 | 72  0.01689 -4.81226e-03
 73  0.02029 -2.60345e-04 | 74  0.02363 -1.40073e-03 | 75  0.02678 -6.27948e-04
 76  0.02955  1.13101e-02 | 77  0.03166  1.46701e-02 | 78  0.03307  2.79756e-02
 79  0.03360  2.21310e-02 | 80  0.03328 -1.16979e-02 | 81  0.03253 -1.56610e-02
 82  0.03141  1.19832e-02 | 83  0.02967  3.16148e-02 | 84  0.02712  2.87894e-02
 85  0.02385  2.48068e-02 | 86  0.02007  2.83936e-02 | 87  0.01611  2.82215e-02
 88  0.01247  2.51754e-02 | 89  0.00963  2.39974e-02 | 90  0.00769  2.30978e-02
 91  0.00645  2.07114e-02 | 92  0.00552  1.74868e-02 | 93  0.00479  1.38007e-02
 94  0.00469  9.63027e-03 | 95  0.00535  4.99159e-03 | 96  0.00563  2.72916e-04
 97  0.00729 -5.77567e-03 | 98  0.00981 -1.24252e-02 | 99  0.01362 -1.95275e-02
100  0.01366 -2.20281e-02 |101  0.01229 -2.43526e-02 |102  0.01045 -2.24142e-02
103  0.00243 -1.42643e-02 |104  0.00314 -2.56716e-03 |105  0.02197  5.82817e-03
106  0.02054  1.70441e-02 |107 -0.00305  1.28862e-02 |108  0.01535  2.28554e-02
109  0.08195  6.57964e-02 |110  0.02888  6.17604e-02 |111 -0.01448  3.86575e-02
112  0.00425  2.44353e-02 |113  0.01986  4.67133e-02 |114  0.04081  1.51710e-02
115  0.00583 -3.91371e-02 |116 -0.05944  2.03872e-02 |117 -0.07822  1.06842e-01
118 -0.08282  1.13605e-01 |119 -0.04693  9.07628e-02 |120  0.06389  1.23594e-02
121  0.03025 -6.18634e-02 |122  0.01464  7.50696e-03 |123 -0.02996  1.43694e-02
124 -0.06593  3.64250e-02 |125  0.00143  1.01530e-02 |126 -0.00114  1.93980e-02
127 -0.00767  2.42359e-02 |128  0.02657 -2.01409e-02 |129  0.08604 -6.41455e-02
130  0.01258 -6.55218e-02 |131  0.09534 -5.33932e-02 |132  0.01523 -1.29642e-02
133  0.14115  7.86308e-02 |134 -0.00381  4.80364e-02 |135 -0.03530 -3.01664e-02
136 -0.04779  1.48751e-02 |137 -0.01199  4.34881e-03 |138  0.08189 -1.40781e-03
139  0.01013 -2.06527e-03 |140  0.00079 -1.61064e-02 |141 -0.03681 -1.89132e-02
142 -0.02040 -5.91523e-03 |143 -0.00725 -4.50195e-03 |144  0.00000  1.32075e-10
145  0.27552  1.59925e-02 |146  0.18649  6.03698e-02 |147  0.04674 -1.64977e-01
148  0.29565  4.83447e-01 |149 -0.47401 -8.73331e-03 |150  0.31342  1.82595e-02
151  0.18390 -1.14099e-01 |152  0.25908  7.63539e-02 |153  0.17379  1.99063e-02
154  0.25338  7.83762e-03 |155  0.10331 -2.28086e-02 |156  0.29579  5.43771e-02
157  0.16836 -1.39358e-02 |158  0.24570  6.51091e-02 |159 -0.35173  8.01995e-03
160  0.24312  5.59449e-02 |161  0.20307  5.30983e-03 |162  0.31650  5.96681e-02
